url_meneame,tema,estado,id_noticia_meneame,numero_comentarios,intentos,ultimo_error,actualizado_utc
https://www.meneame.net/story/derecha-gano-28-m-barrios-lgtbiq-segun-estudio-idealista,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/derecha-gano-28-m-barrios-lgtbiq-segun-estudio-idealista,2026-07-18T11:03:19.437033+00:00
https://www.meneame.net/story/deriva-racista-pp-fardos-ayuso-senalar-migrantes-como-causantes,inmigracion,ok,3869699,6,1,,2026-07-18T10:39:38.118475+00:00
https://www.meneame.net/story/derogar-articulos-leyes-lgtbi-repatriar-menas-estas-son-vox,lgtbi,ok,3147923,36,1,,2026-07-18T10:39:38.807240+00:00
https://www.meneame.net/story/desantis-rechaza-aceptar-refugiados-gaza-porque-son-todos,inmigracion,ok,3865896,28,1,,2026-07-18T10:39:39.496732+00:00
https://www.meneame.net/story/desarticulada-banda-barcelona-conseguia-papeles-inmigrantes,inmigracion,ok,3173929,7,1,,2026-07-18T10:39:40.215979+00:00
https://www.meneame.net/story/desarticulan-banda-dedicaba-robar-refugiados-ucranianos-alicante,inmigracion,ok,3789416,7,1,,2026-07-18T10:39:40.912879+00:00
https://www.meneame.net/story/descienden-agresiones-lgtbi-pero-aumentan-discursos-odio-gasteiz,lgtbi,ok,3813776,0,3,,2026-07-18T11:17:03.861888+00:00
https://www.meneame.net/story/desconfianza-policia-dificulta-denuncia-odio-contra-personas,lgtbi,ok,3814135,3,1,,2026-07-18T10:39:42.247258+00:00
https://www.meneame.net/story/desembarcan-senegal-168-migrantes-rescatados-patrullera-guardia,inmigracion,ok,3850106,8,1,,2026-07-18T10:39:42.907573+00:00
https://www.meneame.net/story/desmantelan-red-introdujo-millar-inmigrantes-barcelona-2019,inmigracion,ok,3231026,2,1,,2026-07-18T10:39:43.550669+00:00
https://www.meneame.net/story/desmontando-oscar-camps-dueno-open-arms-salva-migrantes-pero,inmigracion,ok,3171188,26,1,,2026-07-18T10:39:44.220624+00:00
https://www.meneame.net/story/desokupa-vox-usan-asesinato-madrid-alimentar-bulos-xenofobos,inmigracion,ok,3831452,68,1,,2026-07-18T10:39:44.936184+00:00
https://www.meneame.net/story/desokupa-vox-usan-asesinato-madrid-alimentar-bulos-xenofobos-1,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/desokupa-vox-usan-asesinato-madrid-alimentar-bulos-xenofobos-1,2026-07-18T11:03:35.903659+00:00
https://www.meneame.net/story/desvelan-pasado-oculto-gran-heroe-ingles-iigm-era-homosexual,lgtbi,ok,3172286,5,1,,2026-07-18T10:39:46.151156+00:00
https://www.meneame.net/story/desvelan-verdad-tras-superprision-nazi-inexpugnable-oficiales,lgtbi,ok,3783503,7,1,,2026-07-18T10:39:46.896522+00:00
https://www.meneame.net/story/desvelan-verdad-tras-superprision-nazi-inexpugnable-oficiales-1,lgtbi,ok,3830848,11,1,,2026-07-18T10:39:47.579507+00:00
https://www.meneame.net/story/detencion-escritora-comisaria-apodada-guantanamo-alerta-estado,lgtbi,ok,3847574,1,1,,2026-07-18T10:39:48.231169+00:00
https://www.meneame.net/story/detenido-abandonar-muerto-centro-salud-inmigrante-pudo-morir,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detenido-abandonar-muerto-centro-salud-inmigrante-pudo-morir,2026-07-18T11:03:36.480629+00:00
https://www.meneame.net/story/detenido-amenazar-repetir-barcelona-masacre-orlando-contra-lgtb,lgtbi,ok,2666747,7,1,,2026-07-18T10:39:49.463842+00:00
https://www.meneame.net/story/detenido-empresario-salamanca-ofrecer-trabajo-sin-contrato,inmigracion,ok,3772654,59,1,,2026-07-18T10:39:50.235698+00:00
https://www.meneame.net/story/detenido-hombre-martorell-abandono-34-inmigrantes-furgoneta-tras,inmigracion,ok,2673285,11,1,,2026-07-18T10:39:50.904746+00:00
https://www.meneame.net/story/detenido-joven-agredir-navaja-pareja-homosexuales-barcelona,lgtbi,ok,3798868,16,1,,2026-07-18T10:39:51.554331+00:00
https://www.meneame.net/story/detenido-judio-ortodoxo-tras-apunalar-seis-personas-orgullo-gay,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detenido-judio-ortodoxo-tras-apunalar-seis-personas-orgullo-gay,2026-07-18T11:03:37.050238+00:00
https://www.meneame.net/story/detenido-refugiado-sirio-demandante-asilo-tras-matar-machetazos,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detenido-refugiado-sirio-demandante-asilo-tras-matar-machetazos,2026-07-18T11:03:37.664290+00:00
https://www.meneame.net/story/detenido-violar-robar-transexual-asaltar-otra-chueca,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detenido-violar-robar-transexual-asaltar-otra-chueca,2026-07-18T11:03:38.226781+00:00
https://www.meneame.net/story/detenido-yihadista-400-000-seguidores-redes-alentaba-atacar,lgtbi,ok,3872376,24,1,,2026-07-18T10:39:53.919737+00:00
https://www.meneame.net/story/detenidos-13-ultraderechistas-alemania-tras-acosar-albergue,inmigracion,ok,2350068,4,1,,2026-07-18T10:39:54.583463+00:00
https://www.meneame.net/story/detenidos-85-inmigrantes-ellos-19-menores-operacion-feriante,inmigracion,ok,3167152,1,1,,2026-07-18T10:39:55.230980+00:00
https://www.meneame.net/story/detenidos-dos-jovenes-tras-agredir-dos-transexuales-cadena,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detenidos-dos-jovenes-tras-agredir-dos-transexuales-cadena,2026-07-18T11:03:38.797304+00:00
https://www.meneame.net/story/detenidos-tres-bomberos-espanoles-grecia-rescatar-refugiados,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detenidos-tres-bomberos-espanoles-grecia-rescatar-refugiados,2026-07-18T11:03:39.372917+00:00
https://www.meneame.net/story/detienen-clases-yoga-carceles-rusas-crear-presos-homosexuales,lgtbi,ok,3111028,25,1,,2026-07-18T10:39:57.031494+00:00
https://www.meneame.net/story/detienen-hombre-hierro-fomentar-odio-hacia-inmigrantes-redes,inmigracion,ok,3868933,15,1,,2026-07-18T10:39:57.711108+00:00
https://www.meneame.net/story/detienen-policia-local-alquilar-infraviviendas-trasteros-decenas,inmigracion,ok,3880035,12,1,,2026-07-18T10:39:58.360723+00:00
https://www.meneame.net/story/detienen-profanar-cinco-sepulturas-sacar-ataudes-restos-humanos,inmigracion,ok,3844220,19,1,,2026-07-18T10:39:59.053155+00:00
https://www.meneame.net/story/detienen-refugiado-sirio-tras-matar-machetazos-mujer-alemania,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/detienen-refugiado-sirio-tras-matar-machetazos-mujer-alemania,2026-07-18T11:03:39.937821+00:00
https://www.meneame.net/story/devorados-dunas-desierto-traga-numero-incalculable-migrantes,inmigracion,ok,3843448,7,1,,2026-07-18T10:40:00.276561+00:00
https://www.meneame.net/story/dia-facebook-censuro-sufrimiento-nino-gay,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/dia-facebook-censuro-sufrimiento-nino-gay,2026-07-18T11:03:40.499962+00:00
https://www.meneame.net/story/dictador-orgulloso-promete-rajar-cuello-gays,lgtbi,ok,2630643,42,1,,2026-07-18T10:40:01.513274+00:00
https://www.meneame.net/story/diez-casos-sangrante-exclusion-sanitaria-espanoles-emigrantes,inmigracion,ok,2629200,88,1,,2026-07-18T10:40:02.351168+00:00
https://www.meneame.net/story/diez-claves-entender-situacion-refugiados-grecia,inmigracion,ok,2667019,0,3,,2026-07-18T11:17:04.491118+00:00
https://www.meneame.net/story/diez-preguntas-inmediatas-hacen-refugiados-tras-tocar-tierra,inmigracion,ok,2495051,1,1,,2026-07-18T10:40:04.679375+00:00
https://www.meneame.net/story/digi-como-locutorio-inmigrantes-rumanos-aspira-trono-telecos-15,inmigracion,ok,3832186,22,1,,2026-07-18T10:40:06.541341+00:00
https://www.meneame.net/story/dimite-obispo-polaco-tras-escandalo-orgia-gay-varios-curas,lgtbi,ok,3869497,69,1,,2026-07-18T10:40:07.287019+00:00
https://www.meneame.net/story/dinamarca-finlandia-fin-cultura-acogida-migrantes-paises,inmigracion,ok,3877620,176,1,,2026-07-18T10:40:08.189447+00:00
https://www.meneame.net/story/dinamarca-paraliza-trafico-ferroviario-alemania-llegada,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/dinamarca-paraliza-trafico-ferroviario-alemania-llegada,2026-07-18T11:03:56.960490+00:00
https://www.meneame.net/story/diocesis-jaen-transexualidad-incapacita-derechos-amor,lgtbi,ok,2458081,0,3,,2026-07-18T11:17:05.201880+00:00
https://www.meneame.net/story/diplomatico-corea-norte-italia-pide-asilo-no-ser-repatriado,inmigracion,ok,3063290,3,1,,2026-07-18T10:40:10.173845+00:00
https://www.meneame.net/story/diputada-vox-hijo-homosexual-preferiria-no-tener-nietos,lgtbi,ok,3135428,121,1,,2026-07-18T10:40:10.969673+00:00
https://www.meneame.net/story/diputada-vox-hijo-homosexual-preferiria-no-tener-nietos-1,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/diputada-vox-hijo-homosexual-preferiria-no-tener-nietos-1,2026-07-18T11:04:13.475739+00:00
https://www.meneame.net/story/diputada-vox-malena-contesti-no-partido-demagogia-homofobia,lgtbi,ok,3190329,26,1,,2026-07-18T10:40:12.233741+00:00
https://www.meneame.net/story/director-guardia-civil-ordena-acciones-legales-contra-garzon-les,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/director-guardia-civil-ordena-acciones-legales-contra-garzon-les,2026-07-18T11:04:14.037431+00:00
https://www.meneame.net/story/discriminadas-educacion-sanidad-trabajo-situacion-personas,lgtbi,ok,4022753,2,1,,2026-07-18T10:40:13.458351+00:00
https://www.meneame.net/story/disminuye-40-llegada-inmigrantes-espana-va-ano,inmigracion,ok,3169616,17,1,,2026-07-18T10:40:14.128275+00:00
https://www.meneame.net/story/disparos-aire-sofocar-intento-motin-bordo-patrullero-rio-tajo,inmigracion,ok,3848899,50,1,,2026-07-18T10:40:14.830289+00:00
https://www.meneame.net/story/doble-estigma-mujeres-bisexuales,lgtbi,ok,2363987,4,1,,2026-07-18T10:40:15.655588+00:00
https://www.meneame.net/story/doble-moral-vox-concejal-drag-queen-ultima-partido-anti-lgtbi-1,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/doble-moral-vox-concejal-drag-queen-ultima-partido-anti-lgtbi-1,2026-07-18T11:04:14.623646+00:00
https://www.meneame.net/story/doce-menores-migrantes-denuncian-haber-sido-maltratados-centro,inmigracion,ok,3880552,5,1,,2026-07-18T10:40:16.978033+00:00
https://www.meneame.net/story/doctora-kuwaiti-asegura-haber-inventado-supositorios-profeticos,lgtbi,ok,3118287,34,1,,2026-07-18T10:40:17.645349+00:00
https://www.meneame.net/story/documentos-tv-ser-gay-rusia,lgtbi,ok,2365504,8,1,,2026-07-18T10:40:18.328655+00:00
https://www.meneame.net/story/donal-trumb-confunde-melilla-mexico,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/donal-trumb-confunde-melilla-mexico,2026-07-18T11:04:15.188479+00:00
https://www.meneame.net/story/donald-trump-anuncia-deportara-hasta-tres-millones-inmigrantes,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/donald-trump-anuncia-deportara-hasta-tres-millones-inmigrantes,2026-07-18T11:04:15.749991+00:00
https://www.meneame.net/story/donde-estan-629-inmigrantes-aquarius-ano-despues-llegar-puerto,inmigracion,ok,3142846,0,3,,2026-07-18T11:17:05.901533+00:00
https://www.meneame.net/story/dos-detenidos-homicidio-hasta-diez-inmigrantes-patera-naufrago,inmigracion,ok,2335283,2,1,,2026-07-18T10:40:21.071738+00:00
https://www.meneame.net/story/dos-ninas-mueren-egeo-primer-dia-acuerdo-ue-turquia,inmigracion,ok,2584787,4,1,,2026-07-18T10:40:21.712680+00:00
https://www.meneame.net/story/dos-refugiados-sirios-salvan-vida-politico-ultraderechista,inmigracion,ok,2585982,62,1,,2026-07-18T10:40:22.538200+00:00
https://www.meneame.net/story/drama-migracion-ee-uu-padre-hija-dos-anos-mueren-ahogados-cruzar,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/drama-migracion-ee-uu-padre-hija-dos-anos-mueren-ahogados-cruzar,2026-07-18T11:04:32.403573+00:00
https://www.meneame.net/story/drama-refugiados-estuve-cinco-dias-camion-sin-comer,inmigracion,ok,3826059,1,1,,2026-07-18T10:40:24.016331+00:00
https://www.meneame.net/story/drama-refugiados-no-cesa-423-ninos-han-muerto-ahogados-mar-tras,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/drama-refugiados-no-cesa-423-ninos-han-muerto-ahogados-mar-tras,2026-07-18T11:04:32.995161+00:00
https://www.meneame.net/story/dutee-chand-admiracion-repudio-pueblo,lgtbi,ok,3137730,2,1,,2026-07-18T10:40:25.317031+00:00
https://www.meneame.net/story/edil-vox-borriana-censuro-libros-lgtbi-invita-dibujante-comics,lgtbi,ok,3864642,41,1,,2026-07-18T10:40:26.020807+00:00
https://www.meneame.net/story/ee-uu-encierra-ninos-inmigrantes-base-donde-encarcelo-geronimo,inmigracion,ok,3142947,2,1,,2026-07-18T10:40:26.676604+00:00
https://www.meneame.net/story/eeuu-anuncia-espana-aceptara-migrantes-desde-nuevos-centros,inmigracion,ok,3807182,15,1,,2026-07-18T10:40:27.358559+00:00
https://www.meneame.net/story/eeuu-cancela-aranceles-mexico-tras-llegar-acuerdo-sobre,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/eeuu-cancela-aranceles-mexico-tras-llegar-acuerdo-sobre,2026-07-18T11:04:33.574109+00:00
https://www.meneame.net/story/eeuu-enviara-inmigrantes-espana-reducir-presion-sobre-fronteras,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/eeuu-enviara-inmigrantes-espana-reducir-presion-sobre-fronteras,2026-07-18T11:04:34.169172+00:00
https://www.meneame.net/story/eeuu-muy-agradecido-espana-acoger-migrantes,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/eeuu-muy-agradecido-espana-acoger-migrantes,2026-07-18T11:04:34.735505+00:00
https://www.meneame.net/story/eleonore-entra-aguas-italianas-sin-permiso-gobierno-mas-cien,inmigracion,ok,3177567,17,1,,2026-07-18T10:40:29.708399+00:00
https://www.meneame.net/story/elisabeth-eidebenz-mujer-devolvio-esperanza-cuando-refugiados,inmigracion,ok,2636136,6,1,,2026-07-18T10:40:30.374131+00:00
https://www.meneame.net/story/elite-taxi-ensana-marlaska-ministro-izquierdas-gay-no-puede-dar,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/elite-taxi-ensana-marlaska-ministro-izquierdas-gay-no-puede-dar,2026-07-18T11:04:35.299697+00:00
https://www.meneame.net/story/emocion-cuando-creen-ganar-viaje-acaba-siendo-refugiados,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/emocion-cuando-creen-ganar-viaje-acaba-siendo-refugiados,2026-07-18T11:04:35.859329+00:00
https://www.meneame.net/story/empar-pineda-lesbiana-porque,lgtbi,ok,2491372,2,1,,2026-07-18T10:40:32.180129+00:00
https://www.meneame.net/story/empieza-construccion-centro-inmigrantes-puerto-malaga-tendra-300,inmigracion,ok,3122209,5,1,,2026-07-18T10:40:32.822618+00:00
https://www.meneame.net/story/empresa-registra-marca-orgullo-gay-maspalomas-ayuntamiento-opone,lgtbi,ok,3778656,5,1,,2026-07-18T10:40:33.464342+00:00
https://www.meneame.net/story/empresario-abandono-cadaver-inmigrante-era-apoderado-vox,inmigracion,ok,3360716,121,1,,2026-07-18T10:40:34.223088+00:00
https://www.meneame.net/story/entidades-lgtbi-piden-najat-hachmi-no-sea-pregonera-fiestas,lgtbi,ok,3840473,18,1,,2026-07-18T10:40:34.885267+00:00
https://www.meneame.net/story/entre-stonewall-ramblas-viaje-imagenes-primeras-revueltas-lgtbi,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/entre-stonewall-ramblas-viaje-imagenes-primeras-revueltas-lgtbi,2026-07-18T11:04:36.417672+00:00
https://www.meneame.net/story/erdogan-amenaza-union-europea-abrir-fronteras-turquia-refugiados,inmigracion,ok,2701541,62,1,,2026-07-18T10:40:36.236249+00:00
https://www.meneame.net/story/erdogan-pone-diana-comunidad-lgtbi-rascar-apoyos-unas-elecciones,lgtbi,ok,3812753,2,1,,2026-07-18T10:40:36.894860+00:00
https://www.meneame.net/story/eres-lesbiana-soltera-tus-embriones-estan-secuestrados-nombre,lgtbi,ok,3220458,5,1,,2026-07-18T10:40:37.563809+00:00
https://www.meneame.net/story/escandinavia-blinda-contra-refugiados-tras-asesinato-trabajadora,inmigracion,ok,2552710,30,1,,2026-07-18T10:40:38.305251+00:00
https://www.meneame.net/story/escuela-abraza-ninos-transexuales-noticias-sociedad,lgtbi,ok,2567726,23,1,,2026-07-18T10:40:38.997751+00:00
https://www.meneame.net/story/eslovaquia-llevara-tribunales-cuotas-refugiados-no-aplicara,inmigracion,ok,2482249,2,1,,2026-07-18T10:40:39.656599+00:00
https://www.meneame.net/story/espaldarazo-obama-merkel-refugiados-esta-lado-correcto-historia,inmigracion,ok,2603377,8,1,,2026-07-18T10:40:40.323460+00:00
https://www.meneame.net/story/espana-acogera-desde-junio-586-refugiados-16-000-prometidos,inmigracion,ok,2618976,12,1,,2026-07-18T10:40:40.996275+00:00
https://www.meneame.net/story/espana-acogio-solo-4-menores-no-acompanados-solicitantes-asilo,inmigracion,ok,3120375,3,1,,2026-07-18T10:40:41.635375+00:00
https://www.meneame.net/story/espana-acuerda-marruecos-devolver-pateras-costas,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/espana-acuerda-marruecos-devolver-pateras-costas,2026-07-18T11:04:36.991505+00:00
https://www.meneame.net/story/espana-alcanza-166-000-protecciones-temporales-refugiados,inmigracion,ok,3780088,23,1,,2026-07-18T10:40:42.887493+00:00
https://www.meneame.net/story/espana-busca-inmigrantes-cubrir-cientos-miles-vacantes-nadie-mas,inmigracion,ok,3815618,40,1,,2026-07-18T10:40:43.574309+00:00
https://www.meneame.net/story/espana-da-bienvenida-multitudinaria-refugiados-ningun-ser-humano,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/espana-da-bienvenida-multitudinaria-refugiados-ningun-ser-humano,2026-07-18T11:04:37.571144+00:00
https://www.meneame.net/story/espana-dice-no-aceptara-acuerdo-ilegal-turquia-contemple-ep,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/espana-dice-no-aceptara-acuerdo-ilegal-turquia-contemple-ep,2026-07-18T11:04:38.136391+00:00
https://www.meneame.net/story/espana-extranjeriza-nueve-cada-diez-nuevos-residentes-son,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/espana-extranjeriza-nueve-cada-diez-nuevos-residentes-son,2026-07-18T11:04:38.711529+00:00
https://www.meneame.net/story/espana-mantiene-como-unico-pais-europeo-mediterraneo-frena,inmigracion,ok,3843045,10,1,,2026-07-18T10:40:45.952227+00:00
https://www.meneame.net/story/espana-necesita-quintuplicar-inmigrantes-sostener-jubilacion,inmigracion,ok,3174697,37,1,,2026-07-18T10:40:46.631763+00:00
https://www.meneame.net/story/espana-otros-cinco-paises-aceptan-recibir-147-migrantes-open,inmigracion,ok,3170170,81,1,,2026-07-18T10:40:47.546780+00:00
https://www.meneame.net/story/espana-proximo-pais-recibir-refugiados-tras-reubicacion-prevista,inmigracion,ok,2501495,5,1,,2026-07-18T10:40:48.204080+00:00
https://www.meneame.net/story/espana-recibira-87-refugiados-procedentes-grecia-pero-aun-faltan,inmigracion,ok,2600382,72,1,,2026-07-18T10:40:48.898182+00:00
https://www.meneame.net/story/espana-redujo-concesiones-asilo-refugio-2015-solo-autorizo-3-10,inmigracion,ok,2631390,4,1,,2026-07-18T10:40:49.561842+00:00
https://www.meneame.net/story/espana-rescata-tercio-migrantes-aguas-responsabilidad-marroqui,inmigracion,ok,3105084,4,1,,2026-07-18T10:40:50.225252+00:00
https://www.meneame.net/story/espana-solo-acogera-1-300-inmigrantes-lejos-4-288-pidio-comision,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/espana-solo-acogera-1-300-inmigrantes-lejos-4-288-pidio-comision,2026-07-18T11:04:39.283597+00:00
https://www.meneame.net/story/espana-solo-ha-acogido-18-refugiados-17-000-comprometio,inmigracion,ok,2577305,25,1,,2026-07-18T10:40:51.485121+00:00
https://www.meneame.net/story/espana-suspende-acogida-refugiados-solo-ha-reubicado-480-17-387,inmigracion,ok,2672211,3,1,,2026-07-18T10:40:52.137025+00:00
https://www.meneame.net/story/espana-tercer-estado-europeo-mas-solicitudes-asilo-deniega,inmigracion,ok,3826048,6,1,,2026-07-18T10:40:52.812383+00:00
https://www.meneame.net/story/espana-vuelve-incumplir-objetivo-acogida-refugiados-marcado,inmigracion,ok,2638955,2,1,,2026-07-18T10:40:53.463155+00:00
https://www.meneame.net/story/espanoles-entre-alambradas-refugiados-sin-lugar-mundo,inmigracion,ok,2470282,62,1,,2026-07-18T10:40:54.230334+00:00
https://www.meneame.net/story/espanoles-mas-dispuestos-ue-acoger-refugiado-sirio-casa,inmigracion,ok,2531580,40,1,,2026-07-18T10:40:54.906741+00:00
https://www.meneame.net/story/espasante-prepara-vivir-primera-fiesta-orgullo-gay-antes-san,lgtbi,ok,3802623,6,1,,2026-07-18T10:40:55.584611+00:00
https://www.meneame.net/story/esposados-bridas-cara-oculta-expulsiones-refugiados,inmigracion,ok,2591977,12,1,,2026-07-18T10:40:56.257566+00:00
https://www.meneame.net/story/estado-bienestar-fuerte-sin-inmigrantes-formula-auge-populismo,inmigracion,ok,2358183,4,1,,2026-07-18T10:40:56.914646+00:00
https://www.meneame.net/story/estado-islamico-abre-escuelas-hijos-inmigrantes-extranjeros,inmigracion,ok,2359947,6,1,,2026-07-18T10:40:57.585048+00:00
https://www.meneame.net/story/estado-islamico-planteo-usar-barcos-inmigrantes-llegar-europa,inmigracion,ok,2475572,50,1,,2026-07-18T10:40:58.289173+00:00
https://www.meneame.net/story/estados-unidos-eeuu-pueden-ir-prision-dejar-alimentos-agua,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/estados-unidos-eeuu-pueden-ir-prision-dejar-alimentos-agua,2026-07-18T11:04:39.849686+00:00
https://www.meneame.net/story/estalla-maleta-junto-centro-refugiados-baviera,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/estalla-maleta-junto-centro-refugiados-baviera,2026-07-18T11:04:40.416673+00:00
https://www.meneame.net/story/estantes-vacios-florida-cruzada-contra-libros-lgtbi-aulas,lgtbi,ok,3785415,22,1,,2026-07-18T10:41:00.075826+00:00
https://www.meneame.net/story/este-ano-mas-20-000-ninos-refugiados-cruzaron-solos-mediterraneo,inmigracion,ok,2686262,5,1,,2026-07-18T10:41:00.722616+00:00
https://www.meneame.net/story/este-miercoles-aterrizara-barajas-mayor-contingente-refugiados,inmigracion,ok,2714870,11,1,,2026-07-18T10:41:01.392005+00:00
https://www.meneame.net/story/este-pais-gasta-muchos-millones-atraer-inmigrantes-necesita,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/este-pais-gasta-muchos-millones-atraer-inmigrantes-necesita,2026-07-18T11:04:40.982356+00:00
https://www.meneame.net/story/estudio-senala-inmigracion-como-unica-alternativa-realista,inmigracion,ok,3826747,56,1,,2026-07-18T10:41:02.659494+00:00
https://www.meneame.net/story/eurodiputado-hungaro-propone-cabezas-cerdo-fronteras-ue-disuadir,inmigracion,ok,2661252,11,1,,2026-07-18T10:41:03.331019+00:00
https://www.meneame.net/story/europeos-ya-no-quieren-mudarse-uk-inmigracion-comunitarios,inmigracion,ok,3172892,159,1,,2026-07-18T10:41:04.134634+00:00
https://www.meneame.net/story/eurotunel-suspende-servicio-sufrir-invasion-masiva-centenar,inmigracion,ok,2487274,17,1,,2026-07-18T10:41:04.891713+00:00
https://www.meneame.net/story/evo-morales-vuela-rumbo-mexico-tras-aceptar-asilo-volvere-pronto,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/evo-morales-vuela-rumbo-mexico-tras-aceptar-asilo-volvere-pronto,2026-07-18T11:04:41.545924+00:00
https://www.meneame.net/story/exito-sin-precedentes-marina-machete-primera-mujer-transgenero,lgtbi,ok,3863023,85,1,,2026-07-18T10:41:06.181643+00:00
https://www.meneame.net/story/exjuez-murciano-ferrin-calamita-acusado-humillar-dos-lesbianas,lgtbi,ok,3805059,23,1,,2026-07-18T10:41:06.843803+00:00
https://www.meneame.net/story/expulsiones-expres-inmigrantes-comisaria-avion-72-horas-sin,inmigracion,ok,2395967,18,1,,2026-07-18T10:41:07.502854+00:00
https://www.meneame.net/story/extranjeros-dublin-sobre-disturbios-hay-mucho-trabajo-mucho,inmigracion,ok,3880155,1,1,,2026-07-18T10:41:08.146901+00:00
https://www.meneame.net/story/extremadura-cobija-21-personas-perseguidas-ser-homosexuales,lgtbi,ok,3225562,17,1,,2026-07-18T10:41:08.805106+00:00
https://www.meneame.net/story/fallece-pablo-cano-bombero-vallisoletano-implico-atender-lesbos,inmigracion,ok,3111911,33,1,,2026-07-18T10:41:09.614887+00:00
https://www.meneame.net/story/fallece-patera-inmigrante-banglades-frente-costa-motril-granada,inmigracion,ok,3226525,2,1,,2026-07-18T10:41:10.456701+00:00
https://www.meneame.net/story/falsa-violacion-jornalero-amante-jornalera-lesbiana-entre,lgtbi,ok,3122564,21,1,,2026-07-18T10:41:11.120854+00:00
https://www.meneame.net/story/falta-mano-obra-dispara-entrada-inmigrantes-200-000-ano,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/falta-mano-obra-dispara-entrada-inmigrantes-200-000-ano,2026-07-18T11:04:42.120716+00:00
https://www.meneame.net/story/familias-lgtb-eeuu-huyen-estados-mayoria-republicana-ha-sido,lgtbi,ok,3824308,71,1,,2026-07-18T10:41:12.380496+00:00
https://www.meneame.net/story/federacion-gais-lesbianas-alerta-pacto-pp-vox-baleares-deja,lgtbi,ok,3832293,14,1,,2026-07-18T10:41:13.069561+00:00
https://www.meneame.net/story/feijoo-acusa-sanchez-soltar-inmigrantes-paradas-autobus,inmigracion,ok,3870068,11,1,,2026-07-18T10:41:13.778855+00:00
https://www.meneame.net/story/feminista-favor-islam-podemos-cuentas-trol-twitter-hacen-pasar,inmigracion,ok,3774020,177,1,,2026-07-18T10:41:14.611374+00:00
https://www.meneame.net/story/fernandez-diaz-compara-reparto-refugiados-fuga-goteras-casa,inmigracion,ok,2449718,4,1,,2026-07-18T10:41:15.342069+00:00
https://www.meneame.net/story/fernandez-diaz-espera-este-martes-acuerdo-dos-fases-reparto-120,inmigracion,ok,2481802,15,1,,2026-07-18T10:41:16.009672+00:00
https://www.meneame.net/story/festival-renuncia-subvencion-no-reunirse-concejal-vox-veto-lgtbi,lgtbi,ok,3889198,100,1,,2026-07-18T10:41:16.798231+00:00
https://www.meneame.net/story/filtrado-video-muerte-menor-migrante-bajo-custodia-ee-uu,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/filtrado-video-muerte-menor-migrante-bajo-custodia-ee-uu,2026-07-18T11:04:42.683180+00:00
