video_id,autor,fecha,likes,texto,titulo_video,canal,fecha_video,año_video,tema
b8hU_-43y3w,@cescfontvela8330,2025-08-12T12:16:32Z,2,Soc homosexual pero no ting res que veure amb aquesta gent consumista capitalists d dretes  I egocentrics😢,8.000 homosexuales se dan cita en el &#39;Water Park Day&#39; de Barcelona,Antena 3 Noticias,2015-08-11T14:15:46Z,2015,lgtbi
b8hU_-43y3w,@felixmedranogamboa352,2022-11-11T21:26:36Z,0,O may gaaaaaaaaaaaaa,8.000 homosexuales se dan cita en el &#39;Water Park Day&#39; de Barcelona,Antena 3 Noticias,2015-08-11T14:15:46Z,2015,lgtbi
yJ2pyR3q_XA,@jesusmv92,2020-06-09T17:01:44Z,11,"Viva la libertad, vivan aquellos que viven su vida como la quieren vivir","Zapatero: &quot;El movimiento LGTB nos ha hecho un país más decente, más digno&quot;",laSexta Noticias,2015-07-02T21:49:51Z,2015,lgtbi
yJ2pyR3q_XA,@cueris2010,2020-08-30T07:35:51Z,2,Merecidísimo homenaje a Pedro Zerolo,"Zapatero: &quot;El movimiento LGTB nos ha hecho un país más decente, más digno&quot;",laSexta Noticias,2015-07-02T21:49:51Z,2015,lgtbi
yJ2pyR3q_XA,@mateosanfitz9625,2017-09-19T16:39:22Z,28,Algo bueno que hizo zp,"Zapatero: &quot;El movimiento LGTB nos ha hecho un país más decente, más digno&quot;",laSexta Noticias,2015-07-02T21:49:51Z,2015,lgtbi
yJ2pyR3q_XA,@amorcienfuegos,2019-06-16T15:39:55Z,2,"Voy a vomitarrrrr.....
Agggggg","Zapatero: &quot;El movimiento LGTB nos ha hecho un país más decente, más digno&quot;",laSexta Noticias,2015-07-02T21:49:51Z,2015,lgtbi
yJ2pyR3q_XA,@segasaturnscar3682,2021-01-01T13:02:19Z,2,Yo estoy en contra del matrimonio homosexual,"Zapatero: &quot;El movimiento LGTB nos ha hecho un país más decente, más digno&quot;",laSexta Noticias,2015-07-02T21:49:51Z,2015,lgtbi
ZduZA4xirh0,@pepi6620,2021-12-29T08:46:22Z,34,Entonces  porque el rey no está en la cárcel?,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@mariadelao9474,2024-05-29T06:24:49Z,10,"28/5/2024
Este video tiene años, esos irrespetuosos están llegado a europa 🤦🏼‍♀️
Los gobiernos los están trayendo 🤬🤬🤬",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@beatrizfernandez2044,2021-03-22T06:13:40Z,16,NUNCA AMAR A QUIEN  UNO QUIERA debe ser DELITO.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@tarikabaraka2251,2023-12-07T09:36:09Z,2,Marruecos recuerda el terror vivido en las prisiones secretas del rey Hasán II  con una manifestación ante la antigua prisión secreta de Tazmamart,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@aficimpresiones6369,2024-06-19T18:20:36Z,1,excelente,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@j.bsimulation418,2022-12-15T05:17:38Z,10,Pues a vuestro rey también le va el rollo y a el nadie le dice nada.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@perico214,2018-08-09T17:27:06Z,45,"No entiendo como una Madre le hace eso a su hijo, como vas a maltratar a tu hijo al contrario  deberia darle su proteccion",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@rabiephotographie6228,2023-11-03T19:21:18Z,13,Soy gay de Marruecos y necesito soluciones para salir de mi infierno.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@blackgoku3788,2022-07-05T19:19:32Z,4,Pobrecito,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@diegopaul5265,2021-06-17T22:52:57Z,15,"Tiene suerte de estar vivo, si el hubiera nacido en iran o arabia saudita ya estaria muerto",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@richarddelgadomongragon7697,2023-01-01T12:34:54Z,7,Una ayuda psicológico debe tener ..pero no a la violencia!,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@moritzmenendez3227,2026-05-27T20:45:49Z,0,El colmo de la hipocresía teniendo a un rey gay.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@gipsy9129,2023-05-22T19:26:22Z,3,HIPOCRESÍA.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@saraI123-r6i,2022-12-16T17:42:48Z,1,La cosa ha cambiado ya no es así.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@kamarkamar8877,2018-06-25T16:13:09Z,0,h,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@marivanecardozo1547,2024-11-14T13:42:46Z,1,Pero si el rey de ahí lo es 😅😅😅,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@pabloblume6113,2024-05-11T07:46:37Z,16,Esta noticia no la dais ni de coña en 2024. Diríais que hay homofobia en España pero no en Marruecos,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@jmudikun,2018-12-06T00:51:50Z,28,En Marruecos no está bien visto ser homosexual pero son muchos hombres que alquilan su pene a los hombres turistas para ayudar a su familia sin que esto se considere malo porque están trabajando :D,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@kmaster589,2022-06-03T13:59:03Z,1,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@lizmartinez6885,2020-08-08T19:21:07Z,16,El rey de Marruecos es gay jaja y todo cambio ahora son libres casi todos los MARROQUIES,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@berthaflores4195,2018-04-07T23:09:23Z,9,Pobrecitos !!!,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@gonzaloaldairalejo5877,2018-10-13T22:51:15Z,26,"😢 Me Da Tristeza Como La Gente Discrimina A Los Gays
Recuerden Somos Seres Humanos
Y Tenemos Derecho A La Vida",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@elcordobes6947,2019-10-18T21:30:51Z,6,Que pena por dios..,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@fernandonavasbolivar4530,2026-01-12T03:06:05Z,0,Horrible. Y hay quien dice que no hay razones para seguir peleando por derechos humanos.,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@juanjomonago4632,2025-12-13T14:42:25Z,1,Los marroquis a Marruecos,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@thetruthwillmakeusfreen9143,2019-07-07T12:13:08Z,17,"Creo que la vida íntima debería quedar en la casa de cada cual, 
El el cristianismo Jesus nunca dijo agredir a un homosexual pero si llama al respeto Dios es juez de todos",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@danaismaflores4707,2022-10-02T10:37:25Z,1,"En Lavapiés muchos árabes me buscan para liarse conmigo
A veces hasta dinero o algo te ofrecen 
Eso sí si les ves por la calles debes hacer que ni les conocés",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@lunacristal416,2024-07-04T15:34:23Z,1,Se endereza a la mala o buena,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@miguelpalomorodriguez3711,2022-08-15T13:01:46Z,3,Yo preferiría tener un hijo gay antes que un hijo enfermo inchallah,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@AxelFoley0,2021-02-13T18:55:57Z,4,Esos son los países referenciales de los homofóbicos...,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@amrani247,2020-12-13T21:58:29Z,3,"desde cuando la homosexualidad son 3 años en la carcl en marrucos , eso es mentira",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@mikey_artist105,2020-09-22T19:08:05Z,4,Tuve que nacer mulsulmana,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@emoticonfeliz2129,2016-12-03T00:03:55Z,13,"Todo esto me parece mal, y odio mas a los que defienden esto, nos hacen ver como un mal pais, y aparte asi la gente piensa que todos estamos igual, yo estoy a favor de los homosexuales, cada uno puede hacer lo que quiera",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@fordmustang2474,2022-06-20T11:02:29Z,4,"Joder, no sabía que mi país era tan good 🤑",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@bytrax3196,2020-11-19T13:38:42Z,2,Eso era en los noventa cuando gobernaba hasan 5 ahora mohamed 6 ha quitado esas leyes,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@mustaphahiayda9778,2020-12-08T00:58:09Z,6,"La drama  es  de España  es el primer  pais del mundo con menos  jóvenes  
Y niños  sera por algo  😂",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@Pedro-wz8rp,2019-06-12T06:43:21Z,7,"1:12 Samir está hermoso , yo me caso contigo baby.",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@pablogafi4549,2022-07-25T13:01:05Z,1,Viva Marruecos y sus leyes oleee,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@mohamedmakkor4298,2018-10-27T20:16:15Z,8,Los hombre son hombre las mujeres son mujeres. Y punto,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@horcod.j,2021-03-10T10:11:34Z,0,ALLAHU AKBAR,El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
ZduZA4xirh0,@ecomdigital.online,2024-03-02T11:56:28Z,2,"DE VERDAD AL VER ESTE VIDEO ME HA DADO GANAS DE LLORAR Y MI MADRE ME VÉ 
MADRE:QUE PASA HIJO
YO:NO SABÍA QUE EL PAÍS DE MI PADRE ERA EXSIVAMENTE GOD🤑
MADRE 
---------------‐--------------------------
MI MADRE ES DE GEORGIA Y MI PADRE DE MARRUECOS",El drama de ser homosexual en Marruecos,laSexta Noticias,2015-04-03T15:25:45Z,2015,lgtbi
OtQ2RPuT5oc,@1843allen,2017-12-31T18:28:50Z,0,Why didn't Francisco represent Spain in the Mr Gay world pageant?,Gala Mr Gay Pride España 2015,Cáscara Amarga,2015-07-08T22:07:31Z,2015,lgtbi
26RrT4fVRH0,@susanasuarezsuquia2275,2024-06-03T14:51:15Z,7,Que maravilla que dejen ser a las personas felices.,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@colo2034,2026-03-05T11:52:30Z,0,Yes yes colo,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@tanny1317,2024-11-02T13:03:16Z,0,BOUTE OUAI OUAI OUAI,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@alvaroromeromartinez3478,2025-02-22T22:30:14Z,0,No es un matrimonio que le llamen de otra forma pero no con los mismos derechos,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@benjilic,2021-02-27T11:39:43Z,3,"Da la impresión de que al pertenecer a la comunidad LQTB, se dispara la creatividad argumental en proporción inversa a la calidad cognitiva",Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@jorgeortiz3415,2022-05-18T02:01:10Z,5,El amor es paz de humano es su verdad su sexo es su liberta y amor es amor y paz mental es su pareja y felicidad es amor,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@KarenG8,2020-04-18T05:47:43Z,7,💛💛💛💛💛,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@miwelgonza1606,2020-07-15T22:46:03Z,4,❤❤❤❤,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@benjilic,2021-02-27T11:40:33Z,1,"""Restaurado la dignidad!!!!!!?????",Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@eduardol.1189,2023-07-24T23:56:21Z,0,"MATRIMONIO=MATRI ""MÃE"" monio 'CERIMONIO"" cerimonia onde nsce a vida..",Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@jorgeheighesuribe6429,2024-06-30T06:42:54Z,1,Horror  de la sociedad,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@romeocaramelo1427,2021-02-15T20:15:09Z,8,Que verguenza!!,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
26RrT4fVRH0,@cainfranco3886,2023-04-14T06:35:08Z,2,No manchen eso no es normal,Décimo aniversario de la ley del matrimonio homosexual en España,Telemadrid,2015-07-06T12:02:48Z,2015,lgtbi
S-hE2RDeY1Q,@pilarcentenoturiel2257,2025-08-31T06:50:16Z,0,🎉❤❤🎉🎉,"&#39;Agrogays&#39;, los homosexuales de la zona rural también celebran su festival",laSexta Noticias,2015-08-29T18:28:50Z,2015,lgtbi
S-hE2RDeY1Q,@pilarcentenoturiel2257,2025-08-31T06:50:41Z,0,Me apunto,"&#39;Agrogays&#39;, los homosexuales de la zona rural también celebran su festival",laSexta Noticias,2015-08-29T18:28:50Z,2015,lgtbi
PNOLQ9lcFgU,@c.c.m98,2020-06-20T10:06:14Z,638,De verdad que no entiendo estar en contra de algo que no te afecta en absoluto y tampoco tiene forma de perjudicarte,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@rodrigb,2020-06-30T21:22:31Z,57,5 años después veo este video. Hoy se cumple 15 años de esa ley,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@Andres-lp6uk,2020-06-23T15:57:40Z,221,"""Me gusta que ciertas cosas se respeten"", pero yo no respeto. 🤷🏻‍♂️ En fin, la hipocresía...",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@hugoc6313,2020-06-09T21:53:50Z,84,1:51 el hombre iba a decir al estilo Franco,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@davidmartinezmartinez8972,2019-08-04T21:49:25Z,304,"El chico joven (de camisa azul), sin argumentos. Pobre..",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@luisothys,2019-03-27T17:52:47Z,400,Vergüenza del chaval homófobo pero orgulloso del resto 👏🏻👏🏻🏳️‍🌈,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@danilotafurcossio4806,2019-03-19T13:22:41Z,227,"Arriba la libertad de las personas en España, un país que dice ser del primer mundo en algunos aspectos.",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@calamarisac16,2019-02-28T18:36:33Z,52,"Cada que alguien dice que no está a favor le pregunto que si me apoya en mi moción de que a la gente fea y a ancianos no se les permita contraer matrimonio ni expresar su cariño en público. Porque si aplicamos los criterios que usan para prohibir el matrimonio igualitario entonces, por concenso, deberíamos de prohibirlo para la gente físicamente desagradable porque estadísticamente es desagradable ver eso en público y deberíamos prohibirles el matrimonio porque no queremos que esos genes se transmitan a las siguientes generaciones.
Cuando me dicen que eso es tuna pendejada (estupidez) le digo, ha mira... ya entendiste mi punto XD je je je",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@manueljorgedecastroaguado8941,2020-03-31T11:46:33Z,79,"Solo digo una cosa.
Si tengo unas obligaciones para con mi país,QUIERO DISFRUTAR DE LOS MISMOS DERECHOS QUE TODO EL MUNDO.🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@saracarrascosoriano7416,2020-07-04T12:41:52Z,14,"Si amar no se puede elegir, ¿ por qué hay gente de ciertos partidos políticos que se creen con el derecho de restringir la libertad de cada individuo hasta tal punto de politizar un tema que tiene que ser un derecho humano y básico?",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@javipp8506,2020-07-02T09:48:08Z,18,"Esta ley, como todas las que garantizan derechos, no  obligan a ejercitarlos. Si usted no ve bien casarse con un homosexual, es muy sencillo, no se case con uno y si usted no ve bien abortar en los plazos que la ley lo contempla o en ningún caso tb lo tiene muy fácil, no lo haga, pero deje a los demás ejercitar su derecho, porque su moral es suya pero no puede pretender que sea ley general para todos. Viva su vida como más se adapte a sus criterios éticos, pero deje de dar por saco a los demás con su manía de prohibir todo lo que a usted no le gusta. Un saludo para todos los intolerantes y homófobos del mundo, se que llegarán a evolucionar algún día.",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@likzy6837,2020-07-10T13:09:21Z,2,0:29  jajaja xdd😂 v:,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@angelostevengeronimourruti340,2020-06-23T22:54:04Z,43,"14 años después.... Acaso más niña y niños se ""hicieron"" homosexuales por validar algo que viene sucediendo siempre?
Claro que no! Argumentos débiles contra algo que debe ser transparente y justo.",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@loloypunto,2020-06-22T23:47:04Z,25,0:55 patada en el pecho,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@jamiemcgeer7231,2020-06-25T20:30:57Z,22,"Tengo amigos heteros pero como q no lo quiero ver por la calle sabes, pero bueno cada uno a lo suyo",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@javierlopez9770,2020-06-07T11:38:59Z,64,"España es un país que respeta el matrimonio homosexual en general. Y muy orgulloso estamos de ello y enarbolamos la bandera de la lógica y el respeto en todo el mundo, a pesar de nuestros problemas internos políticos y económicos.",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@danielocana8273,2020-06-24T15:05:30Z,12,Mi oido izquierdo esta muy de acuerdo con los que defienden el matrimonio homosexual,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@pacomermela6497,2020-06-30T14:28:40Z,9,"A esta gente no le han enseñado lo que e el respeto? ""Lo respeto pero que no se case..."" Que verguenza de país por favor",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@xmoiox_,2019-10-27T01:18:45Z,44,Mil millones de gracias Zapatero (y Zerolo). 🏳️‍🌈🏳️‍🌈🏳️‍🌈,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@lisandror583,2020-06-26T01:22:09Z,29,Y por que su dios tiene que meterse en mi vida si ni me importa esa cosa,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@jamesquirozolara9419,2019-10-28T01:00:53Z,13,Llevo 53 años con mi pareja y no nos hemos casado y somos felices,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@dxxt6205,2020-06-26T13:17:52Z,8,Siempre va a ver PALETOS,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@celiaespinosa8509,2020-07-02T13:54:31Z,5,"Espero que el que es tradicional lo sea para todo, no sólo para restringir las libertades de los demás",Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
PNOLQ9lcFgU,@javiermarcosmontano6229,2022-02-04T20:04:49Z,0,Min. 2:00 la remera  con la bandera de USA..genial!!!!,Se cumplen 10 años de la Ley de matrimonio homosexual,MARCO MARTINEZ SANCHEZ,2015-07-01T07:17:23Z,2015,lgtbi
