plataforma,tema,sentimiento,texto
Prensa,Inmigración,Negativo,"La Junta ve mal un registro específico a los inmigrantes
La Junta de Andalucía rechaza un registro específico para la atención sanitaria a inmigrantes que no tienen  regularizada su residencia en la Comunidad y que carecen de recursos  económicos y aseguramiento por considerarlo ""discriminatorio y  disuasorio"".
 
En un comunicado, el consejero de Salud, Aquilino Alonso, tras  conocer el anuncio realizado por el Ministerio de Sanidad, Servicios  Sociales e Igualdad, sobre la puesta en marcha de un registro en el  que tendrán que figurar estas personas, ha expresado su disconformidad con esta medida, al considerar que este colectivo no debe estar sometido a más ""discriminaciones o segregaciones"" con una  base de datos específica. 
En este sentido, explica que la información clínica de los inmigrantes debe ser tratada ""de igual forma a la del resto de la población española"". Al mismo tiempo, recuerda que la Junta sigue defendiendo ""una sanidad pública universal, con el  mismo acceso y los mismos derechos para toda la población"", tal y  como se viene prestando en la Comunidad andaluza desde 1999. ""Sólo hay una sanidad pública posible, la universal, por lo que no  admite excepciones, discriminaciones o ambigüedades en los compromisos adquiridos, tal y como ha reiterado en diferentes consejos interterritoriales"", explica, pues en este sentido, el  consejero exige la retirada del Real Decreto Ley de 2012, que ""excluye explícitamente a estas personas"". 
La Consejería de Salud explica que la vía de entrada de la población inmigrante, al igual que ocurre con el resto de la población, suele ser la atención primaria, pero también puede ser puerta de entrada las Urgencias de los centros asistenciales, por lo que la Junta indica que ""nunca se admitirá reconocer el acceso de este colectivo  únicamente a atención primaria"". Según recalca el consejero de Salud, el acceso debe ser al conjunto de la cartera de servicios sanitarios, como son las consultas de atención primaria, consultas de atención especializadas, urgencias, o prestación  farmacéutica, entre otros. Para el Gobierno andaluz, la defensa de la universalidad de la sanidad es ""una decisión solidaria y de salud pública que intenta proteger a la población más vulnerable y sin recursos"", indica el consejero de Salud Aquilino Alonso."
Prensa,Inmigración,Neutral,"Acuerdo para la acogida de refugiados en Andújar
La formación local de Izquierda Unida presentó, durante el pasado pleno municipal, una moción para exigir que se apliquen políticas reales de ayuda a los refugiados del pueblo sirio en la ciudad. Una moción que obtuvo el apoyo de todos los grupos que componen el pleno y que consiguió que el Ayuntamiento declare su disposición para ser ciudad refugio de quienes soliciten asilo a la UE. IU explicó que, el pasado año, se generaron unos 59 millones de refugiados y desplazados internos, que han superado las cifras de la segunda Guerra Mundial.
 Tras un terrible verano, la formación en Andújar optó por proponer la creación de grupos de trabajo para acoger a los refugiados que lleguen al municipio. Además, Izquierda Unida exigió a las instituciones europeas y nacionales, que son las que tienen competencias en inmigración, que ""acometan este problema para abordar de forma real el drama de miles de personas que intentan llegar a Europa jugándose la vida en el Mediterráneo"". Igualmente, el partido estableció que ""ni el Parlamento Europeo ni el español pueden seguir callados día tras día ante este drama"".
La agrupación local de izquierdas reprochó que Europa ""decida defenderse en lugar de actuar"" y aplique, en la práctica, políticas restrictivas, refuerzo de fronteras y construcción de vallas. Su portavoz, Juan Francisco Cazalilla, definió la situación de ""auténtica emergencia"" y defendió que ""la Unión Europea no puede ni debe mirar hacia otro lado ante las personas que huyen de la guerra, que ha sido indirectamente provocada por la OTAN en Irak, Siria y Libia"". En cuanto a la acogida de refugiados, Cazalilla subrayó que ""se debe impulsar la recepción de estas personas no solo como exigencia de su dignidad, sino en memoria de los desplazados que España expulsó al finalizar la Guerra Civil"".
Por otro lado, desde la organización política de IU, al igual que desde otros sectores políticos y humanitarios, se planteó la preocupación por el racismo y la xenofobia con que se podrían encontrar estas personas refugiadas de forma injusta. Cazalilla aseguró que ""los que roban no vienen en patera, sino que van vestidos de traje y corbata"", haciendo referencia a que estos ciudadanos no vienen a robar, hecho que asimiló con la cantidad de tramas y escándalos que se han dado en España. Finalmente, el portavoz de IU en Andújar quiso ""tirar de las orejas"" al PSOE y PP por apoyar, en su día, la intervención en Siria."
Prensa,Inmigración,Positivo,"Cumbre para atajar la crisis de migrantes
Los líderes europeos confiaron en sentar las bases en la cumbre bilateral, hoy, para atajar la crisis y refugiados y migratoria en la que prevén confirmar una ayuda de 3.000 millones de euros para Turquía a cambio de que refuerce el control en sus fronteras aunque también han instado a Ankara a reforzar la cooperación en materia de seguridad.
El primer ministro belga, Charles Michel, avisó a Turquía de que no obtendrá ""un cheque en blanco"" a cambio de reforzar su colaboración con la Unión Europea y le reclamó un ""compromiso claro"" para controlar sus fronteras, no solo para frenar el flujo migratorio sino también para cooperar en ""la seguridad de Europa"" dijo a su llegada a la cumbre extraordinaria con Turquía en Bruselas, donde las autoridades mantienen el segundo mayor nivel de alerta, 3 de 4, ante el riesgo de atentado ""posible y verosímil"" tras los ataques del 13 de noviembre. 
El presidente francés, François Hollande, también instó a Ankara a cooperar para actuar contra el terrorismo y para encontrar una solución en Siria y también confió en que Turquía pueda asumir una serie de compromisos para que las fronteras puedan ser mejor controladas a fin de atajar la crisis de refugiados. 
 ""Quiero que haya un acuerdo para que Turquía asuma unos compromisos, para que Europa dé un apoyo y para que los refugiados puedan ser acogidos en Turquía"", remarcó Hollande, quien insistió en que los refugiados deben quedarse lo más cerca de sus países de origen y defendió que el acuerdo para atajar la crisis migratoria está en el interés ""de todos"". El primer ministro turco, Ahmet Davutoglu, confió en que la cumbre inicie un proceso.
 El primer ministro belga, Charles Michel, avisó a Turquía de que no obtendrá ""un cheque en blanco"" a cambio de reforzar su colaboración con la Unión Europea y le reclamó un ""compromiso claro"" para controlar sus fronteras, no solo para frenar el flujo migratorio sino también para cooperar en ""la seguridad de Europa"" dijo a su llegada a la cumbre extraordinaria con Turquía en Bruselas, donde las autoridades mantienen el segundo mayor nivel de alerta, 3 de 4, ante el riesgo de atentado ""posible y verosímil"" tras los ataques del 13 de noviembre.
El presidente francés, François Hollande, también instó a Ankara a cooperar para actuar contra el terrorismo y para encontrar una solución en Siria y también confió en que Turquía pueda asumir una serie de compromisos para que las fronteras puedan ser mejor controladas a fin de atajar la crisis de refugiados.
""Quiero que haya un acuerdo para que Turquía asuma unos compromisos, para que Europa dé un apoyo y para que los refugiados puedan ser acogidos en Turquía"", remarcó Hollande, quien insistió en que los refugiados deben quedarse lo más cerca de sus países de origen y defendió que el acuerdo para atajar la crisis migratoria está en el interés ""de todos"". El primer ministro turco, Ahmet Davutoglu, confió en que la cumbre inicie un proceso."
Prensa,Inmigración,Neutral,"Eslovenia devolverá a los ""inmigrantes económicos""
Eslovenia anuncia que comenzará a devolver a los ""inmigrantes económicos"" que lleguen desde la vecina Croacia, después de que Naciones Unidas denunciase que otros países de los Balcanes comenzaron a limitar el paso solo a sirios, afganos e iraquíes.
 
Un portavoz de la Policía indica que Eslovenia solo aceptará a los inmigrantes de ""países donde hay enfrentamientos armados"". ""En los últimos días, están llegando cada vez más personas que tenemos razones para creer que son inmigrantes económicos"", indica en Drago Menegalija. ""Hemos anunciado formalmente a Croacia que devolveremos a un grupo de inmigrantes económicos. Todavía no hemos recibido una respuesta de la parte croata"", añade. 
Eslovenia se convirtió en país de paso de los cientos de miles de inmigrantes y refugiados que están llegando a Europa el mes pasado cuando Hungría decidió cerrar su frontera con Croacia, obligando a estas personas a buscar un nuevo camino hacia el norte de Europa, especialmente a Alemania. 
Asimismo, el Gobierno desplegó a lo largo de ayer a 200 de un total de 914 reservistas militares para ayudar a la Policía a controlar el flujo migratorio."
Prensa,Inmigración,Neutral,"Belén Fernández
El IES Enrique Díez-Canedo pertenece a la Red de Escuelas para una Cultura de Paz. Desde entonces, la comunidad pedagógica intenta poner en práctica e inculcar valores de justicia, respeto, igualdad, actitud crítica y solidaridad. Por esta implicación, el instituto poblanchino celebra la semana de solidaridad con los refugiados del mundo.
María Julian, coordinadora de esta Red de Escuelas a la que se acoge el instituto, explica el trabajo que se disponen hacer durante esta semana en el centro con una valoración de la realidad social por la que atravesamos actualmente. En los últimos meses, asistimos -ya impasibles- al desesperado y épico viaje de una ínfima parte de refugiados a nuestras puertas. Por eso ahora proponemos compartir sueños y camino con ellos y otros cincuenta millones de personas que huyen del horror y de la miseria, buscando lejos de sus hogares la paz, la seguridad y el bienestar que les falta. Intentamos poner rostro y voz a ese sufrimiento a menudo invisible o ninguneado por nuestra indiferencia, ceguera, desconocimiento u olvido. Por ello, desde la humilde labor del trabajo en el aula y en el centro, intentamos -de alguna manera- cambiar el mundo, invitando a conocer y a analizar las situaciones y las causas de tanto éxodo dramático . Estamos convencidos que desde aquí también podemos derribar y vencer parte de los muros que nos aprisionan a todos: la guerra, la injusticia, el abandono, el miedo, el prejuicio, el egoísmo y la xenofobia, concluye la coodinadora.
Los alumnos del centro han estado preparando, en las horas de tutorías, los murales expuestos durante esta semana en uno de los pasillos del centro. Cada curso se ha centrado en un conflicto o tema entre los que están La valla de Melilla, La guerra en Siria, Los refugiados a las puertas de europa y El comercio de armas, entre muchos otros. Amnistía Internacional, también ha querido contribuir mediante una exposición que ha colocado en el salón de actos sobre Los migrantes mejicanos. Además Ángela Rivera, la coordinadora del grupo pacense de Amnistía Internacional, estuvo durante el miércoles 23 de noviembre impartiendo una conferencia a los alumnos de Bachillerato y 3º-4º de la E.S.O sobre cómo se trabaja, basándose en el tema de los refugiados.
Para finalizar esta semana solidaria, los alumnos llevarán a cabo visualizaciones de diferentes programas de actualidad y películas como son Ponte en sus zapatos, de ACNUR; y un corto sobre la vida de una niña en los campos de refugiados saharauis, ganador de un premio Goya, entre otros."
Prensa,Inmigración,Neutral,"La sesión reunirá a representantes de diversos niveles institucionales, como la Comisión Europea y el Parlamento Europeo, así como a autoridades regionales y locales con experiencia en la acogida de menores migrantes, ONG, organizaciones internacionales y expertos en derechos de la infancia, educación y salud mental procedentes de regiones que afrontan o han afrontado situaciones similares.
Promover el intercambio de conocimientos y buenas prácticas en materia de atención e integración de menores migrantes no acompañados en Europa sigue siendo uno de los retos más acuciantes en los flujos migratorios actuales, por lo que es fundamental compartir modelos de acogida eficaces, impulsar soluciones innovadoras y fortalecer la cooperación multinivel.
La jornada será inaugurada por el viceconsejero del Gabinete del Presidente, Octavio Caraballo, y se estructurará en torno a políticas y marcos jurídicos de la UE en materia de protección infantil, orientados a salvaguardar el interés superior del niño. En este sentido, se abordarán desde los modelos de acogimiento familiar, los tipos de apoyo social, educativo y de integración; la educación y formación para la inclusión, así como salud mental y atención psicológica para menores en situación de vulnerabilidad.
Otro de los asuntos que se pondrá sobre la mesa en este es el desarrollo del Pacto sobre Migración y Asilo de la Unión Europea, ya que las regiones desempeñan un papel clave en su aplicación como responsables de la recepción, integración y gestión de los flujos migratorios en sus respectivos territorios.
En el transcurso de esta reunión, el viceconsejero de Bienestar Social, Francis Candil, presentará la Guía de Buenas Prácticas para la atención de menores migrantes, un documento elaborado por el Gobierno de Canarias que nace de las aportaciones de más de 50 entidades con la finalidad de mejorar la respuesta que se ofrece a los niños y niñas que viajan solos, así como con el objetivo de ayudar a otras comunidades en su acogida.
Las regiones desempeñan un papel clave en la aplicación del Pacto sobre Migración y Asilo de la Unión Europea, ya que son responsables de la recepción, integración y gestión de los flujos migratorios en sus respectivos territorios.
Muchos de estos territorios, especialmente los fronterizos, forman parte de la CRPM, que está constituida por 160 regiones de 25 estados miembros y no miembros de la UE, que representan más de 200 millones de habitantes.
En octubre de 2024, el presidente de Canarias, Fernando Clavijo, ya intervino en la cumbre de la Conferencia de Regiones Periféricas y Marítimas celebrada en Malta para explicar la crisis migratoria que viven las islas y la necesidad de que Bruselas actúe en la ruta Atlántica.
En marzo de este año, el grupo de trabajo de Migraciones de la CRPM aceptó la propuesta de Canarias para celebrar esta cumbre de regiones en Bruselas en el mes de septiembre."
Prensa,Inmigración,Neutral,"Rescatan a 53 inmigrantes, muchos de ellos menores, en una patera cerca de Almería
- Todos los ocupantes de la embarcación se encuentran en buen estado
- Salvamento Marítimo los trasladado al puerto de Motril, en Granada
- Fuentes de Salvamento han informado de que la mayoría son menores
Salvamento marítimo ha rescatado este viernes a unas cinco millas de la isla de Alborán, en Almería, a 53 inmigrantes de origen magrebí, la mayoría de ellos menores, según Salvamento Marítimo, y los ha trasladado al puerto de Motril, en Granada.
Los inmigrantes, que viajaban en una embarcación neumática localizada esta tarde por un ferry, se encuentran en buen estado de salud.
A los menores se les realizarán pruebas oseométricas en el Hospital de Motril para confirmar sus edades.
Según han informado a Efe fuentes de Salvamento Marítimo, el ferri rápido Volcán de Tinamar ha hallado a las cinco de la tarde la embarcación, de 8 metros de eslora.
Salvamento, tras el aviso, ha movilizado a la Salvamar 'Hamal' y el helicóptero 'Helimer 203' y ha solicitado al ferry que no abandonara la zona hasta la llegada de las unidades de rescate, siendo el 'Helimer 203' el primero en presentarse.
La Salvamar 'Hamal' ha efectuado el rescate y en estos momentos traslada a los ocupantes de la embarcación neumática al Puerto de Motril, donde se prevé su llegada sobre las 23,15 horas de este viernes.
Esta es la segunda operación de Salvamento Marítimo este viernes en aguas próximas a Andalucía, pues ha rescatado esta tarde a diez jóvenes varones de origen magrebí que viajaban a bordo de una patera en aguas frente al litoral de Cabo de Gata, en Almería."
Prensa,Inmigración,Neutral,"Italia toma el control del carguero en el que viajan 450 inmigrantes y que estaba a la deriva, sin tripulación. En estas imágenes se ve el momento...
02/01/2015 00:00:43Italia toma el control del carguero en el que viajan 450 inmigrantes y que estaba a la deriva, sin tripulación. En estas imágenes se ve el momento en que que la guardia costera logra llegar hasta el barco y meter personal que dirija el carguero al puerto. La nave se detuvo al parecer en medio del mar, presumiblemente por un apagón. Entre los pasajeros hay una treintena de mujeres y niños.
- Géneros
- Información y actualidad
- Idiomas
- Castellano"
Prensa,Inmigración,Neutral,"ROMA, 2 (EUROPA PRESS)
La Guardia Costera italiana ha informado de que ha tomado el mando de un buque mercante con 450 inmigrantes a bordo y lo ha puesto rumbo al puerto de Crotona, en el sur de la península italiana, según ha informado la propia fuerza de seguridad.
""La Guardia Costera asume el mando del mercante con 450 inmigrantes a bordo y lo dirige hacia el puerto de Crotona"", ha afirmado la Guardia Costera, en un mensaje publicado en su cuenta oficial de Twitter este viernes por la mañana.
Horas antes, la Guardia Costera ha indicado que ""un buque con 450 inmigrantes a bordo y sin tripulación"" se dirigía a la costa de Puglia y que había asumido la coordinación de la operación de salvamento y rescate.
En la operación de socorro del mercante ha participado también el Ejército del Aire italiano, que ha enviado un helicóptero a la cubierta del buque, identificado con el nombre de 'Ezadeen', con bandera de Sierra Leona.
La tripulación decidió abandonar el mercante cuando se encontraba a unas 40 millas de Capo de Leuca tras haber sufrido un apagón. El helicóptero de salvamento y rescate HH-139 ha trasladado al buque personal militar para asumir el control."
Prensa,Inmigración,Positivo,"MADRID, 17 Ene. (EUROPA PRESS) - 
   La secretaria general de Inmigración y Emigración del Ministerio de Empleo y Seguridad Social, Marina del Corral, ha asegurado que ""la integración de los extranjeros en España es un éxito"" y ha defendido la necesidad de realizar una buena gestión de las políticas migratorias.
   Durante su participación en el Foro 'Libertad y Seguridad' celebrado en Madrid, Del Corral ha señalado como ""mérito de todos"" la integración en la sociedad española de los inmigrantes.
   Las políticas migratorias ""bien gestionadas"" como la ordenación de los flujos legales migratorios, la lucha contra la inmigración ilegal y la trata de seres humanos, entre otras, son piezas ""importantes"" para fomentar la integración, explicó la secretaria general de Inmigración y Emigración.
   Marina del Corral describió la sociedad española como ""muy diversa y muy plural"" en la que se encuentran ""distintas culturas, religiones y tradiciones políticas"", lo que ha supuesto ""un cambio absoluto en la fisionomía de nuestra sociedad"".
   Por otro lado, José Ignacio Echániz, secretario de Sanidad y Asuntos Sociales del Partido Popular, subrayó que ""los gobiernos del PP han defendido una política integral y transversal"" en materia de inmigración. Además, lamentó ""la actitud de anteriores gobiernos socialistas"", que ""han preferido la demagogia y en muchos casos la irresponsabilidad con regularizaciones masivas"".
   Para Echániz la forma de afrontar el problema de la inmigración irregular debe basarse en ""el respeto a los derechos fundamentales, con unas leyes claras en materia de extranjería, apoyando el trabajo profesional de las Fuerzas y Cuerpos de Seguridad del Estado y mejorando las infraestructuras de atención y de acogida""."
Prensa,Inmigración,Positivo,"Cuba y EE.UU. encaran su reunión de más nivel en 35 años con diferencias sobre la migración
- El diálogo previo sobre migraciones ha sido ""constructivo"" pero sin acuerdos
- Llega a la isla la subsecretaria de EE.UU. Jacobson, que negociará este jueves
En la víspera de su encuentro diplomático de más nivel en décadas, delegaciones de Cuba y Estados Unidos han sostenido este miércoles un ""diálogo respetuoso"" sobre asuntos migratorios, aunque han mantenido sus diferencias.
El subsecretario adjunto para Latinoamérica del Departamento de Estado, Alex Lee, ha dicho en rueda de prensa que EE.UU ""está totalmente dispuesto a mantener la Ley de Ajuste cubano"", que ""seguirá guiando"" la política migratoria de su país hacia la isla, informa Efe.
Esa ley, vigente desde 1966 privilegia a los cubanos que logran tocar territorio estadounidense, a quienes permite solicitar la residencia permanente un año después; mientras que los interceptados en el mar son devueltos a Cuba. Es lo que se denomina política de ""pies secos/pies mojados"".
20 años de conversaciones sobre migraciones
Por su parte, la directora general para Estados Unidos del Ministerio de Relaciones Exteriores de Cuba, Josefina Vidal, ha rechazado la permanencia de esa ley, que consideran ""el principal incentivo a la emigración ilegal y el tráfico de personas hacia los Estados Unidos"".
La diplomática cubana ha explicado que la Ley de Ajuste ""confiere a los cubanos un trato preferencial, exclusivo y único"" a la hora de regular su situación en Estados Unidos, siempre según las declaraciones recogidas por Efe.
A pesar de estas diferencias, tanto Vidal como Lee han resaltado el ""clima de respeto"" y el ""espíritu constructivo"" en el que se han desarrollado las conversaciones, en las que ambos países han reiterado su compromiso por lograr una migración ""legal, segura y ordenada"", propósito de los acuerdos para un diálogo migratorio que firmaron en 1994, tras el episodio de la Crisis de los Balseros.
Las banderas cubana y estadounidense ondean en el hotel de La Habana que va a acoger la primera reunión a alto nivel entre ambos Estados en Cuba. Fuente: REUTERS/Stringer
Las conversaciones migratorias son el primer contacto entre delegaciones de los dos países desde que anunciarán el restablecimiento de relaciones diplomáticas del pasado 17 de diciembre; aunque esta nueva ronda del diálogo migratorio estaba convocada desde hace meses.
De los visados al embargo
No obstante, han aprovechado esta convovatoria para iniciar este jueves las primeras negociaciones oficiales sobre la normalización de sus relaciones diplomáticas, encuentros que estarán encabezados por la secretaria de Estado para Latinoamérica, Roberta Jacobson, la funcionaria estadounidense de mayor rango que visita la Cuba castrista desde 1980 y que ýa ha llegado a La Habana, según AFP.
Está previsto que este jueves las partes aborden otros temas, con la reapertura de embajadas como asunto prioritario.
El martes por la noche, el presidente de Estados Unidos, Barack Obama, reafirmó su postura sobre este tema en su discurso sobre el Estado de la Unión: ""En Cuba, ponemos fin a una política que ha pasado su fecha de caducidad. Si no funciona desde hace 50 años, es hora de probar algo nuevo"", declaró el mandatario, antes de pedir a los congresistas el levantamiento del embargo a la isla, denunciado en repetidas ocasiones por Naciones Unidas.
La semana pasada, Washington levantó algunas restricciones al comercio y los viajes. Por su parte, Cuba ha liberado a 53 presos de una lista presentada por los Estados Unidos, la mayoría de ellos disidentes."
Prensa,Inmigración,Positivo,"No me lo esperaba. Es cierto que escribí una carta de motivación muy motivada en aquella habitación berlinesa de la que estaba deseando salir. Me quedó muy épica y me di por satisfecho cuando la mandé, porque había sido en inglés, todo un logro para alguien que las había pasado canutas con esa asignatura en Selectividad.
Para mi sorpresa, la coordinadora del proyecto me contestó un par de semanas después. Había sido preseleccionado por la Univesidad VU de Amsterdam como investigador de campo en un estudio sobre inmigración en la Unión Europea.
Pero aún no estaba dentro de la investigación. Tenía que pasar una entrevista por Skype. A pesar de tener que hablar a una pantalla y de los nervios incontenibles, la entrevista salió bien. Les entendí, me entendieron y me dijeron que se pondrían en contacto conmigo tanto si me seleccionaban definitivamente como si no. En ese momento me pareció todo un detalle; todavía tenía fresca en la memoria la última entrevista de trabajo, en la que debía tomar el silencio como una negativa. Nunca hasta entonces había mirado el teléfono móvil con tanta desesperación. Una lenta agonía que me resistía a apagar.
La coordinadora me escribió. Me dijo que sí, que me habían cogido, que empezaba en un par de meses, que me llevaban a Atenas para que asistiera a un taller de metodología junto con el resto de investigadores: italianos, turcos, holandeses, griegos, ingleses, una española y yo, que soy de Cáceres.
De repente todas las piezas de mi vida comenzaron a encajar: las tardes soporíferas rellenando ejercicios para intentar aprender de una vez inglés; el máster que parecía que se iba a quedar en papel mojado; los meses colaborando con una maravilla de ONG llamada Karibu, el último recurso --y en muchas y tristes ocasiones el único-- de muchos inmigrantes subsaharianos; el casi año que pasé viviendo en el otro lado, en Berlín, como emigrado, sintiéndome fuera de lugar, pensando que nunca alcanzaría un puesto de trabajo a la altura de mi preparación.
Pero sucedió. Empecé a trabajar de verdad. Parecía un imposible viendo el panorama. Y con el trabajo vino la realidad en dosis muy altas y muy poco descafeinadas. Me he pasado los últimos ocho meses de mi vida viajando de ciudad en ciudad, de pueblo en pueblo, recopilando información sobre inmigrantes que han fallecido intentando entrar en España, la mayoría de las veces a través del mar.
Ocho meses que he sentido como ocho años. He acabado la experiencia con alegría por poder volver a la vida real y con tristeza por no poder hacer un poco más. Con mellas en mi carácter y un punto más de energía para evitar, no sé todavía muy bien cómo, que situaciones como la que se vivió en Cádiz el 25 de octubre de 2003. Aquel día decenas de inmigrantes (al menos 36) fallecieron en un único incidente a pocas millas de tierra, a pesar de que había medios para rescatarlos a tiempo. Los cuerpos sin vida fueron apareciendo a lo largo de la costa gaditana, en el Puerto de Santa María, Rota...
Una de tantas noticias que se leen en la prensa y luego se olvidan. A mí me solía pasar. Ahora, que he convivido con todas esas historias cada día, que he descubierto que muchas de ellas se podrían haber evitado mostrando simplemente un poco más de interés, he dejado de olvidarlas.
En unas semanas me llevaré estos ocho meses de trabajo, todas esas historias y todavía un poco de nerviosismo hasta Amsterdam, donde continuaré, esta vez desde la tranquilidad de la universidad, con la fase final de la investigación. Ojalá este granito de arena sirva para seguir construyendo una solución digna para el drama absurdo y cruel de aquellos que murieron por querer trabajar. Porque hay a quien no le vale con aprender inglés, sino que además tiene que jugarse la vida para conseguirlo.
- Extremadura acatará la sentencia que debe hacer fijos a los interinos que han aprobado una oposición
- Un padre de familia de Esparragalejo y apasionado del ciclismo, el trabajador fallecido atropellado por una máquina en la A-66
- Muere un trabajador de 50 años atropellado por una máquina en la A-66 cerca de Almendralejo
- Muere una niña en el Materno Infantil de Badajoz tras sufrir un ahogamiento
- Extremadura, en alerta naranja, bate el récord de calor del país con casi 35 grados de madrugada
- Fuente del Maestre suma cuatro muertes en dos días y vive unas jornadas de consternación
- La desregulación de Vox plantea eliminar los planes de igualdad en las empresas y acabar con el registro horario
- Las mujeres que cosen paracaídas militares avalados por la OTAN en un pueblo extremeño de menos de 300 habitantes"
Prensa,Inmigración,Positivo,"MELILLA.- Una treintena de inmigrantes ha conseguido saltar la valla de Melilla y han logrado llegar al Centro de Estancia Temporal de Inmigrantes (CETI) de la ciudad autónoma. 
Los inmigrantes han llegado tranquilos, caminando a paso lento. Sin embargo, esta vez sus compatriotas no estaban esperándoles en las puertas del CETI como ha ocurrido en otras ocasiones. Más tarde, se han podido escuchar los gritos de alegría y los afectuosos recibimientos que daban la bienvenida a los recién llegados.
Según ha podido comprobar Efe, han podido saltar la valla por la zona situada entre el Barrio Chino y el Aeropuerto. Este ha sido, precisamente, el lugar elegido por los inmigrantes para las últimas entradas a Melilla, una coincidencia que se debe a que la proximidad a la valla de una serie de viviendas, en el lado marroquí, facilita a los subsaharianos poder esconderse.
En el intento de entrada a Melilla han participado unas 100 personas, que se han podido aprovechar de las malas condiciones meteorológicas que afectan a Melilla, lo que ha imposibilitado la salida del helicóptero de la Guardia Civil, fundamental en labores de vigilancia fronteriza.  En este intento, más de veinte inmigrantes han visto frustradas sus esperanzas, quedándose entre las vallas que les impiden acceder a la ciudad autónoma, debido al despligue de la Guardia Civil.
Los inmigrantes han saltado la valla por la zona situada entre el Barrio Chino y el Aeropuerto
Es el segundo salto en Melilla en poco más de una semana, ya que el pasado día 10, coincidiendo con el anuncio de Marruecos de que desmantelaría los campamentos de inmigrantes subsaharianos junto a Ceuta y Melilla, alrededor de 40 inmigrantes lograron entrar también en la ciudad autónoma."
Prensa,Inmigración,Positivo,"ESTOCOLMO, 28 Mar. (EDIZIONES) -
   Los prefabricados de IKEA que han revolucionado el mundo de los muebles se pondrán ahora al servicio de los refugiados y desplazados que han tenido que huir con un nuevo diseño de casa prefabricada que se podrá montar fácilmente en el lugar en el que se necesite: la Better Shelter (Mejor Refugio).
   Esta misma semana, la Fundación IKEA ha cerrado un acuerdo con el Alto Comisionado de Naciones Unidas para los Refugiados (ACNUR) para el suministro de 10.000 viviendas prefabricadas este mismo verano y de otras 20.000 unidades más adelante que servirán para facilitar la vida a los refugiados.
   ""ACNUR y la Fundación IKEA quieren dignificar y dar seguridad a millones de refugiados que huyen de la violencia, los conflictos armados, la persecución y los desastres naturales"", explica la Fundación en un comunicado.
   Este primer pedido ""es solo el principio"", en palabras de un portavoz de la Fundación IKEA, Johan Karlsson. ""Vamos a seguir desarrollando el Better Shelter y a aportar soluciones que beneficiarán a muchos desplazados. La innovación es la fuerza más potente"", ha argumentado.
   Además, IKEA espera duplicar o triplicar la producción de esta casa para refugiados en los tres próximos años. ""Hay unos 53,5 millones de refugiados y desplazados en todo el mundo, así que no es más que una gota en el océano"", ha reconocido Karlsson.
LA CASA
   El prototipo de casa ha sido mejorada tras las pruebas realizadas con 40 familias de refugiados en Irak y Etiopía. ""Sus experiencias y necesidades han estado en el centro del proceso de desarrollo"", explica IKEA, que destaca que estas necesidades han influido en la forma, funcionalidades, sostenibilidad y precio de la casa.
   Una de las principales ventajas de esta casa prefabricada es que se puede transportar muy fácilmente a las zonas en las que se necesite, puesto que viene en paquetes planos muy manejables, igual que los muebles que comercializa la empresa sueca. El proceso de montaje también es similar.
   ""Se puede montar en un lugar sin herramientas ni materiales adicionales y trae un panel solar y una lámpara para que haya luz en las horas nocturnas. Su duración está estimada en tres años"", indica IKEA.
   Cada una de estas casas está diseñada para alojar a cinco personas y tiene un coste de 1.150 dólares. En total, la casa se monta con 71 tubos para la estructura y 35 paneles para paredes y techo y el periodo de montaje estimado es de entre 4 y 8 horas.
   ""La unidad habitacional para refugiados es un nuevo desarrollo para los refugios humanitarios y supone una aportación muy necesaria a las opciones de refugio movilizadas para ayudar a quienes lo necesitan"", ha explicado el responsable de Refugio y Asentamiento de ACNUR, Shaun Scales.
   Scales considera que estas casas aportarán una ""mejora drástica"" para la vida de muchos de los afectados. ""Poner a las familias refugiadas y sus necesidades en el centro de este proyecto es un ejemplo de cómo se puede utilizar un diseño democrático para aportar valor humanitario"", ha destacado otro directivo de la Fundación IKEA, Jonathan Spampinato."
