tema,url_meneame,id_noticia_meneame,id_comentario,numero_comentario,responde_a_numero,usuario,fecha_comentario_utc,votos,karma,texto
inmigracion,https://www.meneame.net/story/horror-huyen-refugiados-siria-video-360,2479102,17721228,2,,kukudrulo,2015-09-16T17:32:19+00:00,1,27,Devastación total. horrible
inmigracion,https://www.meneame.net/story/horror-huyen-refugiados-siria-video-360,2479102,17720454,1,,--418333--,2015-09-16T15:51:17+00:00,1,28,"""Las imágenes fueron captadas entre mayo y julio y reflejan la devastación que ha sufrido el país en estos años de guerra. Tras lograr sacar las imágenes de Siria, a través de la agencia Smart News, un equipo de Okio Studio, la empresa, especializada en realidad virtual, montó el vídeo tal y como se ve en esta noticia. La tecnología usada por Okio Studio permite que el usuario pinche con el ratón en cualquier parte de la pantalla y vea el entorno que rodea a la persona que filmó el vídeo."""
