;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201701;Enero de 2017;1;Andalucía;4;Almería;4090;Tahal;26;0;4;9;0;8;5;1;1;8;15;1
201701;Enero de 2017;1;Andalucía;4;Almería;4091;Terque;28;0;6;6;1;6;9;2;0;1;23;2
201701;Enero de 2017;1;Andalucía;4;Almería;4092;Tíjola;297;9;51;80;11;84;62;21;32;44;168;32
201701;Enero de 2017;1;Andalucía;4;Almería;4093;Turre;344;13;76;66;18;101;70;14;8;43;261;18
201701;Enero de 2017;1;Andalucía;4;Almería;4094;Turrillas;6;0;3;3;0;0;0;0;0;1;5;0
201701;Enero de 2017;1;Andalucía;4;Almería;4095;Uleila del Campo;64;1;7;18;3;20;15;1;5;10;42;6
201701;Enero de 2017;1;Andalucía;4;Almería;4096;Urrácal;20;1;5;3;1;7;3;1;1;6;7;5
201701;Enero de 2017;1;Andalucía;4;Almería;4097;Velefique;13;0;5;3;1;2;2;2;0;2;8;1
201701;Enero de 2017;1;Andalucía;4;Almería;4098;Vélez-Blanco;93;5;18;21;10;22;17;4;0;11;68;10
201701;Enero de 2017;1;Andalucía;4;Almería;4099;Vélez-Rubio;439;23;89;117;25;104;81;30;31;69;257;52
201701;Enero de 2017;1;Andalucía;4;Almería;4100;Vera;1354;58;262;282;66;395;291;114;44;140;965;91
201701;Enero de 2017;1;Andalucía;4;Almería;4101;Viator;548;33;116;106;19;161;113;29;17;63;384;55
201701;Enero de 2017;1;Andalucía;4;Almería;4102;Vícar;2103;122;452;480;100;571;378;409;62;247;1195;190
201701;Enero de 2017;1;Andalucía;4;Almería;4103;Zurgena;176;12;41;39;15;42;27;23;6;27;105;15
201701;Enero de 2017;1;Andalucía;4;Almería;4901;Tres Villas, Las;40;4;11;10;3;8;4;7;1;3;28;1
201701;Enero de 2017;1;Andalucía;4;Almería;4902;Ejido, El;5915;219;1187;1202;263;1779;1265;1508;207;465;3062;673
201701;Enero de 2017;1;Andalucía;4;Almería;4903;Mojonera, La;621;32;124;129;35;162;139;224;23;56;258;60
201701;Enero de 2017;1;Andalucía;4;Almería;4904;Balanegra;155;4;24;45;9;44;29;35;3;19;88;10
201701;Enero de 2017;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;934;43;192;163;56;274;206;122;37;69;627;79
201701;Enero de 2017;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;336;26;82;118;27;50;33;110;8;33;166;19
201701;Enero de 2017;1;Andalucía;11;Cádiz;11003;Algar;194;22;28;25;15;51;53;9;10;19;146;10
201701;Enero de 2017;1;Andalucía;11;Cádiz;11004;Algeciras;14973;702;2769;2763;729;4151;3859;262;716;1532;10069;2394
201701;Enero de 2017;1;Andalucía;11;Cádiz;11005;Algodonales;605;38;113;154;61;144;95;128;18;36;380;43
201701;Enero de 2017;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;5555;294;985;1096;275;1581;1324;437;210;803;3607;498
201701;Enero de 2017;1;Andalucía;11;Cádiz;11007;Barbate;4511;219;889;860;224;1235;1084;297;378;389;2941;506
201701;Enero de 2017;1;Andalucía;11;Cádiz;11008;Barrios, Los;2770;158;469;434;156;849;704;74;178;281;1857;380
201701;Enero de 2017;1;Andalucía;11;Cádiz;11009;Benaocaz;93;2;16;16;4;25;30;0;9;2;77;5
201701;Enero de 2017;1;Andalucía;11;Cádiz;11010;Bornos;931;76;195;223;86;242;109;125;36;121;561;88
201701;Enero de 2017;1;Andalucía;11;Cádiz;11011;Bosque, El;285;18;57;56;20;71;63;11;26;20;203;25
201701;Enero de 2017;1;Andalucía;11;Cádiz;11012;Cádiz;15177;483;3235;3100;459;4084;3816;102;997;1137;11049;1892
201701;Enero de 2017;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;380;16;60;71;19;108;106;19;20;23;279;39
201701;Enero de 2017;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;2763;143;606;540;106;832;536;76;78;269;2116;224
201701;Enero de 2017;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;12087;532;2347;2331;514;3419;2944;128;701;1808;7349;2101
201701;Enero de 2017;1;Andalucía;11;Cádiz;11016;Chipiona;3345;194;700;620;201;927;703;256;107;388;2249;345
201701;Enero de 2017;1;Andalucía;11;Cádiz;11017;Espera;482;46;109;128;37;115;47;60;7;80;292;43
201701;Enero de 2017;1;Andalucía;11;Cádiz;11018;Gastor, El;179;20;34;57;6;39;23;39;3;14;113;10
201701;Enero de 2017;1;Andalucía;11;Cádiz;11019;Grazalema;282;19;48;57;7;72;79;13;13;23;212;21
201701;Enero de 2017;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;31490;1303;5637;6287;1185;8274;8804;1127;1756;3393;20702;4512
201701;Enero de 2017;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1104;46;176;234;55;306;287;108;51;103;720;122
201701;Enero de 2017;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;8883;384;1712;2053;395;2130;2209;97;746;1384;5030;1626
201701;Enero de 2017;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;2023;86;370;402;105;593;467;200;86;247;1272;218
201701;Enero de 2017;1;Andalucía;11;Cádiz;11024;Olvera;675;41;151;170;55;162;96;113;23;76;403;60
201701;Enero de 2017;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;985;70;189;188;55;296;187;90;44;489;281;81
201701;Enero de 2017;1;Andalucía;11;Cádiz;11026;Prado del Rey;948;49;154;210;32;259;244;53;175;48;600;72
201701;Enero de 2017;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;11224;417;2120;2196;394;3022;3075;146;570;1151;7681;1676
201701;Enero de 2017;1;Andalucía;11;Cádiz;11028;Puerto Real;5676;256;1111;1003;242;1720;1344;114;482;498;3693;889
201701;Enero de 2017;1;Andalucía;11;Cádiz;11029;Puerto Serrano;555;57;130;110;90;134;34;156;13;47;282;57
201701;Enero de 2017;1;Andalucía;11;Cádiz;11030;Rota;3602;188;703;632;171;1090;818;53;496;265;2396;392
201701;Enero de 2017;1;Andalucía;11;Cádiz;11031;San Fernando;12325;502;2362;2197;472;3559;3233;78;697;1199;8134;2217
201701;Enero de 2017;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;10703;590;2062;2114;543;2792;2602;1108;614;1077;6181;1723
201701;Enero de 2017;1;Andalucía;11;Cádiz;11033;San Roque;3758;202;783;722;159;1009;883;55;275;686;2254;488
201701;Enero de 2017;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;245;23;43;63;24;57;35;45;4;24;148;24
201701;Enero de 2017;1;Andalucía;11;Cádiz;11035;Tarifa;2381;132;455;360;116;726;592;40;93;152;1900;196
201701;Enero de 2017;1;Andalucía;11;Cádiz;11036;Torre Alháquime;50;4;12;19;4;9;2;16;3;2;29;0
201701;Enero de 2017;1;Andalucía;11;Cádiz;11037;Trebujena;938;74;245;187;50;276;106;155;17;88;582;96
201701;Enero de 2017;1;Andalucía;11;Cádiz;11038;Ubrique;2685;99;391;574;90;639;892;38;1109;122;1210;206
201701;Enero de 2017;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2262;120;419;444;121;619;539;106;61;211;1652;232
201701;Enero de 2017;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;41;2;9;11;1;9;9;0;3;2;35;1
201701;Enero de 2017;1;Andalucía;11;Cádiz;11041;Villamartín;2002;193;406;444;149;525;285;230;86;223;1289;174
201701;Enero de 2017;1;Andalucía;11;Cádiz;11042;Zahara;158;17;42;35;10;34;20;26;7;59;58;8
201701;Enero de 2017;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1092;57;183;212;52;306;282;154;29;144;672;93
201701;Enero de 2017;1;Andalucía;11;Cádiz;11902;San José del Valle;615;40;122;137;39;160;117;66;35;71;383;60
201701;Enero de 2017;1;Andalucía;14;Córdoba;14001;Adamuz;246;14;45;63;27;71;26;77;6;18;115;30
201701;Enero de 2017;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;929;82;183;197;106;267;94;161;58;77;540;93
201701;Enero de 2017;1;Andalucía;14;Córdoba;14003;Alcaracejos;165;10;21;37;10;39;48;8;9;22;120;6
201701;Enero de 2017;1;Andalucía;14;Córdoba;14004;Almedinilla;125;7;9;30;7;48;24;11;21;5;78;10
201701;Enero de 2017;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1060;72;208;228;73;283;196;185;44;90;675;66
201701;Enero de 2017;1;Andalucía;14;Córdoba;14006;Añora;161;6;22;27;11;48;47;7;6;31;107;10
201701;Enero de 2017;1;Andalucía;14;Córdoba;14007;Baena;1196;39;147;224;119;423;244;191;91;113;683;118
201701;Enero de 2017;1;Andalucía;14;Córdoba;14008;Belalcázar;436;26;52;73;32;136;117;41;39;40;283;33
201701;Enero de 2017;1;Andalucía;14;Córdoba;14009;Belmez;483;28;105;104;27;115;104;40;35;79;266;63
201701;Enero de 2017;1;Andalucía;14;Córdoba;14010;Benamejí;268;23;41;60;38;71;35;40;21;32;142;33
201701;Enero de 2017;1;Andalucía;14;Córdoba;14011;Blázquez, Los;106;9;18;10;10;29;30;5;6;13;71;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14012;Bujalance;456;31;55;88;61;147;74;149;28;28;199;52
201701;Enero de 2017;1;Andalucía;14;Córdoba;14013;Cabra;1662;76;286;331;111;476;382;198;167;105;1010;182
201701;Enero de 2017;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;120;6;19;22;9;37;27;37;7;11;54;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14015;Carcabuey;122;14;17;24;13;32;22;12;11;7;74;18
201701;Enero de 2017;1;Andalucía;14;Córdoba;14016;Cardeña;130;7;15;26;10;33;39;18;7;12;91;2
201701;Enero de 2017;1;Andalucía;14;Córdoba;14017;Carlota, La;1200;77;218;252;65;386;202;224;96;127;658;95
201701;Enero de 2017;1;Andalucía;14;Córdoba;14018;Carpio, El;507;32;97;99;29;145;105;60;48;37;323;39
201701;Enero de 2017;1;Andalucía;14;Córdoba;14019;Castro del Río;349;12;42;75;30;125;65;63;19;37;198;32
201701;Enero de 2017;1;Andalucía;14;Córdoba;14020;Conquista;24;0;5;3;1;9;6;2;0;2;18;2
201701;Enero de 2017;1;Andalucía;14;Córdoba;14021;Córdoba;38807;1566;7112;8211;1610;9658;10650;1496;3362;3211;26026;4712
201701;Enero de 2017;1;Andalucía;14;Córdoba;14022;Doña Mencía;195;15;23;34;28;63;32;32;20;10;111;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14023;Dos Torres;249;9;29;48;13;63;87;25;20;54;136;14
201701;Enero de 2017;1;Andalucía;14;Córdoba;14024;Encinas Reales;184;14;32;36;14;58;30;11;23;28;97;25
201701;Enero de 2017;1;Andalucía;14;Córdoba;14025;Espejo;123;2;19;29;19;44;10;12;6;22;70;13
201701;Enero de 2017;1;Andalucía;14;Córdoba;14026;Espiel;293;12;45;44;16;82;94;36;22;54;159;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;899;65;162;184;79;285;124;117;47;79;536;120
201701;Enero de 2017;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;61;1;12;8;3;19;18;3;1;31;26;0
201701;Enero de 2017;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;770;51;115;135;32;190;247;68;54;75;490;83
201701;Enero de 2017;1;Andalucía;14;Córdoba;14030;Fuente Palmera;708;42;134;161;53;221;97;195;73;82;307;51
201701;Enero de 2017;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;42;1;6;6;6;15;8;2;5;4;30;1
201701;Enero de 2017;1;Andalucía;14;Córdoba;14032;Granjuela, La;84;5;15;11;5;18;30;6;0;38;38;2
201701;Enero de 2017;1;Andalucía;14;Córdoba;14033;Guadalcázar;145;12;26;25;17;47;18;30;9;11;84;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14034;Guijo, El;36;5;5;7;2;8;9;3;0;0;32;1
201701;Enero de 2017;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;983;44;127;155;43;276;338;43;83;140;601;116
201701;Enero de 2017;1;Andalucía;14;Córdoba;14036;Hornachuelos;315;18;56;76;26;85;54;95;6;107;91;16
201701;Enero de 2017;1;Andalucía;14;Córdoba;14037;Iznájar;141;13;16;36;18;39;19;15;7;12;96;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14038;Lucena;4587;298;664;884;299;1514;928;398;966;258;2397;568
201701;Enero de 2017;1;Andalucía;14;Córdoba;14039;Luque;166;7;17;35;29;52;26;25;14;13;97;17
201701;Enero de 2017;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;141;11;26;21;17;51;15;33;11;8;79;10
201701;Enero de 2017;1;Andalucía;14;Córdoba;14041;Montemayor;262;16;49;71;26;80;20;46;17;32;147;20
201701;Enero de 2017;1;Andalucía;14;Córdoba;14042;Montilla;2217;79;344;385;109;675;625;235;309;167;1283;223
201701;Enero de 2017;1;Andalucía;14;Córdoba;14043;Montoro;761;34;106;171;69;215;166;182;59;58;406;56
201701;Enero de 2017;1;Andalucía;14;Córdoba;14044;Monturque;112;4;18;30;14;36;10;25;6;14;61;6
201701;Enero de 2017;1;Andalucía;14;Córdoba;14045;Moriles;235;17;35;48;38;78;19;29;18;34;126;28
201701;Enero de 2017;1;Andalucía;14;Córdoba;14046;Nueva Carteya;147;6;26;31;14;47;23;36;7;17;70;17
201701;Enero de 2017;1;Andalucía;14;Córdoba;14047;Obejo;210;17;29;43;19;53;49;17;11;14;146;22
201701;Enero de 2017;1;Andalucía;14;Córdoba;14048;Palenciana;82;3;8;16;11;34;10;11;5;5;54;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14049;Palma del Río;1584;109;258;310;132;478;297;292;98;162;867;165
201701;Enero de 2017;1;Andalucía;14;Córdoba;14050;Pedro Abad;323;23;48;60;21;94;77;47;27;35;186;28
201701;Enero de 2017;1;Andalucía;14;Córdoba;14051;Pedroche;173;8;14;25;31;40;55;15;3;14;133;8
201701;Enero de 2017;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1789;114;367;322;129;464;393;78;140;357;932;282
201701;Enero de 2017;1;Andalucía;14;Córdoba;14053;Posadas;645;34;127;137;41;177;129;115;50;58;379;43
201701;Enero de 2017;1;Andalucía;14;Córdoba;14054;Pozoblanco;1674;81;234;279;118;451;511;178;208;190;923;175
201701;Enero de 2017;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1643;62;238;318;107;496;422;153;259;154;931;146
201701;Enero de 2017;1;Andalucía;14;Córdoba;14056;Puente Genil;3317;221;551;616;255;957;717;468;439;363;1648;399
201701;Enero de 2017;1;Andalucía;14;Córdoba;14057;Rambla, La;551;37;93;98;41;191;91;84;96;39;271;61
201701;Enero de 2017;1;Andalucía;14;Córdoba;14058;Rute;508;37;73;98;41;169;90;67;97;37;246;61
201701;Enero de 2017;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;48;5;10;13;3;14;3;10;0;7;23;8
201701;Enero de 2017;1;Andalucía;14;Córdoba;14060;Santaella;329;17;58;78;41;102;33;71;29;20;178;31
201701;Enero de 2017;1;Andalucía;14;Córdoba;14061;Santa Eufemia;91;8;9;22;3;16;33;6;4;30;47;4
201701;Enero de 2017;1;Andalucía;14;Córdoba;14062;Torrecampo;106;11;14;21;13;21;26;9;3;6;83;5
201701;Enero de 2017;1;Andalucía;14;Córdoba;14063;Valenzuela;23;1;1;9;4;6;2;3;2;0;14;4
201701;Enero de 2017;1;Andalucía;14;Córdoba;14064;Valsequillo;41;4;7;3;3;15;9;4;0;19;18;0
201701;Enero de 2017;1;Andalucía;14;Córdoba;14065;Victoria, La;193;13;32;32;19;61;36;26;7;24;120;16
201701;Enero de 2017;1;Andalucía;14;Córdoba;14066;Villa del Río;619;42;95;120;39;191;132;109;100;29;316;65
201701;Enero de 2017;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;489;27;84;89;34;176;79;83;41;35;298;32
201701;Enero de 2017;1;Andalucía;14;Córdoba;14068;Villaharta;67;3;17;17;5;13;12;8;2;8;47;2
201701;Enero de 2017;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;663;36;105;153;60;184;125;147;50;60;341;65
201701;Enero de 2017;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;142;12;23;31;8;32;36;13;3;31;88;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;139;3;22;22;8;45;39;23;13;8;86;9
201701;Enero de 2017;1;Andalucía;14;Córdoba;14072;Villaralto;61;7;8;14;5;20;7;10;2;10;32;7
201701;Enero de 2017;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;373;19;68;85;25;82;94;66;21;54;190;42
201701;Enero de 2017;1;Andalucía;14;Córdoba;14074;Viso, El;221;2;35;50;22;58;54;33;11;20;146;11
201701;Enero de 2017;1;Andalucía;14;Córdoba;14075;Zuheros;29;3;1;5;6;10;4;5;5;1;15;3
201701;Enero de 2017;1;Andalucía;18;Granada;18001;Agrón;34;2;7;4;4;14;3;6;2;1;24;1
