;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
202501;Enero de 2025;1;Andalucía;4;Almería;04013;Almería;16396;688;2570;3645;669;3742;5082;858;463;1577;11148;2350
202501;Enero de 2025;1;Andalucía;4;Almería;04014;Almócita;13;0;<5;<5;0;<5;8;<5;0;<5;8;0
202501;Enero de 2025;1;Andalucía;4;Almería;04015;Alsodux;8;0;<5;<5;<5;<5;<5;0;<5;0;6;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04016;Antas;158;0;21;26;6;40;65;21;<5;6;111;18
202501;Enero de 2025;1;Andalucía;4;Almería;04017;Arboleas;109;7;18;31;<5;18;31;9;9;14;62;15
202501;Enero de 2025;1;Andalucía;4;Almería;04018;Armuña de Almanzora;20;<5;<5;5;0;5;5;<5;<5;0;15;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04019;Bacares;7;0;<5;0;0;<5;<5;<5;0;0;<5;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04020;Bayárcal;17;<5;<5;7;0;<5;7;<5;0;<5;14;0
202501;Enero de 2025;1;Andalucía;4;Almería;04021;Bayarque;9;<5;0;<5;0;<5;5;0;<5;<5;7;0
202501;Enero de 2025;1;Andalucía;4;Almería;04022;Bédar;32;0;5;14;0;<5;11;0;<5;<5;27;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04023;Beires;10;0;0;6;0;<5;<5;0;0;<5;9;0
202501;Enero de 2025;1;Andalucía;4;Almería;04024;Benahadux;305;17;36;62;10;83;97;11;15;21;224;34
202501;Enero de 2025;1;Andalucía;4;Almería;04026;Benitagla;<5;<5;<5;<5;0;0;0;<5;0;0;<5;0
202501;Enero de 2025;1;Andalucía;4;Almería;04027;Benizalón;14;0;0;5;<5;<5;6;<5;0;<5;12;0
202501;Enero de 2025;1;Andalucía;4;Almería;04028;Bentarique;13;<5;<5;<5;0;<5;5;<5;<5;0;9;0
202501;Enero de 2025;1;Andalucía;4;Almería;04029;Berja;870;29;144;226;31;217;223;188;25;108;474;75
202501;Enero de 2025;1;Andalucía;4;Almería;04030;Canjáyar;81;<5;10;32;<5;16;19;13;<5;12;50;5
202501;Enero de 2025;1;Andalucía;4;Almería;04031;Cantoria;193;7;27;44;6;34;75;10;20;23;120;20
202501;Enero de 2025;1;Andalucía;4;Almería;04032;Carboneras;452;25;73;91;15;99;149;24;33;38;315;42
202501;Enero de 2025;1;Andalucía;4;Almería;04033;Castro de Filabres;5;0;<5;0;0;<5;<5;0;0;0;5;0
202501;Enero de 2025;1;Andalucía;4;Almería;04034;Cóbdar;9;0;<5;<5;0;<5;<5;<5;<5;<5;5;0
202501;Enero de 2025;1;Andalucía;4;Almería;04035;Cuevas del Almanzora;849;41;143;172;44;210;239;104;28;85;563;69
202501;Enero de 2025;1;Andalucía;4;Almería;04036;Chercos;14;<5;<5;<5;<5;5;<5;<5;<5;<5;8;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04037;Chirivel;67;17;9;20;0;9;12;<5;<5;<5;39;18
202501;Enero de 2025;1;Andalucía;4;Almería;04038;Dalías;184;6;21;58;<5;42;55;35;6;23;106;14
202501;Enero de 2025;1;Andalucía;4;Almería;04041;Enix;24;<5;6;8;0;<5;5;<5;<5;<5;15;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04043;Felix;28;0;<5;17;<5;<5;6;<5;<5;<5;19;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04044;Fines;171;5;23;38;6;38;61;5;33;12;104;17
202501;Enero de 2025;1;Andalucía;4;Almería;04045;Fiñana;117;5;13;40;<5;30;26;21;11;7;69;9
202501;Enero de 2025;1;Andalucía;4;Almería;04046;Fondón;54;<5;6;20;<5;5;19;6;7;5;34;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04047;Gádor;323;18;49;69;12;92;83;28;22;35;190;48
202501;Enero de 2025;1;Andalucía;4;Almería;04048;Gallardos, Los;99;<5;10;18;<5;26;37;8;7;12;59;13
202501;Enero de 2025;1;Andalucía;4;Almería;04049;Garrucha;640;32;95;123;20;146;224;19;18;46;507;50
202501;Enero de 2025;1;Andalucía;4;Almería;04050;Gérgal;67;5;8;21;<5;14;15;15;<5;7;33;9
202501;Enero de 2025;1;Andalucía;4;Almería;04051;Huécija;26;<5;9;5;0;5;6;<5;0;<5;22;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04052;Huércal de Almería;1364;92;178;276;57;313;448;23;50;108;1036;147
202501;Enero de 2025;1;Andalucía;4;Almería;04053;Huércal-Overa;1034;66;150;221;41;259;297;110;82;94;631;117
202501;Enero de 2025;1;Andalucía;4;Almería;04054;Illar;28;<5;<5;7;0;<5;12;<5;<5;0;21;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04055;Instinción;32;<5;<5;16;<5;<5;11;0;0;7;24;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04056;Laroya;14;<5;<5;<5;0;<5;6;0;<5;<5;11;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04057;Láujar de Andarax;98;<5;11;25;6;13;41;9;9;9;65;6
202501;Enero de 2025;1;Andalucía;4;Almería;04058;Líjar;23;0;<5;5;<5;6;6;0;5;<5;17;0
202501;Enero de 2025;1;Andalucía;4;Almería;04059;Lubrín;61;9;9;23;0;9;11;<5;6;14;23;16
202501;Enero de 2025;1;Andalucía;4;Almería;04060;Lucainena de las Torres;42;0;<5;12;<5;5;20;6;0;<5;30;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04061;Lúcar;51;<5;<5;8;<5;11;22;6;6;7;29;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04062;Macael;403;19;58;76;8;77;165;10;97;21;238;37
202501;Enero de 2025;1;Andalucía;4;Almería;04063;María;40;<5;6;12;<5;5;14;7;6;<5;22;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04064;Mojácar;267;10;21;61;10;48;117;<5;7;14;223;19
202501;Enero de 2025;1;Andalucía;4;Almería;04065;Nacimiento;19;0;<5;5;<5;<5;9;<5;<5;0;14;0
202501;Enero de 2025;1;Andalucía;4;Almería;04066;Níjar;1437;66;253;327;51;363;377;393;48;73;730;193
202501;Enero de 2025;1;Andalucía;4;Almería;04067;Ohanes;45;0;6;21;<5;7;10;<5;<5;<5;34;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04068;Olula de Castro;7;0;0;5;0;<5;<5;<5;<5;<5;<5;0
202501;Enero de 2025;1;Andalucía;4;Almería;04069;Olula del Río;547;18;68;114;24;132;191;31;75;37;347;57
202501;Enero de 2025;1;Andalucía;4;Almería;04070;Oria;79;5;13;19;<5;13;28;7;9;6;50;7
202501;Enero de 2025;1;Andalucía;4;Almería;04071;Padules;20;<5;<5;7;<5;<5;5;<5;<5;<5;14;0
202501;Enero de 2025;1;Andalucía;4;Almería;04072;Partaloa;18;<5;6;<5;0;5;<5;0;<5;<5;7;5
202501;Enero de 2025;1;Andalucía;4;Almería;04073;Paterna del Río;28;<5;5;7;0;<5;12;<5;<5;0;23;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04074;Pechina;399;17;67;87;25;83;120;37;10;39;257;56
202501;Enero de 2025;1;Andalucía;4;Almería;04075;Pulpí;301;19;36;57;16;82;91;60;16;23;172;30
202501;Enero de 2025;1;Andalucía;4;Almería;04076;Purchena;87;<5;17;20;5;20;21;6;15;5;53;8
202501;Enero de 2025;1;Andalucía;4;Almería;04077;Rágol;9;0;<5;<5;0;0;<5;<5;0;<5;5;0
202501;Enero de 2025;1;Andalucía;4;Almería;04078;Rioja;173;10;25;38;5;34;61;20;<5;18;120;13
202501;Enero de 2025;1;Andalucía;4;Almería;04079;Roquetas de Mar;6453;285;964;1384;211;1505;2104;654;177;672;4245;705
202501;Enero de 2025;1;Andalucía;4;Almería;04080;Santa Cruz de Marchena;16;0;<5;6;0;<5;7;<5;<5;<5;11;0
202501;Enero de 2025;1;Andalucía;4;Almería;04081;Santa Fe de Mondújar;45;7;<5;11;<5;9;11;6;<5;5;23;7
202501;Enero de 2025;1;Andalucía;4;Almería;04082;Senés;23;<5;<5;11;0;<5;8;<5;0;<5;18;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04083;Serón;98;6;9;24;<5;19;38;<5;12;7;67;10
202501;Enero de 2025;1;Andalucía;4;Almería;04084;Sierro;26;<5;8;9;0;<5;5;<5;5;<5;14;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04085;Somontín;17;0;<5;6;0;<5;5;0;<5;<5;12;0
202501;Enero de 2025;1;Andalucía;4;Almería;04086;Sorbas;172;5;23;47;8;40;49;22;7;19;107;17
202501;Enero de 2025;1;Andalucía;4;Almería;04087;Suflí;18;0;<5;5;<5;<5;7;0;<5;<5;11;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04088;Tabernas;284;13;43;83;18;55;72;26;16;38;180;24
202501;Enero de 2025;1;Andalucía;4;Almería;04089;Taberno;39;<5;6;10;<5;11;9;<5;6;7;22;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04090;Tahal;20;<5;<5;8;0;<5;6;5;<5;<5;12;0
202501;Enero de 2025;1;Andalucía;4;Almería;04091;Terque;29;0;5;5;0;5;14;<5;5;<5;16;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04092;Tíjola;235;6;35;50;9;69;66;24;24;19;145;23
202501;Enero de 2025;1;Andalucía;4;Almería;04093;Turre;247;11;39;62;11;52;72;10;8;37;164;28
202501;Enero de 2025;1;Andalucía;4;Almería;04094;Turrillas;7;<5;0;<5;<5;<5;<5;0;0;0;7;0
202501;Enero de 2025;1;Andalucía;4;Almería;04095;Uleila del Campo;52;<5;5;15;<5;8;20;<5;<5;7;35;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04096;Urrácal;18;0;<5;5;<5;<5;8;<5;<5;<5;11;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04097;Velefique;12;0;<5;6;0;<5;<5;<5;0;<5;8;0
202501;Enero de 2025;1;Andalucía;4;Almería;04098;Vélez-Blanco;76;<5;16;20;<5;17;20;6;6;7;53;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04099;Vélez-Rubio;327;16;41;75;11;94;90;25;36;36;206;24
202501;Enero de 2025;1;Andalucía;4;Almería;04100;Vera;1124;51;174;255;53;235;356;68;43;92;808;113
202501;Enero de 2025;1;Andalucía;4;Almería;04101;Viator;451;14;70;89;15;135;128;20;16;38;328;49
202501;Enero de 2025;1;Andalucía;4;Almería;04102;Vícar;1530;81;286;317;75;360;411;246;40;132;892;220
202501;Enero de 2025;1;Andalucía;4;Almería;04103;Zurgena;155;10;20;49;10;31;35;12;7;27;90;19
202501;Enero de 2025;1;Andalucía;4;Almería;04901;Tres Villas, Las;22;0;<5;7;0;<5;7;<5;<5;<5;12;<5
202501;Enero de 2025;1;Andalucía;4;Almería;04902;Ejido, El;4145;182;624;821;169;1052;1297;811;114;281;2441;498
202501;Enero de 2025;1;Andalucía;4;Almería;04903;Mojonera, La;343;19;64;78;18;75;89;83;12;38;161;49
202501;Enero de 2025;1;Andalucía;4;Almería;04904;Balanegra;127;5;28;25;<5;31;37;26;<5;<5;77;16
202501;Enero de 2025;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;572;16;69;104;33;140;210;43;23;51;411;44
202501;Enero de 2025;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;271;9;46;98;8;48;62;58;7;18;173;15
202501;Enero de 2025;1;Andalucía;11;Cádiz;11003;Algar;133;<5;11;31;<5;28;58;7;9;13;95;9
202501;Enero de 2025;1;Andalucía;11;Cádiz;11004;Algeciras;13534;625;1886;2514;589;3402;4518;209;528;1045;9361;2391
202501;Enero de 2025;1;Andalucía;11;Cádiz;11005;Algodonales;440;23;45;107;32;102;131;47;11;19;335;28
202501;Enero de 2025;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;3541;126;341;652;137;871;1414;225;131;394;2511;280
202501;Enero de 2025;1;Andalucía;11;Cádiz;11007;Barbate;2384;88;322;490;115;471;898;99;169;162;1702;252
202501;Enero de 2025;1;Andalucía;11;Cádiz;11008;Barrios, Los;2158;75;265;338;111;550;819;39;135;161;1588;235
202501;Enero de 2025;1;Andalucía;11;Cádiz;11009;Benaocaz;62;0;6;16;0;16;24;<5;9;<5;44;<5
202501;Enero de 2025;1;Andalucía;11;Cádiz;11010;Bornos;622;22;92;148;42;167;151;65;17;60;429;51
202501;Enero de 2025;1;Andalucía;11;Cádiz;11011;Bosque, El;191;13;25;48;5;37;63;7;31;6;133;14
202501;Enero de 2025;1;Andalucía;11;Cádiz;11012;Cádiz;9708;340;1364;2288;326;1895;3495;61;484;600;7381;1182
202501;Enero de 2025;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;261;12;25;44;12;56;112;<5;13;10;216;20
202501;Enero de 2025;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;1661;59;209;379;54;371;589;60;55;146;1236;164
202501;Enero de 2025;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;8735;352;1170;1829;322;1909;3153;96;384;1240;5727;1288
202501;Enero de 2025;1;Andalucía;11;Cádiz;11016;Chipiona;1761;85;264;365;66;427;554;137;48;136;1282;158
202501;Enero de 2025;1;Andalucía;11;Cádiz;11017;Espera;251;15;40;67;21;57;51;26;12;29;159;25
202501;Enero de 2025;1;Andalucía;11;Cádiz;11018;Gastor, El;130;<5;14;50;<5;29;29;10;<5;19;95;<5
202501;Enero de 2025;1;Andalucía;11;Cádiz;11019;Grazalema;157;<5;13;41;6;31;63;<5;5;8;135;6
202501;Enero de 2025;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;22812;852;2625;4440;884;4953;9058;723;1046;1835;16173;3035
202501;Enero de 2025;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;625;18;56;123;28;151;249;43;17;65;447;53
202501;Enero de 2025;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;8847;345;1385;1806;364;2277;2670;96;527;902;5554;1768
202501;Enero de 2025;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;1245;38;124;258;53;304;468;67;48;113;932;85
202501;Enero de 2025;1;Andalucía;11;Cádiz;11024;Olvera;504;27;72;145;20;111;129;62;23;55;331;33
202501;Enero de 2025;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;565;16;61;119;26;146;197;34;21;232;244;34
202501;Enero de 2025;1;Andalucía;11;Cádiz;11026;Prado del Rey;656;27;78;170;25;131;225;36;138;38;413;31
202501;Enero de 2025;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;8324;276;1074;1661;270;1871;3172;105;344;617;6206;1052
202501;Enero de 2025;1;Andalucía;11;Cádiz;11028;Puerto Real;3842;146;486;710;129;872;1499;52;292;273;2723;502
202501;Enero de 2025;1;Andalucía;11;Cádiz;11029;Puerto Serrano;356;37;58;98;36;72;55;55;12;41;221;27
202501;Enero de 2025;1;Andalucía;11;Cádiz;11030;Rota;2259;74;306;446;104;485;844;29;325;165;1514;226
202501;Enero de 2025;1;Andalucía;11;Cádiz;11031;San Fernando;9068;330;1150;1736;308;1936;3608;73;355;674;6593;1373
202501;Enero de 2025;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;6895;247;950;1352;243;1671;2432;635;259;609;4592;800
202501;Enero de 2025;1;Andalucía;11;Cádiz;11033;San Roque;2997;159;414;554;134;714;1022;30;154;428;1995;390
202501;Enero de 2025;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;201;7;36;66;14;40;38;28;5;34;121;13
202501;Enero de 2025;1;Andalucía;11;Cádiz;11035;Tarifa;1275;65;185;261;51;242;471;27;40;84;1003;121
202501;Enero de 2025;1;Andalucía;11;Cádiz;11036;Torre Alháquime;71;6;15;20;8;15;7;15;<5;<5;46;<5
202501;Enero de 2025;1;Andalucía;11;Cádiz;11037;Trebujena;502;25;102;109;26;143;97;63;14;16;354;55
202501;Enero de 2025;1;Andalucía;11;Cádiz;11038;Ubrique;1436;53;149;370;45;261;558;14;672;58;608;84
202501;Enero de 2025;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;1262;40;157;300;44;230;491;45;28;135;935;119
202501;Enero de 2025;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;34;0;<5;7;<5;9;13;<5;5;<5;26;<5
202501;Enero de 2025;1;Andalucía;11;Cádiz;11041;Villamartín;1272;64;180;301;83;293;351;111;69;144;851;97
202501;Enero de 2025;1;Andalucía;11;Cádiz;11042;Zahara;82;<5;18;26;8;12;15;10;5;19;46;<5
202501;Enero de 2025;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;685;31;70;122;30;145;287;77;22;78;464;44
202501;Enero de 2025;1;Andalucía;11;Cádiz;11902;San José del Valle;402;22;41;91;14;103;131;47;16;58;262;19
202501;Enero de 2025;1;Andalucía;11;Cádiz;11903;San Martín del Tesorillo;214;6;36;55;5;49;63;<5;<5;20;164;23
202501;Enero de 2025;1;Andalucía;14;Córdoba;14001;Adamuz;116;7;12;20;8;42;27;23;5;5;75;8
202501;Enero de 2025;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;507;32;66;117;38;136;118;46;33;49;321;58
202501;Enero de 2025;1;Andalucía;14;Córdoba;14003;Alcaracejos;94;6;15;27;0;24;22;10;<5;13;68;0
202501;Enero de 2025;1;Andalucía;14;Córdoba;14004;Almedinilla;93;<5;15;15;6;27;28;6;10;<5;65;9
202501;Enero de 2025;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;743;30;99;166;40;191;217;82;24;52;529;56
202501;Enero de 2025;1;Andalucía;14;Córdoba;14006;Añora;98;<5;9;22;6;25;33;7;0;37;49;5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14007;Baena;912;28;103;155;69;280;277;109;65;72;580;86
202501;Enero de 2025;1;Andalucía;14;Córdoba;14008;Belalcázar;288;6;26;60;16;68;112;15;12;23;223;15
202501;Enero de 2025;1;Andalucía;14;Córdoba;14009;Belmez;311;7;35;75;8;85;101;17;16;75;187;16
202501;Enero de 2025;1;Andalucía;14;Córdoba;14010;Benamejí;194;10;16;45;11;67;45;27;16;20;107;24
202501;Enero de 2025;1;Andalucía;14;Córdoba;14011;Blázquez, Los;64;<5;6;7;<5;18;27;<5;<5;<5;54;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14012;Bujalance;286;9;26;55;26;94;76;81;19;22;138;26
202501;Enero de 2025;1;Andalucía;14;Córdoba;14013;Cabra;1188;35;144;211;51;315;432;107;88;70;819;104
202501;Enero de 2025;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;84;<5;13;11;7;20;32;7;5;8;57;7
202501;Enero de 2025;1;Andalucía;14;Córdoba;14015;Carcabuey;96;<5;8;15;<5;32;35;12;5;<5;71;6
202501;Enero de 2025;1;Andalucía;14;Córdoba;14016;Cardeña;84;5;12;19;<5;14;31;10;<5;14;53;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14017;Carlota, La;817;37;93;190;30;225;242;95;73;73;532;44
202501;Enero de 2025;1;Andalucía;14;Córdoba;14018;Carpio, El;276;10;29;57;10;69;101;20;29;26;184;17
202501;Enero de 2025;1;Andalucía;14;Córdoba;14019;Castro del Río;280;8;28;40;19;111;74;51;13;22;163;31
202501;Enero de 2025;1;Andalucía;14;Córdoba;14020;Conquista;19;<5;<5;<5;0;7;8;<5;0;<5;16;0
202501;Enero de 2025;1;Andalucía;14;Córdoba;14021;Córdoba;28284;1072;3826;6164;1088;5892;10242;1218;2191;1931;19602;3342
202501;Enero de 2025;1;Andalucía;14;Córdoba;14022;Doña Mencía;132;5;15;27;10;39;36;7;14;9;87;15
202501;Enero de 2025;1;Andalucía;14;Córdoba;14023;Dos Torres;167;<5;8;27;5;51;73;11;20;17;112;7
202501;Enero de 2025;1;Andalucía;14;Córdoba;14024;Encinas Reales;152;5;18;37;7;37;48;15;9;28;91;9
202501;Enero de 2025;1;Andalucía;14;Córdoba;14025;Espejo;74;<5;<5;17;6;21;25;7;<5;10;51;5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14026;Espiel;181;8;23;29;8;33;80;6;25;18;119;13
202501;Enero de 2025;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;577;21;85;122;34;163;152;60;33;53;380;51
202501;Enero de 2025;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;26;0;5;5;<5;6;9;<5;0;9;16;0
202501;Enero de 2025;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;523;13;53;118;13;117;209;51;28;60;360;24
202501;Enero de 2025;1;Andalucía;14;Córdoba;14030;Fuente Palmera;440;23;63;97;20;122;115;66;32;67;246;29
202501;Enero de 2025;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;26;0;<5;<5;<5;7;8;<5;<5;0;19;0
202501;Enero de 2025;1;Andalucía;14;Córdoba;14032;Granjuela, La;49;<5;<5;11;<5;12;21;<5;<5;16;26;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14033;Guadalcázar;89;6;11;18;<5;24;26;6;7;9;63;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14034;Guijo, El;23;<5;6;<5;<5;<5;5;<5;0;<5;20;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;606;12;67;101;24;134;268;28;44;66;420;48
202501;Enero de 2025;1;Andalucía;14;Córdoba;14036;Hornachuelos;220;10;20;50;17;57;66;36;7;38;125;14
202501;Enero de 2025;1;Andalucía;14;Córdoba;14037;Iznájar;102;<5;14;26;8;23;29;6;8;10;68;10
202501;Enero de 2025;1;Andalucía;14;Córdoba;14038;Lucena;3234;123;363;582;130;875;1161;234;586;176;1898;340
202501;Enero de 2025;1;Andalucía;14;Córdoba;14039;Luque;124;9;15;13;9;35;43;10;10;6;86;12
202501;Enero de 2025;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;127;<5;21;21;8;46;27;18;15;13;70;11
202501;Enero de 2025;1;Andalucía;14;Córdoba;14041;Montemayor;162;6;24;37;6;51;38;17;10;23;101;11
202501;Enero de 2025;1;Andalucía;14;Córdoba;14042;Montilla;1383;33;163;239;42;321;585;116;162;94;883;128
202501;Enero de 2025;1;Andalucía;14;Córdoba;14043;Montoro;442;17;41;98;20;120;146;71;32;50;251;38
202501;Enero de 2025;1;Andalucía;14;Córdoba;14044;Monturque;91;<5;11;19;6;29;22;14;<5;11;56;6
202501;Enero de 2025;1;Andalucía;14;Córdoba;14045;Moriles;184;8;25;44;13;53;41;21;18;28;101;16
202501;Enero de 2025;1;Andalucía;14;Córdoba;14046;Nueva Carteya;110;7;16;19;7;32;29;18;<5;9;63;17
202501;Enero de 2025;1;Andalucía;14;Córdoba;14047;Obejo;144;<5;7;36;<5;35;61;<5;5;22;106;7
202501;Enero de 2025;1;Andalucía;14;Córdoba;14048;Palenciana;57;<5;9;9;5;17;16;6;7;5;38;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14049;Palma del Río;1181;57;144;217;67;315;381;165;49;109;751;107
202501;Enero de 2025;1;Andalucía;14;Córdoba;14050;Pedro Abad;189;5;18;43;8;50;65;14;17;20;126;12
202501;Enero de 2025;1;Andalucía;14;Córdoba;14051;Pedroche;86;5;6;18;5;23;29;7;<5;11;63;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1240;51;168;244;52;323;402;61;44;137;869;129
202501;Enero de 2025;1;Andalucía;14;Córdoba;14053;Posadas;457;27;58;88;26;102;156;54;21;42;304;36
202501;Enero de 2025;1;Andalucía;14;Córdoba;14054;Pozoblanco;1198;34;107;205;53;337;462;88;96;102;786;126
202501;Enero de 2025;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1249;35;132;216;53;307;506;100;185;78;777;109
202501;Enero de 2025;1;Andalucía;14;Córdoba;14056;Puente Genil;2352;88;311;406;121;616;810;321;301;153;1316;261
202501;Enero de 2025;1;Andalucía;14;Córdoba;14057;Rambla, La;361;13;34;70;22;116;106;31;51;22;226;31
202501;Enero de 2025;1;Andalucía;14;Córdoba;14058;Rute;401;16;35;102;33;92;123;45;56;45;213;42
202501;Enero de 2025;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;42;<5;<5;13;0;14;11;5;<5;8;27;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14060;Santaella;159;8;23;22;11;54;41;18;14;7;103;17
202501;Enero de 2025;1;Andalucía;14;Córdoba;14061;Santa Eufemia;58;<5;8;15;<5;9;20;5;<5;11;36;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14062;Torrecampo;50;<5;5;15;0;11;16;<5;0;14;28;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14063;Valenzuela;14;0;<5;5;<5;0;7;<5;0;<5;10;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14064;Valsequillo;26;<5;<5;<5;<5;12;8;0;0;5;19;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14065;Victoria, La;132;11;11;37;<5;37;32;10;6;27;79;10
202501;Enero de 2025;1;Andalucía;14;Córdoba;14066;Villa del Río;467;13;52;115;23;98;166;51;114;33;236;33
202501;Enero de 2025;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;324;11;34;66;15;84;114;25;30;27;222;20
202501;Enero de 2025;1;Andalucía;14;Córdoba;14068;Villaharta;46;<5;<5;11;<5;10;17;0;<5;0;42;<5
202501;Enero de 2025;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;425;15;54;90;17;126;123;50;28;36;288;23
