;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201501;Enero de 2015;1;Andalucía;4;Almería;4045;Fiñana;248;30;61;64;18;52;23;30;22;39;112;45
201501;Enero de 2015;1;Andalucía;4;Almería;4046;Fondón;107;3;20;32;6;25;21;12;21;15;54;5
201501;Enero de 2015;1;Andalucía;4;Almería;4047;Gádor;443;29;117;98;23;99;77;53;38;78;219;55
201501;Enero de 2015;1;Andalucía;4;Almería;4048;Gallardos, Los;199;4;46;61;4;48;36;13;14;40;123;9
201501;Enero de 2015;1;Andalucía;4;Almería;4049;Garrucha;1198;56;290;222;52;348;230;36;38;162;899;63
201501;Enero de 2015;1;Andalucía;4;Almería;4050;Gérgal;96;6;20;31;7;18;14;18;6;16;49;7
201501;Enero de 2015;1;Andalucía;4;Almería;4051;Huécija;34;3;7;7;2;10;5;2;2;5;22;3
201501;Enero de 2015;1;Andalucía;4;Almería;4052;Huércal de Almería;2031;105;513;350;77;640;346;66;116;314;1374;161
201501;Enero de 2015;1;Andalucía;4;Almería;4053;Huércal-Overa;1787;83;331;366;113;557;337;197;113;222;1062;193
201501;Enero de 2015;1;Andalucía;4;Almería;4054;Illar;22;3;7;9;0;1;2;0;3;3;14;2
201501;Enero de 2015;1;Andalucía;4;Almería;4055;Instinción;34;2;8;8;1;11;4;1;0;0;31;2
201501;Enero de 2015;1;Andalucía;4;Almería;4056;Laroya;17;1;5;6;0;4;1;3;4;2;8;0
201501;Enero de 2015;1;Andalucía;4;Almería;4057;Láujar de Andarax;171;8;28;55;2;37;41;21;12;32;103;3
201501;Enero de 2015;1;Andalucía;4;Almería;4058;Líjar;47;1;15;14;1;11;5;0;5;2;39;1
201501;Enero de 2015;1;Andalucía;4;Almería;4059;Lubrín;122;6;29;35;4;33;15;7;13;21;72;9
201501;Enero de 2015;1;Andalucía;4;Almería;4060;Lucainena de las Torres;42;2;11;13;2;9;5;5;1;10;25;1
201501;Enero de 2015;1;Andalucía;4;Almería;4061;Lúcar;67;4;14;22;5;11;11;11;8;12;26;10
201501;Enero de 2015;1;Andalucía;4;Almería;4062;Macael;743;26;150;162;20;205;180;26;228;44;363;82
201501;Enero de 2015;1;Andalucía;4;Almería;4063;María;77;4;14;18;3;26;12;4;8;7;49;9
201501;Enero de 2015;1;Andalucía;4;Almería;4064;Mojácar;584;21;104;133;23;142;161;5;16;52;475;36
201501;Enero de 2015;1;Andalucía;4;Almería;4065;Nacimiento;36;6;9;7;2;5;7;8;9;0;16;3
201501;Enero de 2015;1;Andalucía;4;Almería;4066;Níjar;2620;120;718;563;118;651;450;864;91;262;1166;237
201501;Enero de 2015;1;Andalucía;4;Almería;4067;Ohanes;67;11;14;19;7;9;7;5;2;5;47;8
201501;Enero de 2015;1;Andalucía;4;Almería;4068;Olula de Castro;4;0;2;2;0;0;0;0;0;1;3;0
201501;Enero de 2015;1;Andalucía;4;Almería;4069;Olula del Río;882;32;159;247;20;244;180;52;201;78;442;109
201501;Enero de 2015;1;Andalucía;4;Almería;4070;Oria;116;7;32;30;4;27;16;20;9;15;59;13
201501;Enero de 2015;1;Andalucía;4;Almería;4071;Padules;33;4;11;5;4;3;6;0;2;6;22;3
201501;Enero de 2015;1;Andalucía;4;Almería;4072;Partaloa;17;2;3;2;0;7;3;1;2;1;11;2
201501;Enero de 2015;1;Andalucía;4;Almería;4073;Paterna del Río;26;1;7;11;0;5;2;9;1;4;11;1
201501;Enero de 2015;1;Andalucía;4;Almería;4074;Pechina;567;40;137;122;37;141;90;72;33;101;306;55
201501;Enero de 2015;1;Andalucía;4;Almería;4075;Pulpí;446;22;82;85;28;130;99;128;32;51;201;34
201501;Enero de 2015;1;Andalucía;4;Almería;4076;Purchena;193;12;39;44;10;50;38;11;44;21;91;26
201501;Enero de 2015;1;Andalucía;4;Almería;4077;Rágol;13;1;6;3;2;1;0;4;0;0;9;0
201501;Enero de 2015;1;Andalucía;4;Almería;4078;Rioja;224;12;51;73;8;32;48;34;13;41;115;21
201501;Enero de 2015;1;Andalucía;4;Almería;4079;Roquetas de Mar;10093;446;2382;1984;374;2902;2005;1486;408;1347;6044;808
201501;Enero de 2015;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;14;0;4;6;0;1;3;2;1;1;9;1
201501;Enero de 2015;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;49;3;10;12;4;6;14;8;1;7;27;6
201501;Enero de 2015;1;Andalucía;4;Almería;4082;Senés;20;0;7;6;2;4;1;3;0;7;9;1
201501;Enero de 2015;1;Andalucía;4;Almería;4083;Serón;189;6;41;49;12;33;48;15;14;19;119;22
201501;Enero de 2015;1;Andalucía;4;Almería;4084;Sierro;44;3;9;15;2;9;6;1;9;11;20;3
201501;Enero de 2015;1;Andalucía;4;Almería;4085;Somontín;35;4;5;9;2;8;7;3;2;6;18;6
201501;Enero de 2015;1;Andalucía;4;Almería;4086;Sorbas;231;21;44;64;10;61;31;29;23;42;107;30
201501;Enero de 2015;1;Andalucía;4;Almería;4087;Suflí;26;3;2;6;2;9;4;1;4;2;17;2
201501;Enero de 2015;1;Andalucía;4;Almería;4088;Tabernas;510;37;116;134;34;113;76;124;25;55;263;43
201501;Enero de 2015;1;Andalucía;4;Almería;4089;Taberno;59;3;16;12;6;13;9;2;1;10;39;7
201501;Enero de 2015;1;Andalucía;4;Almería;4090;Tahal;28;1;8;6;1;6;6;0;2;3;21;2
201501;Enero de 2015;1;Andalucía;4;Almería;4091;Terque;37;1;7;15;0;5;9;1;2;4;29;1
201501;Enero de 2015;1;Andalucía;4;Almería;4092;Tíjola;345;11;62;85;29;84;74;22;49;43;193;38
201501;Enero de 2015;1;Andalucía;4;Almería;4093;Turre;418;22;111;96;15;104;70;23;18;81;274;22
201501;Enero de 2015;1;Andalucía;4;Almería;4094;Turrillas;9;2;2;4;0;1;0;0;0;0;8;1
201501;Enero de 2015;1;Andalucía;4;Almería;4095;Uleila del Campo;91;3;14;24;3;29;18;5;9;10;55;12
201501;Enero de 2015;1;Andalucía;4;Almería;4096;Urrácal;17;0;3;6;1;4;3;1;2;5;6;3
201501;Enero de 2015;1;Andalucía;4;Almería;4097;Velefique;10;0;3;4;0;2;1;1;0;3;6;0
201501;Enero de 2015;1;Andalucía;4;Almería;4098;Vélez-Blanco;121;12;30;27;9;27;16;13;4;22;65;17
201501;Enero de 2015;1;Andalucía;4;Almería;4099;Vélez-Rubio;503;30;98;131;25;139;80;35;37;82;295;54
201501;Enero de 2015;1;Andalucía;4;Almería;4100;Vera;1600;70;374;304;71;464;317;152;62;217;1060;109
201501;Enero de 2015;1;Andalucía;4;Almería;4101;Viator;654;33;142;126;35;199;119;40;33;105;405;71
201501;Enero de 2015;1;Andalucía;4;Almería;4102;Vícar;2570;161;690;527;109;679;404;597;96;345;1262;270
201501;Enero de 2015;1;Andalucía;4;Almería;4103;Zurgena;201;12;49;47;16;48;29;32;7;31;106;25
201501;Enero de 2015;1;Andalucía;4;Almería;4901;Tres Villas, Las;30;2;8;12;1;5;2;4;4;6;15;1
201501;Enero de 2015;1;Andalucía;4;Almería;4902;Ejido, El;8729;438;2305;1671;461;2417;1437;2521;303;853;3989;1063
201501;Enero de 2015;1;Andalucía;4;Almería;4903;Mojonera, La;791;35;194;177;52;195;138;295;28;82;294;92
201501;Enero de 2015;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;931;68;190;162;58;259;194;103;22;76;629;101
201501;Enero de 2015;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;450;47;137;142;27;65;32;167;10;28;214;31
201501;Enero de 2015;1;Andalucía;11;Cádiz;11003;Algar;205;11;40;30;15;52;57;9;16;21;148;11
201501;Enero de 2015;1;Andalucía;11;Cádiz;11004;Algeciras;16987;869;3447;2976;904;4832;3959;278;942;1929;10906;2932
201501;Enero de 2015;1;Andalucía;11;Cádiz;11005;Algodonales;684;51;162;146;60;172;93;150;14;92;382;46
201501;Enero de 2015;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;5880;347;1232;1156;312;1614;1219;481;267;959;3540;633
201501;Enero de 2015;1;Andalucía;11;Cádiz;11007;Barbate;4981;237;1154;950;268;1266;1106;452;403;517;2852;757
201501;Enero de 2015;1;Andalucía;11;Cádiz;11008;Barrios, Los;3121;209;591;509;198;916;698;99;227;387;1928;480
201501;Enero de 2015;1;Andalucía;11;Cádiz;11009;Benaocaz;99;6;15;18;9;19;32;1;10;5;72;11
201501;Enero de 2015;1;Andalucía;11;Cádiz;11010;Bornos;1060;98;292;261;86;223;100;190;39;161;567;103
201501;Enero de 2015;1;Andalucía;11;Cádiz;11011;Bosque, El;277;12;55;58;14;86;52;9;23;17;210;18
201501;Enero de 2015;1;Andalucía;11;Cádiz;11012;Cádiz;17102;716;4075;3171;677;4637;3826;111;1262;1475;11985;2269
201501;Enero de 2015;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;432;24;76;63;34;120;115;38;22;39;265;68
201501;Enero de 2015;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;3084;185;752;591;146;844;566;73;100;376;2142;393
201501;Enero de 2015;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;14014;738;3130;2572;672;3929;2973;147;931;2461;7821;2654
201501;Enero de 2015;1;Andalucía;11;Cádiz;11016;Chipiona;3488;213;759;599;255;929;733;320;137;531;2036;464
201501;Enero de 2015;1;Andalucía;11;Cádiz;11017;Espera;512;44;168;120;33;112;35;68;19;108;277;40
201501;Enero de 2015;1;Andalucía;11;Cádiz;11018;Gastor, El;214;18;54;61;11;51;19;42;3;33;126;10
201501;Enero de 2015;1;Andalucía;11;Cádiz;11019;Grazalema;292;14;43;69;17;74;75;22;11;25;212;22
201501;Enero de 2015;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;34780;1772;7097;6693;1626;9086;8506;1276;2010;4389;21779;5326
201501;Enero de 2015;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1284;53;260;269;82;327;293;149;60;153;705;217
201501;Enero de 2015;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;10370;554;2102;2146;613;2550;2405;113;904;1640;5570;2143
201501;Enero de 2015;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;2357;94;525;452;118;660;508;273;103;330;1316;335
201501;Enero de 2015;1;Andalucía;11;Cádiz;11024;Olvera;741;59;190;183;60;159;90;141;32;95;401;72
201501;Enero de 2015;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1188;93;304;207;76;326;182;118;63;534;331;142
201501;Enero de 2015;1;Andalucía;11;Cádiz;11026;Prado del Rey;1085;57;210;238;40;276;264;59;217;76;613;120
201501;Enero de 2015;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;12582;556;2682;2402;573;3313;3056;158;817;1472;8030;2105
201501;Enero de 2015;1;Andalucía;11;Cádiz;11028;Puerto Real;6543;322;1551;1141;314;1903;1312;105;770;768;3863;1037
201501;Enero de 2015;1;Andalucía;11;Cádiz;11029;Puerto Serrano;727;84;215;153;97;136;42;246;12;78;317;74
201501;Enero de 2015;1;Andalucía;11;Cádiz;11030;Rota;3937;206;871;691;221;1134;814;62;648;352;2365;510
201501;Enero de 2015;1;Andalucía;11;Cádiz;11031;San Fernando;13753;683;2875;2396;655;3908;3236;94;837;1633;8550;2639
201501;Enero de 2015;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;12074;767;2737;2305;707;2924;2634;1337;681;1665;6186;2205
201501;Enero de 2015;1;Andalucía;11;Cádiz;11033;San Roque;4257;251;908;805;241;1144;908;63;358;729;2459;648
201501;Enero de 2015;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;278;20;62;75;33;59;29;67;5;35;139;32
201501;Enero de 2015;1;Andalucía;11;Cádiz;11035;Tarifa;2572;151;540;370;130;805;576;46;106;189;1984;247
201501;Enero de 2015;1;Andalucía;11;Cádiz;11036;Torre Alháquime;60;5;19;15;8;8;5;24;0;7;22;7
201501;Enero de 2015;1;Andalucía;11;Cádiz;11037;Trebujena;1022;84;280;205;72;280;101;172;23;95;605;127
201501;Enero de 2015;1;Andalucía;11;Cádiz;11038;Ubrique;2927;111;467;598;99;681;971;46;1225;167;1201;288
201501;Enero de 2015;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2583;159;568;515;138;647;556;154;72;328;1656;373
201501;Enero de 2015;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;48;9;6;11;2;9;11;1;5;3;35;4
201501;Enero de 2015;1;Andalucía;11;Cádiz;11041;Villamartín;2082;193;509;476;148;505;251;203;69;274;1319;217
201501;Enero de 2015;1;Andalucía;11;Cádiz;11042;Zahara;177;13;46;48;13;39;18;41;2;44;82;8
201501;Enero de 2015;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1317;70;270;263;67;358;289;207;38;172;762;138
201501;Enero de 2015;1;Andalucía;11;Cádiz;11902;San José del Valle;631;59;140;136;44;152;100;78;23;88;367;75
201501;Enero de 2015;1;Andalucía;14;Córdoba;14001;Adamuz;338;23;79;80;45;86;25;126;13;33;143;23
201501;Enero de 2015;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1147;122;282;264;116;281;82;259;84;153;549;102
201501;Enero de 2015;1;Andalucía;14;Córdoba;14003;Alcaracejos;196;11;31;47;12;40;55;10;10;34;136;6
201501;Enero de 2015;1;Andalucía;14;Córdoba;14004;Almedinilla;144;6;17;33;9;60;19;17;21;13;78;15
201501;Enero de 2015;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1272;107;302;265;106;302;190;241;56;177;697;101
201501;Enero de 2015;1;Andalucía;14;Córdoba;14006;Añora;203;13;40;34;10;56;50;11;12;44;124;12
201501;Enero de 2015;1;Andalucía;14;Córdoba;14007;Baena;1884;127;414;411;145;539;248;594;127;156;825;182
201501;Enero de 2015;1;Andalucía;14;Córdoba;14008;Belalcázar;427;24;72;77;27;119;108;43;38;53;229;64
201501;Enero de 2015;1;Andalucía;14;Córdoba;14009;Belmez;497;33;112;99;28;129;96;29;37;74;261;96
201501;Enero de 2015;1;Andalucía;14;Córdoba;14010;Benamejí;291;23;54;59;37;77;41;57;18;42;137;37
201501;Enero de 2015;1;Andalucía;14;Córdoba;14011;Blázquez, Los;118;13;19;13;7;37;29;18;3;14;74;9
201501;Enero de 2015;1;Andalucía;14;Córdoba;14012;Bujalance;666;58;147;160;77;156;68;284;38;65;208;71
201501;Enero de 2015;1;Andalucía;14;Córdoba;14013;Cabra;1900;112;403;408;134;496;347;258;241;168;1013;220
201501;Enero de 2015;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;189;11;42;41;18;42;35;84;14;12;63;16
201501;Enero de 2015;1;Andalucía;14;Córdoba;14015;Carcabuey;146;8;22;38;7;39;32;24;13;13;85;11
201501;Enero de 2015;1;Andalucía;14;Córdoba;14016;Cardeña;131;6;22;28;3;42;30;25;6;14;77;9
201501;Enero de 2015;1;Andalucía;14;Córdoba;14017;Carlota, La;1477;116;363;303;92;419;184;285;127;178;763;124
201501;Enero de 2015;1;Andalucía;14;Córdoba;14018;Carpio, El;548;23;132;120;41;138;94;86;72;43;303;44
201501;Enero de 2015;1;Andalucía;14;Córdoba;14019;Castro del Río;593;46;131;125;49;183;59;211;21;60;241;60
201501;Enero de 2015;1;Andalucía;14;Córdoba;14020;Conquista;29;2;5;5;2;7;8;1;1;2;24;1
201501;Enero de 2015;1;Andalucía;14;Córdoba;14021;Córdoba;44729;2225;9252;9049;2115;11265;10823;1704;4120;4544;28462;5899
201501;Enero de 2015;1;Andalucía;14;Córdoba;14022;Doña Mencía;328;20;60;76;38;97;37;86;50;21;128;43
201501;Enero de 2015;1;Andalucía;14;Córdoba;14023;Dos Torres;280;16;39;53;19;63;90;18;27;44;166;25
201501;Enero de 2015;1;Andalucía;14;Córdoba;14024;Encinas Reales;219;19;34;46;28;63;29;16;23;35;105;40
201501;Enero de 2015;1;Andalucía;14;Córdoba;14025;Espejo;167;14;36;48;21;34;14;42;6;29;75;15
201501;Enero de 2015;1;Andalucía;14;Córdoba;14026;Espiel;356;24;84;57;18;102;71;58;45;66;160;27
201501;Enero de 2015;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1065;102;243;243;79;274;124;165;72;121;563;144
201501;Enero de 2015;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;67;5;13;8;8;15;18;2;0;29;35;1
201501;Enero de 2015;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;838;56;170;139;48;170;255;82;61;97;505;93
201501;Enero de 2015;1;Andalucía;14;Córdoba;14030;Fuente Palmera;930;60;255;236;76;217;86;308;112;134;305;71
201501;Enero de 2015;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;38;4;6;7;3;11;7;11;1;3;22;1
201501;Enero de 2015;1;Andalucía;14;Córdoba;14032;Granjuela, La;91;9;21;16;5;17;23;9;3;33;44;2
201501;Enero de 2015;1;Andalucía;14;Córdoba;14033;Guadalcázar;172;8;43;31;19;52;19;18;5;22;115;12
201501;Enero de 2015;1;Andalucía;14;Córdoba;14034;Guijo, El;28;0;6;4;3;8;7;0;0;2;25;1
201501;Enero de 2015;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1034;65;162;154;68;257;328;45;76;166;587;160
201501;Enero de 2015;1;Andalucía;14;Córdoba;14036;Hornachuelos;404;29;74;98;43;95;65;105;15;143;110;31
201501;Enero de 2015;1;Andalucía;14;Córdoba;14037;Iznájar;150;11;19;45;12;42;21;25;12;14;87;12
201501;Enero de 2015;1;Andalucía;14;Córdoba;14038;Lucena;5201;342;988;998;390;1614;869;527;1255;354;2384;681
201501;Enero de 2015;1;Andalucía;14;Córdoba;14039;Luque;263;30;33;55;45;67;33;80;18;12;127;26
201501;Enero de 2015;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;188;13;46;40;19;51;19;63;24;9;78;14
201501;Enero de 2015;1;Andalucía;14;Córdoba;14041;Montemayor;341;27;91;82;31;83;27;72;23;40;170;36
201501;Enero de 2015;1;Andalucía;14;Córdoba;14042;Montilla;2689;162;517;470;156;784;600;393;375;234;1389;298
201501;Enero de 2015;1;Andalucía;14;Córdoba;14043;Montoro;1161;77;279;273;85;274;173;375;97;142;462;85
201501;Enero de 2015;1;Andalucía;14;Córdoba;14044;Monturque;142;8;30;36;19;38;11;29;15;18;66;14
201501;Enero de 2015;1;Andalucía;14;Córdoba;14045;Moriles;305;19;82;73;41;67;23;85;18;47;135;20
201501;Enero de 2015;1;Andalucía;14;Córdoba;14046;Nueva Carteya;257;21;58;62;34;64;18;98;11;18;100;30
201501;Enero de 2015;1;Andalucía;14;Córdoba;14047;Obejo;230;20;50;42;18;58;42;24;15;25;145;21
201501;Enero de 2015;1;Andalucía;14;Córdoba;14048;Palenciana;94;5;18;21;17;25;8;16;10;10;49;9
201501;Enero de 2015;1;Andalucía;14;Córdoba;14049;Palma del Río;1717;116;340;350;160;497;254;362;152;208;838;157
201501;Enero de 2015;1;Andalucía;14;Córdoba;14050;Pedro Abad;412;24;113;91;15;96;73;106;43;48;197;18
201501;Enero de 2015;1;Andalucía;14;Córdoba;14051;Pedroche;182;15;25;32;10;45;55;17;5;23;128;9
201501;Enero de 2015;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1852;118;439;300;125;478;392;68;141;354;975;314
201501;Enero de 2015;1;Andalucía;14;Córdoba;14053;Posadas;843;72;181;184;46;232;128;189;54;87;429;84
201501;Enero de 2015;1;Andalucía;14;Córdoba;14054;Pozoblanco;1949;117;326;340;142;496;528;171;246;266;1034;232
201501;Enero de 2015;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1960;101;364;424;152;519;400;290;312;194;962;202
201501;Enero de 2015;1;Andalucía;14;Córdoba;14056;Puente Genil;3542;237;761;770;234;882;658;717;475;506;1403;441
201501;Enero de 2015;1;Andalucía;14;Córdoba;14057;Rambla, La;644;60;131;140;42;189;82;115;107;56;285;81
201501;Enero de 2015;1;Andalucía;14;Córdoba;14058;Rute;573;40;95;115;51;178;94;100;113;54;244;62
201501;Enero de 2015;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;59;5;9;18;4;19;4;13;1;7;29;9
201501;Enero de 2015;1;Andalucía;14;Córdoba;14060;Santaella;426;35;106;105;34;117;29;145;31;28;183;39
201501;Enero de 2015;1;Andalucía;14;Córdoba;14061;Santa Eufemia;115;9;14;27;5;30;30;6;4;32;69;4
201501;Enero de 2015;1;Andalucía;14;Córdoba;14062;Torrecampo;136;14;16;28;10;35;33;4;3;13;110;6
201501;Enero de 2015;1;Andalucía;14;Córdoba;14063;Valenzuela;34;7;2;11;3;8;3;15;2;1;11;5
201501;Enero de 2015;1;Andalucía;14;Córdoba;14064;Valsequillo;32;5;4;6;0;9;8;0;0;19;12;1
201501;Enero de 2015;1;Andalucía;14;Córdoba;14065;Victoria, La;226;21;59;46;17;58;25;30;16;33;125;22
201501;Enero de 2015;1;Andalucía;14;Córdoba;14066;Villa del Río;857;78;189;180;68;198;144;241;160;37;316;103
201501;Enero de 2015;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;598;50;143;115;37;187;66;109;71;36;345;37
201501;Enero de 2015;1;Andalucía;14;Córdoba;14068;Villaharta;80;5;12;20;4;24;15;5;5;6;63;1
201501;Enero de 2015;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;836;74;177;187;67;204;127;159;60;98;435;84
201501;Enero de 2015;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;190;15;37;38;13;38;49;17;9;32;120;12
201501;Enero de 2015;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;148;10;23;34;11;36;34;39;11;12;66;20
201501;Enero de 2015;1;Andalucía;14;Córdoba;14072;Villaralto;96;6;21;16;9;29;15;15;7;17;50;7
201501;Enero de 2015;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;392;34;66;88;28;80;96;65;27;66;179;55
201501;Enero de 2015;1;Andalucía;14;Córdoba;14074;Viso, El;311;29;65;81;27;69;40;43;13;38;200;17
201501;Enero de 2015;1;Andalucía;14;Córdoba;14075;Zuheros;43;3;9;13;5;11;2;12;10;3;17;1
201501;Enero de 2015;1;Andalucía;18;Granada;18001;Agrón;21;3;4;2;2;5;5;2;0;1;16;2
201501;Enero de 2015;1;Andalucía;18;Granada;18002;Alamedilla;36;4;8;9;3;10;2;9;0;13;10;4
