;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201801;Enero de 2018;1;Andalucía;4;Almería;4056;Laroya;17;3;6;4;0;3;1;2;2;3;10;0
201801;Enero de 2018;1;Andalucía;4;Almería;4057;Láujar de Andarax;139;5;14;48;4;26;42;10;23;20;82;4
201801;Enero de 2018;1;Andalucía;4;Almería;4058;Líjar;36;2;6;11;3;12;2;0;9;3;23;1
201801;Enero de 2018;1;Andalucía;4;Almería;4059;Lubrín;68;0;13;24;3;15;13;2;4;10;48;4
201801;Enero de 2018;1;Andalucía;4;Almería;4060;Lucainena de las Torres;33;1;5;12;1;9;5;3;1;3;23;3
201801;Enero de 2018;1;Andalucía;4;Almería;4061;Lúcar;62;0;9;19;2;21;11;8;7;7;39;1
201801;Enero de 2018;1;Andalucía;4;Almería;4062;Macael;545;17;79;98;21;166;164;24;122;22;323;54
201801;Enero de 2018;1;Andalucía;4;Almería;4063;María;53;4;11;15;1;11;11;8;6;4;34;1
201801;Enero de 2018;1;Andalucía;4;Almería;4064;Mojácar;453;18;72;92;8;108;155;15;7;16;392;23
201801;Enero de 2018;1;Andalucía;4;Almería;4065;Nacimiento;30;2;4;4;3;7;10;10;6;0;12;2
201801;Enero de 2018;1;Andalucía;4;Almería;4066;Níjar;1928;56;413;441;84;538;396;557;56;146;1018;151
201801;Enero de 2018;1;Andalucía;4;Almería;4067;Ohanes;56;4;16;16;2;13;5;6;2;4;44;0
201801;Enero de 2018;1;Andalucía;4;Almería;4068;Olula de Castro;6;0;2;3;0;1;0;0;0;1;5;0
201801;Enero de 2018;1;Andalucía;4;Almería;4069;Olula del Río;661;24;90;163;15;183;186;34;125;51;388;63
201801;Enero de 2018;1;Andalucía;4;Almería;4070;Oria;97;7;23;27;3;19;18;13;7;11;54;12
201801;Enero de 2018;1;Andalucía;4;Almería;4071;Padules;21;2;6;8;0;1;4;0;1;5;14;1
201801;Enero de 2018;1;Andalucía;4;Almería;4072;Partaloa;18;0;1;6;2;5;4;0;3;0;14;1
201801;Enero de 2018;1;Andalucía;4;Almería;4073;Paterna del Río;29;3;9;6;5;2;4;2;3;4;20;0
201801;Enero de 2018;1;Andalucía;4;Almería;4074;Pechina;431;18;79;94;21;105;114;47;21;44;273;46
201801;Enero de 2018;1;Andalucía;4;Almería;4075;Pulpí;340;13;51;66;17;108;85;80;17;35;183;25
201801;Enero de 2018;1;Andalucía;4;Almería;4076;Purchena;134;4;16;31;7;40;36;5;38;15;62;14
201801;Enero de 2018;1;Andalucía;4;Almería;4077;Rágol;9;0;2;5;0;1;1;1;0;0;8;0
201801;Enero de 2018;1;Andalucía;4;Almería;4078;Rioja;166;6;27;51;6;29;47;24;9;11;112;10
201801;Enero de 2018;1;Andalucía;4;Almería;4079;Roquetas de Mar;8514;326;1650;1711;281;2543;2003;1086;286;905;5645;592
201801;Enero de 2018;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;18;1;5;8;0;1;3;1;1;5;11;0
201801;Enero de 2018;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;38;2;8;11;2;8;7;3;2;4;26;3
201801;Enero de 2018;1;Andalucía;4;Almería;4082;Senés;21;1;3;9;0;4;4;1;0;5;15;0
201801;Enero de 2018;1;Andalucía;4;Almería;4083;Serón;134;6;16;36;3;41;32;5;11;11;96;11
201801;Enero de 2018;1;Andalucía;4;Almería;4084;Sierro;36;1;6;15;2;4;8;2;6;8;18;2
201801;Enero de 2018;1;Andalucía;4;Almería;4085;Somontín;26;2;3;8;1;7;5;2;1;3;18;2
201801;Enero de 2018;1;Andalucía;4;Almería;4086;Sorbas;205;14;43;54;9;48;37;25;12;25;120;23
201801;Enero de 2018;1;Andalucía;4;Almería;4087;Suflí;25;1;5;10;0;4;5;1;3;6;15;0
201801;Enero de 2018;1;Andalucía;4;Almería;4088;Tabernas;380;18;69;119;16;97;61;63;24;39;232;22
201801;Enero de 2018;1;Andalucía;4;Almería;4089;Taberno;43;6;5;13;0;9;10;1;1;11;26;4
201801;Enero de 2018;1;Andalucía;4;Almería;4090;Tahal;24;0;4;8;1;5;6;2;0;6;14;2
201801;Enero de 2018;1;Andalucía;4;Almería;4091;Terque;28;2;5;7;0;6;8;0;1;2;22;3
201801;Enero de 2018;1;Andalucía;4;Almería;4092;Tíjola;267;11;47;63;6;77;63;28;28;33;154;24
201801;Enero de 2018;1;Andalucía;4;Almería;4093;Turre;349;10;68;76;14;110;71;8;7;46;271;17
201801;Enero de 2018;1;Andalucía;4;Almería;4094;Turrillas;5;0;2;2;0;0;1;0;0;1;2;2
201801;Enero de 2018;1;Andalucía;4;Almería;4095;Uleila del Campo;65;3;10;16;2;17;17;1;4;9;46;5
201801;Enero de 2018;1;Andalucía;4;Almería;4096;Urrácal;19;1;5;1;1;7;4;1;1;4;10;3
201801;Enero de 2018;1;Andalucía;4;Almería;4097;Velefique;15;0;3;6;0;3;3;2;0;6;7;0
201801;Enero de 2018;1;Andalucía;4;Almería;4098;Vélez-Blanco;94;6;16;25;5;23;19;9;1;6;70;8
201801;Enero de 2018;1;Andalucía;4;Almería;4099;Vélez-Rubio;452;16;83;116;25;115;97;35;32;62;283;40
201801;Enero de 2018;1;Andalucía;4;Almería;4100;Vera;1394;53;253;270;59;431;328;111;40;116;1039;88
201801;Enero de 2018;1;Andalucía;4;Almería;4101;Viator;521;37;108;83;18;172;103;32;16;43;375;55
201801;Enero de 2018;1;Andalucía;4;Almería;4102;Vícar;1922;91;391;447;78;552;363;404;51;182;1123;162
201801;Enero de 2018;1;Andalucía;4;Almería;4103;Zurgena;152;8;28;36;13;42;25;17;3;13;108;11
201801;Enero de 2018;1;Andalucía;4;Almería;4901;Tres Villas, Las;41;2;8;20;2;7;2;3;1;2;33;2
201801;Enero de 2018;1;Andalucía;4;Almería;4902;Ejido, El;5743;239;1127;1155;254;1702;1266;1451;206;412;3068;606
201801;Enero de 2018;1;Andalucía;4;Almería;4903;Mojonera, La;546;24;107;115;26;144;130;189;14;41;247;55
201801;Enero de 2018;1;Andalucía;4;Almería;4904;Balanegra;142;5;28;35;7;41;26;29;2;14;87;10
201801;Enero de 2018;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;784;23;127;142;42;241;209;96;24;54;556;54
201801;Enero de 2018;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;310;17;54;104;28;64;43;80;6;41;163;20
201801;Enero de 2018;1;Andalucía;11;Cádiz;11003;Algar;189;12;26;32;10;57;52;7;16;26;131;9
201801;Enero de 2018;1;Andalucía;11;Cádiz;11004;Algeciras;14336;651;2514;2740;622;4049;3760;286;607;1312;9849;2282
201801;Enero de 2018;1;Andalucía;11;Cádiz;11005;Algodonales;551;26;105;129;49;149;93;106;15;36;361;33
201801;Enero de 2018;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;5026;205;787;939;206;1557;1332;356;178;737;3395;360
201801;Enero de 2018;1;Andalucía;11;Cádiz;11007;Barbate;4280;199;866;750;178;1237;1050;245;311;353;2961;410
201801;Enero de 2018;1;Andalucía;11;Cádiz;11008;Barrios, Los;2522;111;396;410;110;765;730;70;155;236;1748;313
201801;Enero de 2018;1;Andalucía;11;Cádiz;11009;Benaocaz;80;3;12;13;3;19;30;0;11;2;63;4
201801;Enero de 2018;1;Andalucía;11;Cádiz;11010;Bornos;801;56;167;178;58;225;117;121;27;92;502;59
201801;Enero de 2018;1;Andalucía;11;Cádiz;11011;Bosque, El;274;17;49;55;14;75;64;6;25;15;201;27
201801;Enero de 2018;1;Andalucía;11;Cádiz;11012;Cádiz;13760;356;2783;2879;342;3646;3754;86;841;1006;10261;1566
201801;Enero de 2018;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;354;15;61;55;13;105;105;22;14;23;266;29
201801;Enero de 2018;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;2786;99;603;562;87;858;577;80;82;254;2173;197
201801;Enero de 2018;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;11301;468;2010;2065;439;3336;2983;131;573;1553;7266;1778
201801;Enero de 2018;1;Andalucía;11;Cádiz;11016;Chipiona;3116;151;598;569;159;909;730;262;92;292;2213;257
201801;Enero de 2018;1;Andalucía;11;Cádiz;11017;Espera;420;23;110;119;20;105;43;55;16;93;236;20
201801;Enero de 2018;1;Andalucía;11;Cádiz;11018;Gastor, El;152;10;26;53;5;39;19;28;2;20;99;3
201801;Enero de 2018;1;Andalucía;11;Cádiz;11019;Grazalema;271;17;40;55;6;66;87;8;14;23;210;16
201801;Enero de 2018;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;29210;1034;4874;5697;1004;7707;8894;1043;1598;2924;19668;3977
201801;Enero de 2018;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1045;38;161;238;47;293;268;117;40;111;687;90
201801;Enero de 2018;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;8535;369;1529;1923;390;2073;2251;98;614;1189;5073;1561
201801;Enero de 2018;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;1783;58;267;344;83;548;483;130;84;219;1174;176
201801;Enero de 2018;1;Andalucía;11;Cádiz;11024;Olvera;564;30;112;137;40;153;92;69;27;63;360;45
201801;Enero de 2018;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;829;45;145;136;37;267;199;65;41;392;277;54
201801;Enero de 2018;1;Andalucía;11;Cádiz;11026;Prado del Rey;884;33;143;184;30;242;252;33;157;42;585;67
201801;Enero de 2018;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;10550;320;1881;2083;322;2904;3040;138;531;957;7441;1483
201801;Enero de 2018;1;Andalucía;11;Cádiz;11028;Puerto Real;5049;162;896;911;147;1586;1347;78;402;432;3451;686
201801;Enero de 2018;1;Andalucía;11;Cádiz;11029;Puerto Serrano;448;41;97;96;58;106;50;129;11;26;236;46
201801;Enero de 2018;1;Andalucía;11;Cádiz;11030;Rota;3502;151;688;601;144;1100;818;58;476;222;2400;346
201801;Enero de 2018;1;Andalucía;11;Cádiz;11031;San Fernando;11271;386;1995;1988;332;3337;3233;76;618;976;7740;1861
201801;Enero de 2018;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;9702;438;1776;1874;420;2649;2545;1033;538;964;5801;1366
201801;Enero de 2018;1;Andalucía;11;Cádiz;11033;San Roque;3542;171;701;676;124;989;881;63;234;619;2181;445
201801;Enero de 2018;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;197;18;40;52;14;43;30;31;8;26;116;16
201801;Enero de 2018;1;Andalucía;11;Cádiz;11035;Tarifa;2359;111;464;346;101;741;596;41;84;112;1973;149
201801;Enero de 2018;1;Andalucía;11;Cádiz;11036;Torre Alháquime;56;3;10;21;4;11;7;14;0;2;39;1
201801;Enero de 2018;1;Andalucía;11;Cádiz;11037;Trebujena;779;38;190;172;49;229;101;116;21;76;491;75
201801;Enero de 2018;1;Andalucía;11;Cádiz;11038;Ubrique;2519;78;351;545;79;607;859;33;1031;112;1164;179
201801;Enero de 2018;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2211;93;401;418;98;634;567;91;65;188;1671;196
201801;Enero de 2018;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;31;0;5;12;0;6;8;1;0;0;29;1
201801;Enero de 2018;1;Andalucía;11;Cádiz;11041;Villamartín;1792;124;347;410;106;514;291;196;89;241;1160;106
201801;Enero de 2018;1;Andalucía;11;Cádiz;11042;Zahara;129;17;29;39;4;21;19;25;7;48;44;5
201801;Enero de 2018;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1009;48;149;185;46;288;293;146;31;111;644;77
201801;Enero de 2018;1;Andalucía;11;Cádiz;11902;San José del Valle;609;44;103;135;33;174;120;86;25;79;364;55
201801;Enero de 2018;1;Andalucía;14;Córdoba;14001;Adamuz;225;9;38;58;17;74;29;76;8;19;112;10
201801;Enero de 2018;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;805;48;140;170;73;273;101;107;57;86;482;73
201801;Enero de 2018;1;Andalucía;14;Córdoba;14003;Alcaracejos;150;4;23;28;6;41;48;9;5;26;107;3
201801;Enero de 2018;1;Andalucía;14;Córdoba;14004;Almedinilla;130;6;12;27;16;45;24;9;13;5;88;15
201801;Enero de 2018;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;930;42;165;202;53;268;200;165;32;73;591;69
201801;Enero de 2018;1;Andalucía;14;Córdoba;14006;Añora;157;5;24;30;4;47;47;16;5;39;90;7
201801;Enero de 2018;1;Andalucía;14;Córdoba;14007;Baena;1130;41;152;206;92;385;254;188;91;75;677;99
201801;Enero de 2018;1;Andalucía;14;Córdoba;14008;Belalcázar;387;22;42;70;14;121;118;25;30;27;283;22
201801;Enero de 2018;1;Andalucía;14;Córdoba;14009;Belmez;415;20;72;91;28;104;100;26;28;84;227;50
201801;Enero de 2018;1;Andalucía;14;Córdoba;14010;Benamejí;248;17;31;51;33;86;30;21;23;26;150;28
201801;Enero de 2018;1;Andalucía;14;Córdoba;14011;Blázquez, Los;82;4;12;8;5;19;34;4;1;8;64;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14012;Bujalance;409;22;55;77;41;131;83;106;25;39;201;38
201801;Enero de 2018;1;Andalucía;14;Córdoba;14013;Cabra;1507;61;233;269;112;450;382;161;159;77;953;157
201801;Enero de 2018;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;99;3;11;21;9;26;29;19;5;12;54;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14015;Carcabuey;115;12;14;23;9;31;26;12;8;8;73;14
201801;Enero de 2018;1;Andalucía;14;Córdoba;14016;Cardeña;106;6;9;24;9;27;31;8;4;13;80;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14017;Carlota, La;1084;57;214;217;55;345;196;177;77;94;658;78
201801;Enero de 2018;1;Andalucía;14;Córdoba;14018;Carpio, El;415;16;60;93;20;127;99;48;39;38;270;20
201801;Enero de 2018;1;Andalucía;14;Córdoba;14019;Castro del Río;347;10;39;73;35;132;58;42;17;35;216;37
201801;Enero de 2018;1;Andalucía;14;Córdoba;14020;Conquista;27;0;2;4;3;10;8;1;0;9;15;2
201801;Enero de 2018;1;Andalucía;14;Córdoba;14021;Córdoba;35995;1261;6087;7573;1323;9116;10635;1411;3125;2690;24694;4075
201801;Enero de 2018;1;Andalucía;14;Córdoba;14022;Doña Mencía;169;9;19;33;16;67;25;28;16;17;84;24
201801;Enero de 2018;1;Andalucía;14;Córdoba;14023;Dos Torres;254;5;22;55;14;71;87;19;21;73;130;11
201801;Enero de 2018;1;Andalucía;14;Córdoba;14024;Encinas Reales;180;9;30;39;13;58;31;10;18;24;111;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14025;Espejo;112;1;11;30;14;42;14;10;5;14;72;11
201801;Enero de 2018;1;Andalucía;14;Córdoba;14026;Espiel;250;8;32;41;13;65;91;36;17;37;144;16
201801;Enero de 2018;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;774;35;153;175;48;248;115;86;41;82;467;98
201801;Enero de 2018;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;57;2;13;7;2;15;18;1;1;27;28;0
201801;Enero de 2018;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;705;39;91;132;32;180;231;64;44;65;470;62
201801;Enero de 2018;1;Andalucía;14;Córdoba;14030;Fuente Palmera;623;21;110;146;45;198;103;157;59;81;301;25
201801;Enero de 2018;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;26;1;5;3;3;9;5;1;2;1;22;0
201801;Enero de 2018;1;Andalucía;14;Córdoba;14032;Granjuela, La;69;2;13;11;2;13;28;3;0;49;17;0
201801;Enero de 2018;1;Andalucía;14;Córdoba;14033;Guadalcázar;116;6;18;19;11;42;20;19;5;10;76;6
201801;Enero de 2018;1;Andalucía;14;Córdoba;14034;Guijo, El;26;3;0;6;1;8;8;0;0;0;25;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;869;39;108;138;33;235;316;40;65;123;547;94
201801;Enero de 2018;1;Andalucía;14;Córdoba;14036;Hornachuelos;322;18;47;76;33;91;57;75;9;101;129;8
201801;Enero de 2018;1;Andalucía;14;Córdoba;14037;Iznájar;170;8;20;45;18;56;23;22;11;18;111;8
201801;Enero de 2018;1;Andalucía;14;Córdoba;14038;Lucena;4321;248;595;762;244;1491;981;369;899;207;2384;462
201801;Enero de 2018;1;Andalucía;14;Córdoba;14039;Luque;140;8;11;36;16;45;24;22;11;11;84;12
201801;Enero de 2018;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;141;9;31;24;11;51;15;21;20;4;87;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14041;Montemayor;243;12;42;61;14;89;25;34;22;30;135;22
201801;Enero de 2018;1;Andalucía;14;Córdoba;14042;Montilla;1964;73;277;343;80;607;584;197;282;141;1182;162
201801;Enero de 2018;1;Andalucía;14;Córdoba;14043;Montoro;715;25;99;160;55;205;171;174;49;56;372;64
201801;Enero de 2018;1;Andalucía;14;Córdoba;14044;Monturque;99;0;13;23;11;41;11;17;6;14;57;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14045;Moriles;210;11;23;56;17;87;16;25;15;32;123;15
201801;Enero de 2018;1;Andalucía;14;Córdoba;14046;Nueva Carteya;154;12;19;40;15;46;22;38;4;24;71;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14047;Obejo;216;11;34;44;16;57;54;25;11;16;147;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14048;Palenciana;76;4;9;17;14;24;8;9;4;3;55;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14049;Palma del Río;1461;56;246;297;119;442;301;278;106;116;831;130
201801;Enero de 2018;1;Andalucía;14;Córdoba;14050;Pedro Abad;246;9;34;40;12;76;75;29;20;26;159;12
201801;Enero de 2018;1;Andalucía;14;Córdoba;14051;Pedroche;151;6;16;26;16;43;44;21;4;12;108;6
201801;Enero de 2018;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1576;86;284;300;96;425;385;62;95;299;910;210
201801;Enero de 2018;1;Andalucía;14;Córdoba;14053;Posadas;584;35;97;123;26;161;142;92;45;44;368;35
201801;Enero de 2018;1;Andalucía;14;Córdoba;14054;Pozoblanco;1556;63;196;272;96;407;522;168;184;156;898;150
201801;Enero de 2018;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1592;65;237;320;102;444;424;158;217;121;938;158
201801;Enero de 2018;1;Andalucía;14;Córdoba;14056;Puente Genil;3036;170;493;563;203;903;704;399;381;341;1568;347
201801;Enero de 2018;1;Andalucía;14;Córdoba;14057;Rambla, La;482;24;84;79;26;178;91;73;77;29;269;34
201801;Enero de 2018;1;Andalucía;14;Córdoba;14058;Rute;461;23;62;85;39;164;88;60;76;29;252;44
201801;Enero de 2018;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;43;2;8;9;2;17;5;7;3;6;24;3
201801;Enero de 2018;1;Andalucía;14;Córdoba;14060;Santaella;256;10;46;55;23;91;31;47;21;8;156;24
201801;Enero de 2018;1;Andalucía;14;Córdoba;14061;Santa Eufemia;84;3;11;23;3;17;27;9;1;31;40;3
201801;Enero de 2018;1;Andalucía;14;Córdoba;14062;Torrecampo;95;5;9;23;3;25;30;11;4;7;69;4
201801;Enero de 2018;1;Andalucía;14;Córdoba;14063;Valenzuela;15;0;3;4;2;4;2;2;1;0;10;2
201801;Enero de 2018;1;Andalucía;14;Córdoba;14064;Valsequillo;51;3;10;8;3;13;14;8;0;22;20;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14065;Victoria, La;175;7;32;32;11;62;31;26;11;22;104;12
201801;Enero de 2018;1;Andalucía;14;Córdoba;14066;Villa del Río;607;27;98;112;44;179;147;98;103;30;312;64
201801;Enero de 2018;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;454;24;69;86;26;168;81;68;41;25;303;17
201801;Enero de 2018;1;Andalucía;14;Córdoba;14068;Villaharta;60;2;14;16;4;15;9;6;4;8;41;1
201801;Enero de 2018;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;630;29;93;165;35;179;129;145;42;56;342;45
201801;Enero de 2018;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;135;9;16;29;10;32;39;12;5;41;72;5
201801;Enero de 2018;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;117;3;14;16;8;35;41;20;5;4;79;9
201801;Enero de 2018;1;Andalucía;14;Córdoba;14072;Villaralto;63;6;7;9;7;27;7;5;3;10;39;6
201801;Enero de 2018;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;270;7;31;54;18;77;83;41;20;28;152;29
201801;Enero de 2018;1;Andalucía;14;Córdoba;14074;Viso, El;194;7;28;38;14;65;42;24;8;16;132;14
201801;Enero de 2018;1;Andalucía;14;Córdoba;14075;Zuheros;29;1;3;7;6;7;5;5;1;0;21;2
201801;Enero de 2018;1;Andalucía;18;Granada;18001;Agrón;30;0;7;4;3;13;3;1;2;1;24;2
