;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
202201;Enero de 2022;1;Andalucía;4;Almería;04021;Bayarque;12;<5;<5;<5;0;<5;<5;<5;0;<5;7;0
202201;Enero de 2022;1;Andalucía;4;Almería;04022;Bédar;37;<5;5;11;0;10;10;<5;<5;<5;29;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04023;Beires;11;0;0;7;<5;<5;<5;<5;0;<5;7;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04024;Benahadux;335;17;46;62;9;99;102;22;19;26;236;32
202201;Enero de 2022;1;Andalucía;4;Almería;04026;Benitagla;<5;0;0;<5;0;0;0;<5;0;0;<5;0
202201;Enero de 2022;1;Andalucía;4;Almería;04027;Benizalón;18;<5;<5;6;<5;<5;5;<5;<5;0;15;0
202201;Enero de 2022;1;Andalucía;4;Almería;04028;Bentarique;12;0;<5;5;0;<5;<5;0;<5;<5;9;0
202201;Enero de 2022;1;Andalucía;4;Almería;04029;Berja;1113;36;229;296;35;261;256;260;36;169;580;68
202201;Enero de 2022;1;Andalucía;4;Almería;04030;Canjáyar;88;6;18;28;<5;21;13;14;<5;12;54;6
202201;Enero de 2022;1;Andalucía;4;Almería;04031;Cantoria;208;<5;28;53;7;49;67;13;16;24;138;17
202201;Enero de 2022;1;Andalucía;4;Almería;04032;Carboneras;725;43;134;150;18;194;186;93;36;60;486;50
202201;Enero de 2022;1;Andalucía;4;Almería;04033;Castro de Filabres;8;<5;<5;<5;0;<5;<5;<5;0;0;7;0
202201;Enero de 2022;1;Andalucía;4;Almería;04034;Cóbdar;11;0;<5;<5;0;5;<5;<5;0;<5;8;0
202201;Enero de 2022;1;Andalucía;4;Almería;04035;Cuevas del Almanzora;1083;66;183;191;53;318;272;174;30;92;709;78
202201;Enero de 2022;1;Andalucía;4;Almería;04036;Chercos;15;0;<5;6;0;<5;<5;0;<5;0;11;0
202201;Enero de 2022;1;Andalucía;4;Almería;04037;Chirivel;53;<5;12;11;<5;12;13;11;<5;<5;35;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04038;Dalías;229;8;40;57;8;59;57;43;7;28;134;17
202201;Enero de 2022;1;Andalucía;4;Almería;04041;Enix;18;0;5;<5;<5;<5;5;0;0;<5;16;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04043;Felix;37;<5;<5;16;0;6;11;6;0;5;26;0
202201;Enero de 2022;1;Andalucía;4;Almería;04044;Fines;181;<5;25;39;<5;50;61;19;33;17;102;10
202201;Enero de 2022;1;Andalucía;4;Almería;04045;Fiñana;148;8;21;48;11;35;25;29;11;13;86;9
202201;Enero de 2022;1;Andalucía;4;Almería;04046;Fondón;80;<5;6;24;<5;14;30;8;13;<5;53;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04047;Gádor;334;16;63;72;18;85;80;46;21;22;202;43
202201;Enero de 2022;1;Andalucía;4;Almería;04048;Gallardos, Los;144;10;20;25;<5;32;53;10;6;13;110;5
202201;Enero de 2022;1;Andalucía;4;Almería;04049;Garrucha;937;39;152;195;37;238;276;39;12;73;780;33
202201;Enero de 2022;1;Andalucía;4;Almería;04050;Gérgal;72;5;14;17;<5;20;14;22;<5;<5;37;7
202201;Enero de 2022;1;Andalucía;4;Almería;04051;Huécija;34;<5;5;9;0;11;8;<5;5;<5;21;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04052;Huércal de Almería;1460;62;211;306;63;375;443;59;50;132;1107;112
202201;Enero de 2022;1;Andalucía;4;Almería;04053;Huércal-Overa;1144;34;175;215;40;371;309;170;76;80;731;87
202201;Enero de 2022;1;Andalucía;4;Almería;04054;Illar;30;<5;<5;9;<5;5;10;<5;7;<5;18;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04055;Instinción;24;0;<5;9;<5;5;8;<5;0;<5;17;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04056;Laroya;16;<5;<5;<5;<5;<5;<5;0;0;<5;13;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04057;Láujar de Andarax;112;<5;9;34;<5;19;46;13;21;13;60;5
202201;Enero de 2022;1;Andalucía;4;Almería;04058;Líjar;34;<5;<5;10;<5;8;9;0;<5;5;27;0
202201;Enero de 2022;1;Andalucía;4;Almería;04059;Lubrín;60;<5;7;22;0;16;13;5;5;9;36;5
202201;Enero de 2022;1;Andalucía;4;Almería;04060;Lucainena de las Torres;50;0;6;17;<5;14;11;6;<5;9;32;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04061;Lúcar;72;0;10;13;<5;17;29;7;10;5;44;6
202201;Enero de 2022;1;Andalucía;4;Almería;04062;Macael;443;12;58;97;7;103;166;26;94;24;267;32
202201;Enero de 2022;1;Andalucía;4;Almería;04063;María;56;<5;9;16;<5;11;17;10;7;7;32;0
202201;Enero de 2022;1;Andalucía;4;Almería;04064;Mojácar;417;8;66;101;14;80;148;8;9;19;363;18
202201;Enero de 2022;1;Andalucía;4;Almería;04065;Nacimiento;33;0;5;<5;<5;9;13;6;14;<5;11;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04066;Níjar;2229;69;479;503;75;581;522;730;77;123;1145;154
202201;Enero de 2022;1;Andalucía;4;Almería;04067;Ohanes;55;<5;8;23;<5;8;8;<5;0;6;41;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04068;Olula de Castro;13;<5;<5;<5;<5;<5;5;<5;0;0;9;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04069;Olula del Río;629;17;73;135;27;157;220;41;86;47;397;58
202201;Enero de 2022;1;Andalucía;4;Almería;04070;Oria;85;7;16;19;<5;18;22;12;9;7;50;7
202201;Enero de 2022;1;Andalucía;4;Almería;04071;Padules;25;0;<5;9;<5;7;<5;0;<5;<5;21;0
202201;Enero de 2022;1;Andalucía;4;Almería;04072;Partaloa;15;<5;<5;<5;<5;<5;<5;0;0;<5;9;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04073;Paterna del Río;28;<5;6;5;<5;<5;10;<5;0;<5;26;0
202201;Enero de 2022;1;Andalucía;4;Almería;04074;Pechina;439;18;72;88;26;107;128;60;10;39;279;51
202201;Enero de 2022;1;Andalucía;4;Almería;04075;Pulpí;367;20;60;69;14;107;97;87;18;22;219;21
202201;Enero de 2022;1;Andalucía;4;Almería;04076;Purchena;108;6;14;22;<5;30;34;<5;16;13;66;9
202201;Enero de 2022;1;Andalucía;4;Almería;04077;Rágol;12;0;<5;<5;0;<5;<5;<5;<5;<5;8;0
202201;Enero de 2022;1;Andalucía;4;Almería;04078;Rioja;192;5;25;51;7;41;63;13;6;19;144;10
202201;Enero de 2022;1;Andalucía;4;Almería;04079;Roquetas de Mar;8558;310;1486;1837;277;2304;2344;1197;237;954;5604;566
202201;Enero de 2022;1;Andalucía;4;Almería;04080;Santa Cruz de Marchena;23;<5;<5;10;<5;<5;<5;<5;5;<5;15;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04081;Santa Fe de Mondújar;43;<5;<5;15;<5;11;9;7;<5;<5;29;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04082;Senés;23;<5;<5;12;0;<5;6;<5;0;<5;17;0
202201;Enero de 2022;1;Andalucía;4;Almería;04083;Serón;104;<5;18;25;<5;23;34;<5;9;10;77;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04084;Sierro;35;<5;10;11;<5;<5;7;<5;<5;6;21;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04085;Somontín;27;<5;<5;9;<5;7;6;0;<5;<5;23;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04086;Sorbas;216;9;49;41;10;61;46;32;11;24;132;17
202201;Enero de 2022;1;Andalucía;4;Almería;04087;Suflí;16;<5;<5;8;0;<5;<5;0;<5;<5;10;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04088;Tabernas;347;12;60;103;13;78;81;61;16;50;205;15
202201;Enero de 2022;1;Andalucía;4;Almería;04089;Taberno;52;<5;9;12;<5;16;9;<5;<5;<5;35;5
202201;Enero de 2022;1;Andalucía;4;Almería;04090;Tahal;24;0;8;7;0;<5;6;<5;<5;<5;18;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04091;Terque;32;<5;<5;8;<5;6;11;0;<5;<5;24;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04092;Tíjola;223;9;43;46;9;58;58;27;20;27;129;20
202201;Enero de 2022;1;Andalucía;4;Almería;04093;Turre;352;11;56;69;17;102;97;16;6;51;261;18
202201;Enero de 2022;1;Andalucía;4;Almería;04094;Turrillas;6;0;<5;<5;0;<5;<5;0;0;<5;5;0
202201;Enero de 2022;1;Andalucía;4;Almería;04095;Uleila del Campo;52;<5;7;13;<5;13;15;7;<5;<5;34;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04096;Urrácal;26;<5;<5;<5;0;9;8;<5;<5;<5;17;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04097;Velefique;16;<5;<5;7;0;<5;<5;<5;0;<5;11;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04098;Vélez-Blanco;105;<5;18;26;<5;25;31;17;5;8;72;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04099;Vélez-Rubio;383;16;58;109;13;87;100;34;39;42;246;22
202201;Enero de 2022;1;Andalucía;4;Almería;04100;Vera;1510;57;245;296;70;426;416;142;52;114;1099;103
202201;Enero de 2022;1;Andalucía;4;Almería;04101;Viator;491;22;75;86;18;163;127;36;15;39;368;33
202201;Enero de 2022;1;Andalucía;4;Almería;04102;Vícar;1909;89;374;392;82;520;452;382;54;205;1099;169
202201;Enero de 2022;1;Andalucía;4;Almería;04103;Zurgena;146;<5;23;49;13;34;24;14;<5;22;96;13
202201;Enero de 2022;1;Andalucía;4;Almería;04901;Tres Villas, Las;33;0;<5;18;0;7;6;5;<5;<5;21;<5
202201;Enero de 2022;1;Andalucía;4;Almería;04902;Ejido, El;5334;219;892;1141;188;1497;1397;1362;166;333;3024;449
202201;Enero de 2022;1;Andalucía;4;Almería;04903;Mojonera, La;472;33;97;107;18;111;106;147;14;43;230;38
202201;Enero de 2022;1;Andalucía;4;Almería;04904;Balanegra;173;11;27;42;7;52;34;45;<5;12;93;20
202201;Enero de 2022;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;751;24;105;137;43;211;231;77;31;55;545;43
202201;Enero de 2022;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;395;24;75;134;21;80;61;111;6;39;219;20
202201;Enero de 2022;1;Andalucía;11;Cádiz;11003;Algar;148;10;19;25;7;39;48;8;7;14;108;11
202201;Enero de 2022;1;Andalucía;11;Cádiz;11004;Algeciras;15048;621;2359;2879;631;4121;4437;299;704;1298;10386;2361
202201;Enero de 2022;1;Andalucía;11;Cádiz;11005;Algodonales;495;39;59;121;29;129;118;102;11;31;314;37
202201;Enero de 2022;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;4650;194;625;899;211;1255;1466;407;161;699;3061;322
202201;Enero de 2022;1;Andalucía;11;Cádiz;11007;Barbate;4133;204;739;737;190;1126;1137;178;298;287;3029;341
202201;Enero de 2022;1;Andalucía;11;Cádiz;11008;Barrios, Los;2695;118;398;429;127;767;856;70;206;257;1865;297
202201;Enero de 2022;1;Andalucía;11;Cádiz;11009;Benaocaz;75;<5;7;21;<5;18;25;0;6;<5;64;<5
202201;Enero de 2022;1;Andalucía;11;Cádiz;11010;Bornos;754;45;147;182;48;193;139;124;20;85;471;54
202201;Enero de 2022;1;Andalucía;11;Cádiz;11011;Bosque, El;214;12;37;53;8;46;58;8;28;10;153;15
202201;Enero de 2022;1;Andalucía;11;Cádiz;11012;Cádiz;12541;366;2183;2875;338;2943;3836;92;774;885;9448;1342
202201;Enero de 2022;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;327;12;36;66;15;94;104;17;16;13;262;19
202201;Enero de 2022;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;2727;105;460;539;114;802;707;81;74;234;2145;193
202201;Enero de 2022;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;11307;436;1735;2198;457;3030;3451;160;634;1492;7524;1497
202201;Enero de 2022;1;Andalucía;11;Cádiz;11016;Chipiona;2769;121;514;528;114;768;724;220;76;259;2033;181
202201;Enero de 2022;1;Andalucía;11;Cádiz;11017;Espera;357;20;71;112;23;90;41;55;20;88;174;20
202201;Enero de 2022;1;Andalucía;11;Cádiz;11018;Gastor, El;177;6;28;65;12;40;26;22;<5;27;119;5
202201;Enero de 2022;1;Andalucía;11;Cádiz;11019;Grazalema;224;<5;26;55;7;48;84;6;9;15;185;9
202201;Enero de 2022;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;27996;1054;3911;5695;976;6678;9682;1096;1464;2670;19295;3471
202201;Enero de 2022;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;753;32;84;150;41;209;237;90;32;70;504;57
202201;Enero de 2022;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;9485;407;1621;2050;477;2384;2546;94;657;1092;5813;1829
202201;Enero de 2022;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;1618;56;210;317;52;466;517;160;77;191;1095;95
202201;Enero de 2022;1;Andalucía;11;Cádiz;11024;Olvera;618;36;96;179;36;147;124;95;35;123;318;47
202201;Enero de 2022;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;813;45;120;146;35;233;234;74;47;346;293;53
202201;Enero de 2022;1;Andalucía;11;Cádiz;11026;Prado del Rey;791;30;115;208;21;165;252;44;125;65;500;57
202201;Enero de 2022;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;10331;333;1583;2144;287;2571;3413;140;510;883;7519;1279
202201;Enero de 2022;1;Andalucía;11;Cádiz;11028;Puerto Real;5214;193;904;1072;161;1331;1553;68;612;449;3484;601
202201;Enero de 2022;1;Andalucía;11;Cádiz;11029;Puerto Serrano;544;55;123;131;54;112;69;164;18;74;248;40
202201;Enero de 2022;1;Andalucía;11;Cádiz;11030;Rota;3112;122;501;576;113;826;974;55;405;195;2189;268
202201;Enero de 2022;1;Andalucía;11;Cádiz;11031;San Fernando;11280;381;1737;2194;386;2871;3711;112;660;893;7976;1639
202201;Enero de 2022;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;8839;368;1429;1800;346;2284;2612;888;428;959;5512;1052
202201;Enero de 2022;1;Andalucía;11;Cádiz;11033;San Roque;3584;171;616;670;140;974;1013;63;246;567;2291;417
202201;Enero de 2022;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;186;<5;24;63;9;48;39;31;<5;20;122;11
202201;Enero de 2022;1;Andalucía;11;Cádiz;11035;Tarifa;2073;102;371;361;82;528;629;31;77;94;1744;127
202201;Enero de 2022;1;Andalucía;11;Cádiz;11036;Torre Alháquime;73;<5;11;23;5;22;8;12;0;<5;52;5
202201;Enero de 2022;1;Andalucía;11;Cádiz;11037;Trebujena;689;42;157;149;27;201;113;90;23;58;461;57
202201;Enero de 2022;1;Andalucía;11;Cádiz;11038;Ubrique;1773;49;215;408;41;364;696;25;740;65;840;103
202201;Enero de 2022;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;1956;70;296;424;69;513;584;81;45;201;1511;118
202201;Enero de 2022;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;46;<5;5;9;<5;12;15;<5;6;<5;36;<5
202201;Enero de 2022;1;Andalucía;11;Cádiz;11041;Villamartín;1616;104;259;395;106;404;348;209;62;210;1002;133
202201;Enero de 2022;1;Andalucía;11;Cádiz;11042;Zahara;125;8;28;34;<5;27;24;17;9;39;57;<5
202201;Enero de 2022;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1011;59;153;184;49;208;358;142;25;165;599;80
202201;Enero de 2022;1;Andalucía;11;Cádiz;11902;San José del Valle;541;21;86;125;34;138;137;76;26;81;321;37
202201;Enero de 2022;1;Andalucía;11;Cádiz;11903;San Martín del Tesorillo;263;9;48;70;<5;70;62;15;<5;30;199;15
202201;Enero de 2022;1;Andalucía;14;Córdoba;14001;Adamuz;201;<5;29;63;13;62;30;74;6;18;93;10
202201;Enero de 2022;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;753;40;139;180;49;216;129;91;50;93;450;69
202201;Enero de 2022;1;Andalucía;14;Córdoba;14003;Alcaracejos;125;7;13;29;<5;35;37;9;5;23;86;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14004;Almedinilla;117;<5;12;25;7;42;28;8;17;9;77;6
202201;Enero de 2022;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;932;58;150;208;36;254;226;205;30;76;570;51
202201;Enero de 2022;1;Andalucía;14;Córdoba;14006;Añora;140;<5;11;31;11;38;46;12;5;43;70;10
202201;Enero de 2022;1;Andalucía;14;Córdoba;14007;Baena;1224;47;163;236;97;371;310;260;94;91;687;92
202201;Enero de 2022;1;Andalucía;14;Córdoba;14008;Belalcázar;370;20;41;87;8;97;117;32;29;42;249;18
202201;Enero de 2022;1;Andalucía;14;Córdoba;14009;Belmez;384;12;57;78;17;113;107;28;18;98;213;27
202201;Enero de 2022;1;Andalucía;14;Córdoba;14010;Benamejí;215;7;26;47;15;79;41;41;18;21;125;10
202201;Enero de 2022;1;Andalucía;14;Córdoba;14011;Blázquez, Los;78;5;12;7;9;15;30;5;0;8;63;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14012;Bujalance;445;23;77;109;28;127;81;201;25;38;155;26
202201;Enero de 2022;1;Andalucía;14;Córdoba;14013;Cabra;1364;40;185;286;68;378;407;165;124;88;866;121
202201;Enero de 2022;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;129;<5;26;25;6;36;33;47;5;15;56;6
202201;Enero de 2022;1;Andalucía;14;Córdoba;14015;Carcabuey;120;5;10;22;5;42;36;17;7;<5;87;7
202201;Enero de 2022;1;Andalucía;14;Córdoba;14016;Cardeña;111;8;12;21;5;28;37;11;<5;15;76;5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14017;Carlota, La;1026;42;162;209;50;292;271;202;87;84;591;62
202201;Enero de 2022;1;Andalucía;14;Córdoba;14018;Carpio, El;385;12;55;85;12;106;115;62;29;33;244;17
202201;Enero de 2022;1;Andalucía;14;Córdoba;14019;Castro del Río;353;17;42;91;21;114;68;84;19;39;183;28
202201;Enero de 2022;1;Andalucía;14;Córdoba;14020;Conquista;27;<5;<5;<5;<5;8;11;<5;0;<5;21;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14021;Córdoba;33755;1268;5160;7250;1214;7848;11015;1892;2742;2319;23117;3685
202201;Enero de 2022;1;Andalucía;14;Córdoba;14022;Doña Mencía;205;14;27;45;12;65;42;45;20;17;107;16
202201;Enero de 2022;1;Andalucía;14;Córdoba;14023;Dos Torres;210;<5;16;39;16;60;76;15;22;57;109;7
202201;Enero de 2022;1;Andalucía;14;Córdoba;14024;Encinas Reales;169;11;21;43;8;46;40;22;16;29;89;13
202201;Enero de 2022;1;Andalucía;14;Córdoba;14025;Espejo;99;<5;6;22;8;41;19;15;<5;8;67;8
202201;Enero de 2022;1;Andalucía;14;Córdoba;14026;Espiel;229;9;30;43;10;49;88;33;20;47;113;16
202201;Enero de 2022;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;697;21;136;161;37;215;127;79;42;80;445;51
202201;Enero de 2022;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;48;<5;5;8;<5;14;18;<5;<5;20;22;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;614;21;79;144;20;141;209;67;41;62;422;22
202201;Enero de 2022;1;Andalucía;14;Córdoba;14030;Fuente Palmera;585;29;103;154;39;163;97;170;41;86;261;27
202201;Enero de 2022;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;31;<5;6;<5;<5;7;10;<5;<5;0;27;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14032;Granjuela, La;70;<5;5;14;<5;14;32;<5;<5;28;38;0
202201;Enero de 2022;1;Andalucía;14;Córdoba;14033;Guadalcázar;118;6;11;30;9;39;23;15;7;9;84;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14034;Guijo, El;31;7;5;7;<5;6;5;0;<5;<5;29;0
202201;Enero de 2022;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;759;26;92;118;32;191;300;44;50;96;491;78
202201;Enero de 2022;1;Andalucía;14;Córdoba;14036;Hornachuelos;311;10;49;82;18;91;61;79;9;72;139;12
202201;Enero de 2022;1;Andalucía;14;Córdoba;14037;Iznájar;124;8;13;30;5;37;31;15;13;<5;86;7
202201;Enero de 2022;1;Andalucía;14;Córdoba;14038;Lucena;3833;148;472;709;204;1131;1169;407;714;206;2167;339
202201;Enero de 2022;1;Andalucía;14;Córdoba;14039;Luque;159;<5;16;40;17;43;39;30;10;6;96;17
202201;Enero de 2022;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;128;6;25;25;10;39;23;27;13;5;75;8
202201;Enero de 2022;1;Andalucía;14;Córdoba;14041;Montemayor;213;8;29;64;5;65;42;36;24;25;114;14
202201;Enero de 2022;1;Andalucía;14;Córdoba;14042;Montilla;1752;53;227;309;75;471;617;202;232;110;1056;152
202201;Enero de 2022;1;Andalucía;14;Córdoba;14043;Montoro;682;30;96;168;29;171;188;202;53;71;320;36
202201;Enero de 2022;1;Andalucía;14;Córdoba;14044;Monturque;104;7;14;20;9;31;23;25;10;12;50;7
202201;Enero de 2022;1;Andalucía;14;Córdoba;14045;Moriles;183;14;23;55;10;50;31;26;14;33;95;15
202201;Enero de 2022;1;Andalucía;14;Córdoba;14046;Nueva Carteya;159;6;30;40;8;45;30;50;6;23;61;19
202201;Enero de 2022;1;Andalucía;14;Córdoba;14047;Obejo;212;7;27;56;14;46;62;15;9;31;149;8
202201;Enero de 2022;1;Andalucía;14;Córdoba;14048;Palenciana;79;6;16;16;<5;28;9;17;<5;<5;48;6
202201;Enero de 2022;1;Andalucía;14;Córdoba;14049;Palma del Río;1576;81;233;322;78;470;392;364;96;108;903;105
202201;Enero de 2022;1;Andalucía;14;Córdoba;14050;Pedro Abad;252;14;37;50;12;65;74;46;18;22;153;13
202201;Enero de 2022;1;Andalucía;14;Córdoba;14051;Pedroche;140;11;14;28;10;37;40;10;<5;40;79;8
202201;Enero de 2022;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1415;59;228;265;66;402;395;73;68;136;1012;126
202201;Enero de 2022;1;Andalucía;14;Córdoba;14053;Posadas;616;32;98;113;37;167;169;115;38;42;382;39
202201;Enero de 2022;1;Andalucía;14;Córdoba;14054;Pozoblanco;1383;59;185;253;71;354;461;155;113;194;778;143
202201;Enero de 2022;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1568;54;202;289;61;442;520;183;235;105;923;122
202201;Enero de 2022;1;Andalucía;14;Córdoba;14056;Puente Genil;2990;173;488;539;171;859;760;535;428;232;1466;329
202201;Enero de 2022;1;Andalucía;14;Córdoba;14057;Rambla, La;435;18;72;86;21;143;95;65;71;26;234;39
202201;Enero de 2022;1;Andalucía;14;Córdoba;14058;Rute;491;20;56;116;24;142;133;80;79;41;251;40
202201;Enero de 2022;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;51;<5;9;16;<5;15;7;9;<5;8;27;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14060;Santaella;214;<5;33;54;9;77;37;47;31;17;114;5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14061;Santa Eufemia;72;<5;10;17;<5;15;23;11;<5;12;43;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14062;Torrecampo;76;<5;9;17;5;27;15;6;<5;9;56;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14063;Valenzuela;23;<5;<5;6;<5;<5;7;<5;0;<5;16;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14064;Valsequillo;41;<5;7;5;<5;13;11;7;<5;16;15;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14065;Victoria, La;182;13;37;46;7;40;39;30;5;33;99;15
202201;Enero de 2022;1;Andalucía;14;Córdoba;14066;Villa del Río;543;21;87;119;27;131;158;96;106;24;279;38
202201;Enero de 2022;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;417;18;46;99;20;122;112;68;37;28;260;24
202201;Enero de 2022;1;Andalucía;14;Córdoba;14068;Villaharta;73;<5;14;24;<5;14;17;5;0;<5;64;<5
202201;Enero de 2022;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;545;28;82;140;23;134;138;104;38;45;323;35
