;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
202401;Enero de 2024;1;Andalucía;11;Cádiz;11033;San Roque;3368;176;493;582;153;874;1090;37;191;543;2177;420
202401;Enero de 2024;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;202;10;34;67;7;43;41;23;6;33;125;15
202401;Enero de 2024;1;Andalucía;11;Cádiz;11035;Tarifa;1450;56;223;310;55;283;523;31;48;93;1169;109
202401;Enero de 2024;1;Andalucía;11;Cádiz;11036;Torre Alháquime;71;6;15;21;6;15;8;16;0;7;46;<5
202401;Enero de 2024;1;Andalucía;11;Cádiz;11037;Trebujena;641;47;127;125;32;189;121;88;17;31;444;61
202401;Enero de 2024;1;Andalucía;11;Cádiz;11038;Ubrique;1453;40;175;358;46;262;572;16;618;62;670;87
202401;Enero de 2024;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;1477;36;195;352;63;286;545;56;43;158;1089;131
202401;Enero de 2024;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;34;0;6;8;<5;5;14;<5;<5;<5;28;<5
202401;Enero de 2024;1;Andalucía;11;Cádiz;11041;Villamartín;1379;80;201;335;85;312;366;132;57;141;928;121
202401;Enero de 2024;1;Andalucía;11;Cádiz;11042;Zahara;92;<5;12;28;6;24;18;10;8;20;51;<5
202401;Enero de 2024;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;790;43;95;143;38;167;304;96;20;104;517;53
202401;Enero de 2024;1;Andalucía;11;Cádiz;11902;San José del Valle;453;25;53;102;16;135;122;61;20;63;284;25
202401;Enero de 2024;1;Andalucía;11;Cádiz;11903;San Martín del Tesorillo;240;10;40;60;9;56;65;8;<5;18;190;20
202401;Enero de 2024;1;Andalucía;14;Córdoba;14001;Adamuz;124;<5;15;31;7;40;29;26;5;6;82;5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;592;27;84;133;38;181;129;58;43;64;367;60
202401;Enero de 2024;1;Andalucía;14;Córdoba;14003;Alcaracejos;111;9;9;36;<5;26;29;7;5;20;77;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14004;Almedinilla;113;8;11;25;5;38;26;10;14;8;76;5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;769;33;115;168;27;201;225;93;28;67;531;50
202401;Enero de 2024;1;Andalucía;14;Córdoba;14006;Añora;112;5;16;18;9;24;40;5;<5;38;62;5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14007;Baena;1126;49;143;208;86;326;314;149;85;93;694;105
202401;Enero de 2024;1;Andalucía;14;Córdoba;14008;Belalcázar;328;20;42;64;14;82;106;19;23;32;237;17
202401;Enero de 2024;1;Andalucía;14;Córdoba;14009;Belmez;335;12;48;66;14;92;103;17;19;89;188;22
202401;Enero de 2024;1;Andalucía;14;Córdoba;14010;Benamejí;231;13;24;48;14;80;52;32;23;21;134;21
202401;Enero de 2024;1;Andalucía;14;Córdoba;14011;Blázquez, Los;80;5;10;10;7;15;33;6;<5;<5;64;5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14012;Bujalance;352;15;41;72;29;115;80;97;16;37;169;33
202401;Enero de 2024;1;Andalucía;14;Córdoba;14013;Cabra;1372;47;180;266;73;358;448;147;114;91;880;140
202401;Enero de 2024;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;97;<5;17;20;<5;24;32;14;7;12;55;9
202401;Enero de 2024;1;Andalucía;14;Córdoba;14015;Carcabuey;110;7;9;16;8;35;35;12;8;6;75;9
202401;Enero de 2024;1;Andalucía;14;Córdoba;14016;Cardeña;94;<5;14;23;5;19;29;8;<5;15;67;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14017;Carlota, La;894;28;125;194;45;243;259;128;68;78;558;62
202401;Enero de 2024;1;Andalucía;14;Córdoba;14018;Carpio, El;318;12;34;63;20;80;109;24;35;28;208;23
202401;Enero de 2024;1;Andalucía;14;Córdoba;14019;Castro del Río;337;10;39;68;29;116;75;62;17;35;187;36
202401;Enero de 2024;1;Andalucía;14;Córdoba;14020;Conquista;21;<5;<5;<5;0;8;8;<5;0;<5;16;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14021;Córdoba;30761;1176;4315;6570;1147;6719;10834;1398;2471;2138;21209;3545
202401;Enero de 2024;1;Andalucía;14;Córdoba;14022;Doña Mencía;174;11;20;36;12;55;40;16;27;18;91;22
202401;Enero de 2024;1;Andalucía;14;Córdoba;14023;Dos Torres;185;6;12;29;11;51;76;8;18;41;114;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14024;Encinas Reales;165;9;20;33;12;40;51;13;8;24;108;12
202401;Enero de 2024;1;Andalucía;14;Córdoba;14025;Espejo;83;<5;<5;19;5;32;21;11;<5;11;56;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14026;Espiel;199;11;18;34;10;38;88;18;22;20;127;12
202401;Enero de 2024;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;647;29;111;136;24;184;163;61;33;53;442;58
202401;Enero de 2024;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;38;<5;7;9;0;8;12;<5;0;11;25;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;566;24;55;133;17;123;214;55;28;52;404;27
202401;Enero de 2024;1;Andalucía;14;Córdoba;14030;Fuente Palmera;481;23;73;115;20;135;115;75;42;76;262;26
202401;Enero de 2024;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;30;<5;5;6;<5;9;8;<5;<5;0;24;0
202401;Enero de 2024;1;Andalucía;14;Córdoba;14032;Granjuela, La;61;<5;5;11;<5;12;31;5;<5;13;40;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14033;Guadalcázar;83;<5;11;12;5;28;24;5;<5;<5;68;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14034;Guijo, El;22;<5;7;<5;<5;<5;6;<5;0;<5;20;0
202401;Enero de 2024;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;684;25;81;110;30;151;287;36;50;73;461;64
202401;Enero de 2024;1;Andalucía;14;Córdoba;14036;Hornachuelos;250;12;32;54;20;62;70;33;6;43;154;14
202401;Enero de 2024;1;Andalucía;14;Córdoba;14037;Iznájar;110;<5;10;28;9;30;32;8;10;5;80;7
202401;Enero de 2024;1;Andalucía;14;Córdoba;14038;Lucena;3665;150;445;658;181;994;1237;281;719;169;2121;375
202401;Enero de 2024;1;Andalucía;14;Córdoba;14039;Luque;151;5;19;32;15;39;41;11;14;12;94;20
202401;Enero de 2024;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;140;<5;24;18;11;58;25;21;14;14;84;7
202401;Enero de 2024;1;Andalucía;14;Córdoba;14041;Montemayor;208;10;36;48;6;65;43;25;19;34;117;13
202401;Enero de 2024;1;Andalucía;14;Córdoba;14042;Montilla;1545;55;167;261;66;380;616;160;207;102;940;136
202401;Enero de 2024;1;Andalucía;14;Córdoba;14043;Montoro;512;22;40;100;32;148;170;77;35;52;309;39
202401;Enero de 2024;1;Andalucía;14;Córdoba;14044;Monturque;111;<5;13;23;6;39;27;17;6;13;71;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14045;Moriles;205;6;41;56;15;48;39;30;23;35;107;10
202401;Enero de 2024;1;Andalucía;14;Córdoba;14046;Nueva Carteya;146;6;27;31;12;34;36;25;7;16;80;18
202401;Enero de 2024;1;Andalucía;14;Córdoba;14047;Obejo;190;7;15;49;14;42;63;9;5;26;137;13
202401;Enero de 2024;1;Andalucía;14;Córdoba;14048;Palenciana;65;6;9;15;<5;17;15;11;<5;5;38;7
202401;Enero de 2024;1;Andalucía;14;Córdoba;14049;Palma del Río;1349;64;151;279;86;371;398;221;65;116;839;108
202401;Enero de 2024;1;Andalucía;14;Córdoba;14050;Pedro Abad;219;7;23;48;12;56;73;17;15;37;134;16
202401;Enero de 2024;1;Andalucía;14;Córdoba;14051;Pedroche;112;5;9;24;9;27;38;7;5;20;76;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1340;58;201;253;54;358;416;54;51;130;970;135
202401;Enero de 2024;1;Andalucía;14;Córdoba;14053;Posadas;488;13;59;107;30;118;161;66;22;48;321;31
202401;Enero de 2024;1;Andalucía;14;Córdoba;14054;Pozoblanco;1297;43;149;230;60;358;457;114;96;103;862;122
202401;Enero de 2024;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1451;51;155;266;59;390;530;120;217;98;893;123
202401;Enero de 2024;1;Andalucía;14;Córdoba;14056;Puente Genil;2631;99;387;464;123;736;822;383;347;195;1416;290
202401;Enero de 2024;1;Andalucía;14;Córdoba;14057;Rambla, La;401;10;68;79;18;126;100;37;58;28;248;30
202401;Enero de 2024;1;Andalucía;14;Córdoba;14058;Rute;441;19;40;112;26;116;128;45;72;48;227;49
202401;Enero de 2024;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;45;<5;<5;18;0;14;8;<5;0;9;30;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14060;Santaella;150;9;23;24;5;53;36;22;9;10;101;8
202401;Enero de 2024;1;Andalucía;14;Córdoba;14061;Santa Eufemia;72;0;5;18;5;19;25;<5;<5;7;59;0
202401;Enero de 2024;1;Andalucía;14;Córdoba;14062;Torrecampo;67;<5;6;21;<5;17;21;6;<5;16;42;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14063;Valenzuela;21;0;<5;5;<5;5;6;<5;<5;<5;15;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14064;Valsequillo;44;<5;6;<5;<5;17;13;<5;0;19;22;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14065;Victoria, La;155;5;23;36;10;45;36;13;7;19;102;14
202401;Enero de 2024;1;Andalucía;14;Córdoba;14066;Villa del Río;518;24;79;114;23;113;165;75;115;28;266;34
202401;Enero de 2024;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;370;13;30;77;19;103;128;26;31;27;263;23
202401;Enero de 2024;1;Andalucía;14;Córdoba;14068;Villaharta;62;<5;9;17;<5;15;18;0;<5;<5;56;<5
202401;Enero de 2024;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;492;17;63;117;22;126;147;63;28;53;322;26
