;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201401;Enero de 2014;1;Andalucía;4;Almería;4014;Almócita;18;2;6;3;0;4;3;4;0;3;11;0
201401;Enero de 2014;1;Andalucía;4;Almería;4015;Alsodux;10;0;4;3;0;3;0;1;1;2;4;2
201401;Enero de 2014;1;Andalucía;4;Almería;4016;Antas;212;13;40;34;15;65;45;20;6;35;137;14
201401;Enero de 2014;1;Andalucía;4;Almería;4017;Arboleas;173;9;51;35;12;46;20;15;11;32;99;16
201401;Enero de 2014;1;Andalucía;4;Almería;4018;Armuña de Almanzora;27;1;5;8;1;8;4;0;6;4;15;2
201401;Enero de 2014;1;Andalucía;4;Almería;4019;Bacares;21;3;7;4;1;3;3;1;2;4;11;3
201401;Enero de 2014;1;Andalucía;4;Almería;4020;Bayárcal;17;1;6;7;0;2;1;0;1;7;8;1
201401;Enero de 2014;1;Andalucía;4;Almería;4021;Bayarque;13;1;5;1;1;1;4;2;2;1;5;3
201401;Enero de 2014;1;Andalucía;4;Almería;4022;Bédar;64;2;11;20;2;10;19;2;2;7;45;8
201401;Enero de 2014;1;Andalucía;4;Almería;4023;Beires;7;0;3;3;0;0;1;0;1;0;5;1
201401;Enero de 2014;1;Andalucía;4;Almería;4024;Benahadux;567;30;116;126;25;155;115;16;50;91;354;56
201401;Enero de 2014;1;Andalucía;4;Almería;4026;Benitagla;1;0;1;0;0;0;0;1;0;0;0;0
201401;Enero de 2014;1;Andalucía;4;Almería;4027;Benizalón;15;2;3;5;0;4;1;0;0;4;8;3
201401;Enero de 2014;1;Andalucía;4;Almería;4028;Bentarique;32;4;10;8;1;6;3;4;0;2;26;0
201401;Enero de 2014;1;Andalucía;4;Almería;4029;Berja;1724;92;408;456;90;394;284;303;89;426;795;111
201401;Enero de 2014;1;Andalucía;4;Almería;4030;Canjáyar;158;17;47;41;14;27;12;8;7;38;86;19
201401;Enero de 2014;1;Andalucía;4;Almería;4031;Cantoria;352;24;86;107;5;90;40;26;58;64;177;27
201401;Enero de 2014;1;Andalucía;4;Almería;4032;Carboneras;846;40;207;171;33;250;145;77;94;128;479;68
201401;Enero de 2014;1;Andalucía;4;Almería;4033;Castro de Filabres;6;0;3;1;0;0;2;3;0;1;2;0
201401;Enero de 2014;1;Andalucía;4;Almería;4034;Cóbdar;12;0;4;4;1;2;1;0;4;1;6;1
201401;Enero de 2014;1;Andalucía;4;Almería;4035;Cuevas del Almanzora;1392;59;362;304;56;378;233;215;73;286;718;100
201401;Enero de 2014;1;Andalucía;4;Almería;4036;Chercos;22;1;8;5;1;6;1;0;5;2;14;1
201401;Enero de 2014;1;Andalucía;4;Almería;4037;Chirivel;94;8;23;21;4;27;11;4;5;11;68;6
201401;Enero de 2014;1;Andalucía;4;Almería;4038;Dalías;352;17;93;74;18;98;52;37;13;80;189;33
201401;Enero de 2014;1;Andalucía;4;Almería;4041;Enix;26;1;4;10;0;5;6;0;0;4;20;2
201401;Enero de 2014;1;Andalucía;4;Almería;4043;Felix;45;1;11;12;3;11;7;3;1;6;31;4
201401;Enero de 2014;1;Andalucía;4;Almería;4044;Fines;335;8;82;69;13;92;71;14;83;44;151;43
201401;Enero de 2014;1;Andalucía;4;Almería;4045;Fiñana;253;20;68;74;19;44;28;34;28;52;115;24
201401;Enero de 2014;1;Andalucía;4;Almería;4046;Fondón;110;7;24;29;6;25;19;12;19;16;55;8
201401;Enero de 2014;1;Andalucía;4;Almería;4047;Gádor;521;36;131;108;33;130;83;48;56;77;278;62
201401;Enero de 2014;1;Andalucía;4;Almería;4048;Gallardos, Los;240;11;61;66;4;55;43;20;13;57;135;15
201401;Enero de 2014;1;Andalucía;4;Almería;4049;Garrucha;1226;49;298;218;59;360;242;37;41;185;898;65
201401;Enero de 2014;1;Andalucía;4;Almería;4050;Gérgal;103;6;22;39;6;16;14;17;6;23;48;9
201401;Enero de 2014;1;Andalucía;4;Almería;4051;Huécija;48;6;6;12;4;15;5;2;6;6;33;1
201401;Enero de 2014;1;Andalucía;4;Almería;4052;Huércal de Almería;2209;112;596;376;91;687;347;49;168;404;1413;175
201401;Enero de 2014;1;Andalucía;4;Almería;4053;Huércal-Overa;1813;82;412;346;101;571;301;191;117;259;1062;184
201401;Enero de 2014;1;Andalucía;4;Almería;4054;Illar;27;3;6;7;3;5;3;0;5;4;16;2
201401;Enero de 2014;1;Andalucía;4;Almería;4055;Instinción;40;3;14;9;2;8;4;1;0;3;32;4
201401;Enero de 2014;1;Andalucía;4;Almería;4056;Laroya;14;1;1;8;0;3;1;1;2;2;9;0
201401;Enero de 2014;1;Andalucía;4;Almería;4057;Láujar de Andarax;196;13;33;66;6;38;40;15;15;47;112;7
201401;Enero de 2014;1;Andalucía;4;Almería;4058;Líjar;60;4;16;25;2;10;3;2;8;13;36;1
201401;Enero de 2014;1;Andalucía;4;Almería;4059;Lubrín;101;6;23;34;2;23;13;7;6;22;57;9
201401;Enero de 2014;1;Andalucía;4;Almería;4060;Lucainena de las Torres;33;0;15;7;1;7;3;4;0;7;21;1
201401;Enero de 2014;1;Andalucía;4;Almería;4061;Lúcar;69;3;18;20;5;15;8;13;11;10;29;6
201401;Enero de 2014;1;Andalucía;4;Almería;4062;Macael;891;39;217;178;26;234;197;32;288;60;425;86
201401;Enero de 2014;1;Andalucía;4;Almería;4063;María;76;2;23;18;1;17;15;6;13;14;39;4
201401;Enero de 2014;1;Andalucía;4;Almería;4064;Mojácar;620;28;124;130;20;160;158;9;17;63;489;42
201401;Enero de 2014;1;Andalucía;4;Almería;4065;Nacimiento;35;3;13;6;1;6;6;5;10;0;17;3
201401;Enero de 2014;1;Andalucía;4;Almería;4066;Níjar;2417;94;640;532;108;664;379;719;90;315;1121;172
201401;Enero de 2014;1;Andalucía;4;Almería;4067;Ohanes;65;9;16;20;6;9;5;6;3;15;36;5
201401;Enero de 2014;1;Andalucía;4;Almería;4068;Olula de Castro;6;1;1;4;0;0;0;1;1;1;3;0
201401;Enero de 2014;1;Andalucía;4;Almería;4069;Olula del Río;935;38;202;238;22;276;159;33;251;112;427;112
201401;Enero de 2014;1;Andalucía;4;Almería;4070;Oria;110;5;31;23;4;34;13;11;7;18;59;15
201401;Enero de 2014;1;Andalucía;4;Almería;4071;Padules;32;2;13;8;3;2;4;3;3;8;17;1
201401;Enero de 2014;1;Andalucía;4;Almería;4072;Partaloa;21;0;8;5;0;4;4;0;6;2;13;0
201401;Enero de 2014;1;Andalucía;4;Almería;4073;Paterna del Río;23;3;7;7;2;3;1;6;0;5;11;1
201401;Enero de 2014;1;Andalucía;4;Almería;4074;Pechina;585;45;166;115;28;143;88;54;34;119;313;65
201401;Enero de 2014;1;Andalucía;4;Almería;4075;Pulpí;482;26;114;82;24;133;103;108;36;64;241;33
201401;Enero de 2014;1;Andalucía;4;Almería;4076;Purchena;213;12;46;51;17;43;44;10;41;31;100;31
201401;Enero de 2014;1;Andalucía;4;Almería;4077;Rágol;18;1;6;6;2;2;1;3;2;2;9;2
201401;Enero de 2014;1;Andalucía;4;Almería;4078;Rioja;287;21;83;76;12;48;47;31;25;54;150;27
201401;Enero de 2014;1;Andalucía;4;Almería;4079;Roquetas de Mar;10393;447;2462;2048;441;3106;1889;1321;468;1542;6333;729
201401;Enero de 2014;1;Andalucía;4;Almería;4080;Santa Cruz de Marchena;19;1;6;6;0;3;3;4;1;3;10;1
201401;Enero de 2014;1;Andalucía;4;Almería;4081;Santa Fe de Mondújar;39;1;9;10;3;7;9;3;3;6;23;4
201401;Enero de 2014;1;Andalucía;4;Almería;4082;Senés;24;1;5;9;2;5;2;3;1;6;14;0
201401;Enero de 2014;1;Andalucía;4;Almería;4083;Serón;205;6;54;66;4;37;38;13;22;41;108;21
201401;Enero de 2014;1;Andalucía;4;Almería;4084;Sierro;44;1;13;15;2;8;5;1;7;11;23;2
201401;Enero de 2014;1;Andalucía;4;Almería;4085;Somontín;34;3;5;11;1;6;8;2;3;5;19;5
201401;Enero de 2014;1;Andalucía;4;Almería;4086;Sorbas;257;9;68;70;14;65;31;24;23;50;134;26
201401;Enero de 2014;1;Andalucía;4;Almería;4087;Suflí;27;2;5;8;1;5;6;3;6;5;11;2
201401;Enero de 2014;1;Andalucía;4;Almería;4088;Tabernas;491;37;122;130;37;103;62;64;26;58;297;46
201401;Enero de 2014;1;Andalucía;4;Almería;4089;Taberno;53;3;15;14;3;10;8;5;1;6;38;3
201401;Enero de 2014;1;Andalucía;4;Almería;4090;Tahal;25;0;8;4;0;9;4;1;1;5;16;2
201401;Enero de 2014;1;Andalucía;4;Almería;4091;Terque;45;1;8;17;0;9;10;2;5;5;30;3
201401;Enero de 2014;1;Andalucía;4;Almería;4092;Tíjola;404;18;101;101;22;98;64;39;60;70;193;42
201401;Enero de 2014;1;Andalucía;4;Almería;4093;Turre;428;24;112;91;12;124;65;18;15;92;283;20
201401;Enero de 2014;1;Andalucía;4;Almería;4094;Turrillas;12;1;4;5;0;1;1;0;0;1;10;1
201401;Enero de 2014;1;Andalucía;4;Almería;4095;Uleila del Campo;107;3;17;31;4;26;26;12;14;15;52;14
201401;Enero de 2014;1;Andalucía;4;Almería;4096;Urrácal;32;2;6;10;2;8;4;1;4;11;11;5
201401;Enero de 2014;1;Andalucía;4;Almería;4097;Velefique;13;0;4;7;0;1;1;2;1;3;7;0
201401;Enero de 2014;1;Andalucía;4;Almería;4098;Vélez-Blanco;124;12;31;30;6;28;17;8;5;27;72;12
201401;Enero de 2014;1;Andalucía;4;Almería;4099;Vélez-Rubio;552;29;136;132;27;144;84;37;50;102;306;57
201401;Enero de 2014;1;Andalucía;4;Almería;4100;Vera;1599;61;406;323;65;456;288;124;67;282;1027;99
201401;Enero de 2014;1;Andalucía;4;Almería;4101;Viator;705;43;182;155;33;185;107;28;48;150;409;70
201401;Enero de 2014;1;Andalucía;4;Almería;4102;Vícar;2623;123;709;534;119;741;397;535;117;382;1379;210
201401;Enero de 2014;1;Andalucía;4;Almería;4103;Zurgena;203;11;61;48;10;44;29;37;12;32;111;11
201401;Enero de 2014;1;Andalucía;4;Almería;4901;Tres Villas, Las;31;3;9;7;3;9;0;4;4;5;16;2
201401;Enero de 2014;1;Andalucía;4;Almería;4902;Ejido, El;7958;355;2071;1612;414;2225;1281;1937;323;921;3956;821
201401;Enero de 2014;1;Andalucía;4;Almería;4903;Mojonera, La;792;34;198;163;46;223;128;262;31;86;328;85
201401;Enero de 2014;1;Andalucía;11;Cádiz;11001;Alcalá de los Gazules;931;60;206;170;50;267;178;128;32;104;575;92
201401;Enero de 2014;1;Andalucía;11;Cádiz;11002;Alcalá del Valle;451;43;136;142;28;61;41;154;16;58;195;28
201401;Enero de 2014;1;Andalucía;11;Cádiz;11003;Algar;225;14;58;37;17;53;46;15;15;31;151;13
201401;Enero de 2014;1;Andalucía;11;Cádiz;11004;Algeciras;17968;1072;3899;3045;1106;4932;3914;299;976;2321;11177;3195
201401;Enero de 2014;1;Andalucía;11;Cádiz;11005;Algodonales;729;58;185;154;70;176;86;178;13;106;384;48
201401;Enero de 2014;1;Andalucía;11;Cádiz;11006;Arcos de la Frontera;6562;421;1567;1241;354;1776;1203;491;325;1436;3594;716
201401;Enero de 2014;1;Andalucía;11;Cádiz;11007;Barbate;5297;281;1308;1026;305;1264;1113;595;455;636;2817;794
201401;Enero de 2014;1;Andalucía;11;Cádiz;11008;Barrios, Los;3396;213;698;583;217;988;697;105;265;508;2028;490
201401;Enero de 2014;1;Andalucía;11;Cádiz;11009;Benaocaz;101;6;16;18;5;27;29;1;11;7;73;9
201401;Enero de 2014;1;Andalucía;11;Cádiz;11010;Bornos;1129;86;361;277;78;222;105;174;41;238;572;104
201401;Enero de 2014;1;Andalucía;11;Cádiz;11011;Bosque, El;320;17;73;67;22;82;59;8;30;24;225;33
201401;Enero de 2014;1;Andalucía;11;Cádiz;11012;Cádiz;17512;758;4411;3135;713;4803;3692;105;1457;1690;11997;2263
201401;Enero de 2014;1;Andalucía;11;Cádiz;11013;Castellar de la Frontera;510;35;95;79;39;154;108;51;23;57;299;80
201401;Enero de 2014;1;Andalucía;11;Cádiz;11014;Conil de la Frontera;3159;181;788;584;170;869;567;73;111;442;2077;456
201401;Enero de 2014;1;Andalucía;11;Cádiz;11015;Chiclana de la Frontera;14810;787;3642;2693;762;4018;2908;115;1151;2972;7732;2840
201401;Enero de 2014;1;Andalucía;11;Cádiz;11016;Chipiona;3508;222;812;600;238;927;709;316;139;469;2099;485
201401;Enero de 2014;1;Andalucía;11;Cádiz;11017;Espera;513;38;191;128;42;87;27;79;18;127;267;22
201401;Enero de 2014;1;Andalucía;11;Cádiz;11018;Gastor, El;225;18;76;59;14;42;16;40;2;42;131;10
201401;Enero de 2014;1;Andalucía;11;Cádiz;11019;Grazalema;321;22;50;72;22;82;73;16;14;32;223;36
201401;Enero de 2014;1;Andalucía;11;Cádiz;11020;Jerez de la Frontera;35845;1952;7873;6792;1775;9114;8339;1324;2286;5321;21311;5603
201401;Enero de 2014;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;1451;56;360;304;76;369;286;166;66;246;769;204
201401;Enero de 2014;1;Andalucía;11;Cádiz;11022;Línea de la Concepción, La;10211;494;2221;2134;499;2476;2387;103;920;1832;5402;1954
201401;Enero de 2014;1;Andalucía;11;Cádiz;11023;Medina-Sidonia;2549;126;644;479;149;657;494;239;128;389;1326;467
201401;Enero de 2014;1;Andalucía;11;Cádiz;11024;Olvera;765;54;207;160;74;189;81;155;36;85;410;79
201401;Enero de 2014;1;Andalucía;11;Cádiz;11025;Paterna de Rivera;1315;95;381;232;85;359;163;107;99;585;367;157
201401;Enero de 2014;1;Andalucía;11;Cádiz;11026;Prado del Rey;1172;53;266;243;61;306;243;59;228;116;639;130
201401;Enero de 2014;1;Andalucía;11;Cádiz;11027;Puerto de Santa María, El;12728;545;2890;2422;542;3341;2988;150;934;1701;7867;2076
201401;Enero de 2014;1;Andalucía;11;Cádiz;11028;Puerto Real;7016;382;1860;1185;372;1965;1252;74;935;971;3914;1122
201401;Enero de 2014;1;Andalucía;11;Cádiz;11029;Puerto Serrano;643;83;200;123;98;107;32;147;12;73;334;77
201401;Enero de 2014;1;Andalucía;11;Cádiz;11030;Rota;4210;234;978;712;240;1229;817;61;664;473;2470;542
201401;Enero de 2014;1;Andalucía;11;Cádiz;11031;San Fernando;14161;781;3071;2414;715;4004;3176;89;1041;1748;8544;2739
201401;Enero de 2014;1;Andalucía;11;Cádiz;11032;Sanlúcar de Barrameda;12458;807;3041;2394;675;2852;2689;1253;766;2075;6097;2267
201401;Enero de 2014;1;Andalucía;11;Cádiz;11033;San Roque;4343;260;996;848;229;1115;895;54;386;798;2465;640
201401;Enero de 2014;1;Andalucía;11;Cádiz;11034;Setenil de las Bodegas;296;21;75;83;22;71;24;62;4;51;144;35
201401;Enero de 2014;1;Andalucía;11;Cádiz;11035;Tarifa;2683;165;584;373;147;835;579;50;115;245;1992;281
201401;Enero de 2014;1;Andalucía;11;Cádiz;11036;Torre Alháquime;72;9;26;20;1;12;4;32;0;12;23;5
201401;Enero de 2014;1;Andalucía;11;Cádiz;11037;Trebujena;1089;74;324;211;60;316;104;170;36;140;630;113
201401;Enero de 2014;1;Andalucía;11;Cádiz;11038;Ubrique;3114;124;556;595;113;764;962;57;1302;245;1215;295
201401;Enero de 2014;1;Andalucía;11;Cádiz;11039;Vejer de la Frontera;2696;164;649;501;136;697;549;138;99;377;1641;441
201401;Enero de 2014;1;Andalucía;11;Cádiz;11040;Villaluenga del Rosario;31;0;4;9;1;8;9;1;3;4;22;1
201401;Enero de 2014;1;Andalucía;11;Cádiz;11041;Villamartín;2211;186;620;487;140;546;232;177;96;399;1328;211
201401;Enero de 2014;1;Andalucía;11;Cádiz;11042;Zahara;176;12;49;43;13;41;18;31;4;66;70;5
201401;Enero de 2014;1;Andalucía;11;Cádiz;11901;Benalup-Casas Viejas;1585;100;424;299;101;374;287;236;53;325;786;185
201401;Enero de 2014;1;Andalucía;11;Cádiz;11902;San José del Valle;709;62;175;148;56;167;101;94;31;124;362;98
201401;Enero de 2014;1;Andalucía;14;Córdoba;14001;Adamuz;285;15;61;60;33;89;27;111;11;19;123;21
201401;Enero de 2014;1;Andalucía;14;Córdoba;14002;Aguilar de la Frontera;1059;90;255;236;124;281;73;169;101;163;498;128
201401;Enero de 2014;1;Andalucía;14;Córdoba;14003;Alcaracejos;202;15;41;43;16;41;46;17;9;33;135;8
201401;Enero de 2014;1;Andalucía;14;Córdoba;14004;Almedinilla;144;6;18;28;17;59;16;12;28;17;67;20
201401;Enero de 2014;1;Andalucía;14;Córdoba;14005;Almodóvar del Río;1174;75;271;271;78;301;178;222;71;177;623;81
201401;Enero de 2014;1;Andalucía;14;Córdoba;14006;Añora;223;15;45;35;17;58;53;13;18;52;121;19
201401;Enero de 2014;1;Andalucía;14;Córdoba;14007;Baena;1353;66;212;259;141;467;208;218;138;139;715;143
201401;Enero de 2014;1;Andalucía;14;Córdoba;14008;Belalcázar;472;40;76;73;42;128;113;31;44;56;249;92
201401;Enero de 2014;1;Andalucía;14;Córdoba;14009;Belmez;533;45;125;105;40;119;99;29;43;92;261;108
201401;Enero de 2014;1;Andalucía;14;Córdoba;14010;Benamejí;273;26;43;42;53;76;33;25;22;49;134;43
201401;Enero de 2014;1;Andalucía;14;Córdoba;14011;Blázquez, Los;116;11;16;14;4;37;34;9;9;12;79;7
201401;Enero de 2014;1;Andalucía;14;Córdoba;14012;Bujalance;454;39;75;84;65;129;62;104;37;60;187;66
201401;Enero de 2014;1;Andalucía;14;Córdoba;14013;Cabra;1903;144;405;320;143;546;345;194;254;184;1028;243
201401;Enero de 2014;1;Andalucía;14;Córdoba;14014;Cañete de las Torres;123;8;25;17;14;32;27;22;12;14;59;16
201401;Enero de 2014;1;Andalucía;14;Córdoba;14015;Carcabuey;145;7;30;29;11;40;28;16;16;13;85;15
201401;Enero de 2014;1;Andalucía;14;Córdoba;14016;Cardeña;138;9;18;28;13;38;32;15;7;15;91;10
201401;Enero de 2014;1;Andalucía;14;Córdoba;14017;Carlota, La;1554;98;427;312;93;444;180;234;147;234;810;129
201401;Enero de 2014;1;Andalucía;14;Córdoba;14018;Carpio, El;564;32;123;103;48;167;91;58;94;58;308;46
201401;Enero de 2014;1;Andalucía;14;Córdoba;14019;Castro del Río;422;19;55;80;51;165;52;70;18;65;212;57
201401;Enero de 2014;1;Andalucía;14;Córdoba;14020;Conquista;19;4;3;2;2;4;4;1;0;1;14;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14021;Córdoba;46550;2388;10127;9157;2255;11859;10764;1523;4562;5232;29132;6101
201401;Enero de 2014;1;Andalucía;14;Córdoba;14022;Doña Mencía;263;15;47;52;31;85;33;33;64;26;106;34
201401;Enero de 2014;1;Andalucía;14;Córdoba;14023;Dos Torres;335;26;54;65;18;79;93;25;34;82;174;20
201401;Enero de 2014;1;Andalucía;14;Córdoba;14024;Encinas Reales;183;11;30;39;28;52;23;11;34;28;83;27
201401;Enero de 2014;1;Andalucía;14;Córdoba;14025;Espejo;128;5;18;34;19;39;13;19;7;22;70;10
201401;Enero de 2014;1;Andalucía;14;Córdoba;14026;Espiel;386;25;88;62;27;112;72;47;53;86;164;36
201401;Enero de 2014;1;Andalucía;14;Córdoba;14027;Fernán-Núñez;1225;130;290;268;102;307;128;168;92;179;577;209
201401;Enero de 2014;1;Andalucía;14;Córdoba;14028;Fuente la Lancha;65;5;13;9;3;21;14;2;1;42;20;0
201401;Enero de 2014;1;Andalucía;14;Córdoba;14029;Fuente Obejuna;902;64;148;153;64;214;259;41;75;134;530;122
201401;Enero de 2014;1;Andalucía;14;Córdoba;14030;Fuente Palmera;983;66;259;254;90;229;85;271;118;169;354;71
201401;Enero de 2014;1;Andalucía;14;Córdoba;14031;Fuente-Tójar;41;3;5;4;10;11;8;3;2;3;27;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14032;Granjuela, La;97;11;18;18;7;19;24;10;3;29;49;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14033;Guadalcázar;185;12;48;34;16;60;15;24;17;32;97;15
201401;Enero de 2014;1;Andalucía;14;Córdoba;14034;Guijo, El;38;4;9;4;1;7;13;5;2;1;29;1
201401;Enero de 2014;1;Andalucía;14;Córdoba;14035;Hinojosa del Duque;1153;67;191;193;86;282;334;48;89;230;585;201
201401;Enero de 2014;1;Andalucía;14;Córdoba;14036;Hornachuelos;339;18;66;85;42;77;51;77;24;148;71;19
201401;Enero de 2014;1;Andalucía;14;Córdoba;14037;Iznájar;171;10;26;46;21;45;23;23;10;19;100;19
201401;Enero de 2014;1;Andalucía;14;Córdoba;14038;Lucena;5176;381;1044;916;395;1638;802;431;1374;361;2331;679
201401;Enero de 2014;1;Andalucía;14;Córdoba;14039;Luque;183;15;14;32;43;57;22;28;16;11;98;30
201401;Enero de 2014;1;Andalucía;14;Córdoba;14040;Montalbán de Córdoba;158;9;31;27;11;64;16;27;20;14;91;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14041;Montemayor;360;26;91;83;38;99;23;49;39;60;162;50
201401;Enero de 2014;1;Andalucía;14;Córdoba;14042;Montilla;2618;153;460;434;167;827;577;252;418;291;1379;278
201401;Enero de 2014;1;Andalucía;14;Córdoba;14043;Montoro;893;55;164;188;83;254;149;221;79;94;412;87
201401;Enero de 2014;1;Andalucía;14;Córdoba;14044;Monturque;105;3;17;26;16;34;9;18;13;16;49;9
201401;Enero de 2014;1;Andalucía;14;Córdoba;14045;Moriles;298;27;77;71;29;78;16;46;37;65;124;26
201401;Enero de 2014;1;Andalucía;14;Córdoba;14046;Nueva Carteya;164;9;31;30;15;66;13;38;6;24;79;17
201401;Enero de 2014;1;Andalucía;14;Córdoba;14047;Obejo;257;18;56;60;19;63;41;24;19;42;149;23
201401;Enero de 2014;1;Andalucía;14;Córdoba;14048;Palenciana;73;4;17;19;6;21;6;9;3;13;44;4
201401;Enero de 2014;1;Andalucía;14;Córdoba;14049;Palma del Río;1636;111;361;324;145;469;226;288;121;244;804;179
201401;Enero de 2014;1;Andalucía;14;Córdoba;14050;Pedro Abad;371;21;73;79;26;110;62;72;51;37;175;36
201401;Enero de 2014;1;Andalucía;14;Córdoba;14051;Pedroche;198;27;30;30;16;45;50;21;5;12;147;13
201401;Enero de 2014;1;Andalucía;14;Córdoba;14052;Peñarroya-Pueblonuevo;1970;137;479;339;136;485;394;71;186;372;991;350
201401;Enero de 2014;1;Andalucía;14;Córdoba;14053;Posadas;849;74;191;192;60;223;109;183;70;87;434;75
201401;Enero de 2014;1;Andalucía;14;Córdoba;14054;Pozoblanco;1989;143;352;358;140;498;498;212;278;249;1013;237
201401;Enero de 2014;1;Andalucía;14;Córdoba;14055;Priego de Córdoba;1741;74;309;342;127;532;357;181;307;203;896;154
201401;Enero de 2014;1;Andalucía;14;Córdoba;14056;Puente Genil;3790;266;785;764;308;1021;646;563;515;537;1679;496
201401;Enero de 2014;1;Andalucía;14;Córdoba;14057;Rambla, La;632;34;130;120;63;212;73;75;124;46;300;87
201401;Enero de 2014;1;Andalucía;14;Córdoba;14058;Rute;578;33;88;114;53;188;102;76;126;67;232;77
201401;Enero de 2014;1;Andalucía;14;Córdoba;14059;San Sebastián de los Ballesteros;63;5;13;19;7;16;3;12;0;13;27;11
201401;Enero de 2014;1;Andalucía;14;Córdoba;14060;Santaella;367;16;101;85;34;105;26;88;32;41;178;28
201401;Enero de 2014;1;Andalucía;14;Córdoba;14061;Santa Eufemia;126;11;19;23;5;31;37;10;4;32;74;6
201401;Enero de 2014;1;Andalucía;14;Córdoba;14062;Torrecampo;122;12;20;30;14;23;23;8;3;34;72;5
201401;Enero de 2014;1;Andalucía;14;Córdoba;14063;Valenzuela;16;1;1;2;2;6;4;1;0;0;11;4
201401;Enero de 2014;1;Andalucía;14;Córdoba;14064;Valsequillo;49;6;8;8;3;17;7;2;0;28;16;3
201401;Enero de 2014;1;Andalucía;14;Córdoba;14065;Victoria, La;231;14;59;44;21;75;18;27;17;36;132;19
201401;Enero de 2014;1;Andalucía;14;Córdoba;14066;Villa del Río;742;70;133;128;83;201;127;141;177;46;259;119
201401;Enero de 2014;1;Andalucía;14;Córdoba;14067;Villafranca de Córdoba;609;52;161;106;44;182;64;130;84;38;320;37
201401;Enero de 2014;1;Andalucía;14;Córdoba;14068;Villaharta;90;5;22;20;4;26;13;8;6;5;66;5
201401;Enero de 2014;1;Andalucía;14;Córdoba;14069;Villanueva de Córdoba;827;74;168;178;73;205;129;176;68;111;384;88
201401;Enero de 2014;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;186;15;26;33;15;51;46;8;8;29;125;16
201401;Enero de 2014;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;169;7;30;37;14;48;33;18;12;28;93;18
201401;Enero de 2014;1;Andalucía;14;Córdoba;14072;Villaralto;97;8;18;18;11;27;15;15;6;18;45;13
201401;Enero de 2014;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;433;37;76;82;42;96;100;78;37;70;177;71
201401;Enero de 2014;1;Andalucía;14;Córdoba;14074;Viso, El;280;26;73;67;27;57;30;60;16;35;145;24
201401;Enero de 2014;1;Andalucía;14;Córdoba;14075;Zuheros;32;3;6;3;7;11;2;3;11;1;14;3
201401;Enero de 2014;1;Andalucía;18;Granada;18001;Agrón;27;5;4;3;4;6;5;2;1;3;17;4
201401;Enero de 2014;1;Andalucía;18;Granada;18002;Alamedilla;24;1;7;8;0;6;2;5;1;8;8;2
