;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7043;Porreres;173;15;32;52;6;39;29;15;9;30;107;12
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7044;Pobla, Sa;682;43;140;137;41;184;137;54;33;113;451;31
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7045;Puigpunyent;74;2;14;13;4;24;17;3;6;5;59;1
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7046;Sant Antoni de Portmany;1571;86;392;257;103;496;237;15;34;171;1287;64
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7047;Sencelles;147;7;25;38;12;31;34;6;14;13;109;5
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7048;Sant Josep de sa Talaia;1269;70;300;193;47;431;228;5;29;103;1105;27
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7049;Sant Joan;66;1;9;21;5;15;15;0;3;7;51;5
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7050;Sant Joan de Labritja;241;8;51;52;10;74;46;5;3;26;205;2
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7051;Sant Llorenç des Cardassar;307;20;55;73;29;64;66;2;10;37;245;13
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7052;Sant Lluís;301;18;37;75;17;84;70;1;13;17;267;3
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7053;Santa Eugènia;70;3;11;19;2;16;19;0;5;6;57;2
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7054;Santa Eulalia del Río;1752;98;381;273;104;562;334;15;53;157;1498;29
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7055;Santa Margalida;575;46;119;109;48;168;85;24;16;45;473;17
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7056;Santa María del Camí;332;18;49;65;13;101;86;7;25;38;253;9
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7057;Santanyí;643;63;128;97;40;182;133;11;21;70;522;19
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7058;Selva;178;9;33;48;3;43;42;3;17;24;127;7
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7059;Salines, Ses;220;19;43;45;14;64;35;4;8;20;177;11
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7060;Sineu;179;10;25;45;11;52;36;4;13;32;123;7
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7061;Sóller;390;11;82;92;20;103;82;16;17;46;298;13
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7062;Son Servera;716;70;139;119;73;190;125;5;12;75;598;26
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7063;Valldemossa;67;1;8;13;2;24;19;4;2;3;54;4
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7064;Castell, Es;539;29;83;112;29;150;136;5;25;45;455;9
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7065;Vilafranca de Bonany;155;11;24;27;12;50;31;4;6;18;108;19
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7901;Ariany;16;0;5;2;0;4;5;2;1;1;12;0
201603;Marzo de 2016;4;Balears, Illes;7;Balears, Illes;7902;Migjorn Gran, Es;54;3;4;10;2;23;12;0;4;3;47;0
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35001;Agaete;757;19;179;176;22;189;172;26;18;95;575;43
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35002;Agüimes;4048;149;783;922;123;1061;1010;127;149;479;3111;182
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35003;Antigua;791;15;151;230;17;185;193;10;18;83;644;36
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35004;Arrecife;6967;233;1355;1773;211;1661;1734;90;197;869;5509;302
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35005;Artenara;114;2;24;32;4;25;27;1;2;6;102;3
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35006;Arucas;4828;130;871;1174;137;1250;1266;90;305;619;3370;444
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35007;Betancuria;55;0;8;15;3;11;18;3;3;10;38;1
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35008;Firgas;887;24;155;213;23;245;227;11;44;124;637;71
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35009;Gáldar;3307;81;685;765;96;875;805;228;194;532;2120;233
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35010;Haría;390;13;78;106;13;72;108;10;11;30;321;18
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35011;Ingenio;3983;121;778;929;111;1059;985;131;171;555;2948;178
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35012;Mogán;1511;54;275;331;58;391;402;22;41;111;1254;83
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35013;Moya;1008;23;198;231;22;266;268;30;52;159;687;80
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35014;Oliva, La;1867;43;379;455;50;495;445;11;37;177;1596;46
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35015;Pájara;1429;41;349;351;42;354;292;27;17;85;1261;39
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35016;Palmas de Gran Canaria, Las;47515;1249;8866;11640;1219;11332;13209;482;2196;5659;35273;3905
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35017;Puerto del Rosario;4193;125;810;938;133;1187;1000;50;129;471;3386;157
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35018;San Bartolomé;1506;43;253;407;34;398;371;12;54;151;1243;46
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35019;San Bartolomé de Tirajana;5092;161;972;1251;127;1172;1409;86;100;304;4352;250
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35020;Aldea de San Nicolás, La;1031;66;237;256;47;217;208;110;32;138;670;81
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35021;Santa Brígida;1562;33;282;466;38;292;451;22;98;206;1096;140
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35022;Santa Lucía de Tirajana;9250;322;1714;2046;303;2477;2388;298;328;956;7129;539
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35023;Santa María de Guía de Gran Canaria;1881;52;410;429;58;479;453;101;95;290;1252;143
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35024;Teguise;1432;36;260;337;31;364;404;14;43;135;1179;61
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35025;Tejeda;165;6;31;56;2;31;39;3;8;10;130;14
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35026;Telde;14375;444;2880;3059;393;3789;3810;551;744;2105;9930;1045
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35027;Teror;1329;52;213;318;33;337;376;27;109;170;918;105
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35028;Tías;1274;26;252;314;26;298;358;12;27;63;1118;54
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35029;Tinajo;522;11;102;140;6;130;133;24;24;63;395;16
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35030;Tuineje;1241;38;245;317;45;325;271;31;36;149;992;33
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35031;Valsequillo de Gran Canaria;1030;31;169;238;30;293;269;47;64;112;749;58
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35032;Valleseco;417;23;92;105;13;85;99;9;21;52;307;28
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35033;Vega de San Mateo;834;21;170;210;25;180;228;33;47;117;555;82
201603;Marzo de 2016;5;Canarias;35;Palmas, Las;35034;Yaiza;1060;29;281;221;34;294;201;9;12;62;952;25
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38001;Adeje;3313;90;719;708;123;867;806;36;73;216;2898;90
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38002;Agulo;127;3;31;40;1;20;32;56;2;12;56;1
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38003;Alajeró;181;3;49;60;2;39;28;53;1;7;117;3
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38004;Arafo;649;15;125;161;7;178;163;22;51;69;463;44
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38005;Arico;746;16;179;202;17;181;151;32;105;104;482;23
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38006;Arona;7719;225;1571;1870;212;1854;1987;188;167;734;6374;256
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38007;Barlovento;220;2;45;59;3;52;59;12;15;39;144;10
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38008;Breña Alta;840;22;159;232;20;196;211;43;50;145;558;44
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38009;Breña Baja;600;20;118;153;9;153;147;21;27;79;442;31
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38010;Buenavista del Norte;586;22;111;164;21;144;124;68;12;66;408;32
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38011;Candelaria;2541;51;432;571;69;728;690;48;169;227;1954;143
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38012;Fasnia;294;2;62;88;7;62;73;18;17;40;213;6
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38013;Frontera;430;15;110;120;11;85;89;39;20;67;288;16
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38014;Fuencaliente de la Palma;150;6;24;37;5;43;35;5;5;18;115;7
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38015;Garachico;557;10;114;157;11;132;133;22;13;76;414;32
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38016;Garafía;187;10;40;47;7;37;46;12;6;15;139;15
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38017;Granadilla de Abona;4939;133;926;1184;140;1287;1269;170;140;540;3877;212
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38018;Guancha, La;686;17;132;170;10;183;174;38;23;170;413;42
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38019;Guía de Isora;1922;71;351;501;74;432;493;131;38;219;1465;69
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38020;Güímar;2582;74;519;633;62;670;624;91;183;356;1824;128
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38021;Hermigua;290;13;61;105;2;47;62;113;2;33;138;4
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38022;Icod de los Vinos;3109;79;612;820;86;763;749;104;158;567;2078;202
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38023;San Cristóbal de La Laguna;18350;517;3750;4471;468;4643;4501;315;988;2377;13109;1561
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38024;Llanos de Aridane, Los;2425;60;453;557;65;658;632;77;80;354;1737;177
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38025;Matanza de Acentejo, La;1236;33;293;331;22;301;256;32;51;264;807;82
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38026;Orotava, La;5400;160;1116;1374;115;1359;1276;111;191;1001;3686;411
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38027;Paso, El;904;25;165;251;16;222;225;34;50;158;609;53
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38028;Puerto de la Cruz;3648;99;667;872;76;856;1078;47;102;283;3043;173
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38029;Puntagorda;201;12;46;48;3;37;55;9;8;19;155;10
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38030;Puntallana;253;1;49;75;4;61;63;13;19;63;135;23
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38031;Realejos, Los;4947;153;916;1231;114;1224;1309;83;180;906;3432;346
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38032;Rosario, El;1655;67;329;393;51;420;395;39;97;202;1168;149
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38033;San Andrés y Sauces;381;8;74;95;11;100;93;18;26;63;237;37
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38034;San Juan de la Rambla;620;10;106;166;19;164;155;28;19;109;420;44
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38035;San Miguel de Abona;1335;47;242;328;47;342;329;41;49;134;1063;48
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38036;San Sebastián de la Gomera;974;35;242;234;19;245;199;242;15;61;630;26
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38037;Santa Cruz de la Palma;2036;69;427;519;41;453;527;108;74;305;1380;169
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38038;Santa Cruz de Tenerife;24979;604;5120;6229;599;6150;6277;328;1242;2860;18772;1777
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38039;Santa Úrsula;1925;60;374;515;43;460;473;40;78;380;1283;144
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38040;Santiago del Teide;702;25;155;168;27;181;146;34;7;59;581;21
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38041;Sauzal, El;1052;38;211;313;30;241;219;24;51;242;664;71
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38042;Silos, Los;527;20;119;116;11;137;124;36;15;69;365;42
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38043;Tacoronte;3172;115;649;769;94;833;712;84;150;572;2122;244
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38044;Tanque, El;313;12;52;89;9;72;79;18;6;50;225;14
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38045;Tazacorte;643;19;116;172;27;152;157;28;9;107;461;38
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38046;Tegueste;1183;43;233;315;33;294;265;40;74;170;794;105
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38047;Tijarafe;281;9;63;64;6;64;75;15;6;41;198;21
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38048;Valverde;498;13;111;163;8;103;100;33;22;69;355;19
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38049;Valle Gran Rey;329;9;72;122;4;52;70;102;6;26;189;6
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38050;Vallehermoso;339;12;63;112;9;65;78;133;9;31;160;6
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38051;Victoria de Acentejo, La;1357;45;301;402;33;329;247;40;61;382;784;90
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38052;Vilaflor;148;4;24;46;3;35;36;8;5;9;123;3
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38053;Villa de Mazo;562;8;113;156;14;127;144;29;24;172;309;28
201603;Marzo de 2016;5;Canarias;38;Santa Cruz de Tenerife;38901;Pinar de El Hierro, El;194;8;32;54;3;43;54;18;8;20;137;11
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39001;Alfoz de Lloredo;224;16;55;63;4;47;39;5;10;26;168;15
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39002;Ampuero;354;21;82;91;10;82;68;5;49;53;235;12
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39003;Anievas;42;3;7;13;4;7;8;0;3;2;32;5
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39004;Arenas de Iguña;159;10;45;37;4;36;27;2;15;21;111;10
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39005;Argoños;124;3;30;28;3;24;36;1;13;14;92;4
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39006;Arnuero;166;5;42;41;3;34;41;2;6;24;127;7
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39007;Arredondo;40;2;11;9;2;11;5;2;4;2;29;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39008;Astillero, El;1543;59;352;334;57;420;321;14;154;143;1117;115
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39009;Bárcena de Cicero;368;16;78;91;14;92;77;6;49;39;258;16
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39010;Bárcena de Pie de Concha;85;4;12;31;4;16;18;2;4;9;60;10
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39011;Bareyo;154;8;29;47;8;27;35;7;9;11;125;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39012;Cabezón de la Sal;741;44;155;170;29;172;171;11;54;112;496;68
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39013;Cabezón de Liébana;34;2;7;12;1;9;3;0;2;2;30;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39014;Cabuérniga;92;3;24;42;2;12;9;5;2;19;61;5
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39015;Camaleño;50;4;12;16;2;7;9;1;1;7;40;1
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39016;Camargo;2592;111;554;544;94;672;617;24;274;269;1801;224
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39017;Campoo de Yuso;43;2;10;12;2;12;5;0;8;4;28;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39018;Cartes;593;22;150;101;13;188;119;2;60;73;408;50
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39019;Castañeda;225;3;65;61;4;61;31;4;23;42;142;14
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39020;Castro-Urdiales;2661;111;470;561;85;706;728;18;247;323;1827;246
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39021;Cieza;37;3;7;8;2;13;4;1;3;5;24;4
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39022;Cillorigo de Liébana;103;7;25;27;3;24;17;3;1;16;80;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39023;Colindres;725;37;157;136;30;190;175;13;81;85;507;39
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39024;Comillas;185;7;37;49;3;44;45;2;5;24;148;6
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39025;Corrales de Buelna, Los;906;32;224;178;34;251;187;12;95;103;608;88
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39026;Corvera de Toranzo;171;10;37;51;5;39;29;2;12;30;113;14
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39027;Campoo de Enmedio;244;13;58;54;11;66;42;4;38;19;167;16
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39028;Entrambasaguas;357;14;91;62;16;123;51;3;33;40;252;29
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39029;Escalante;53;2;17;10;1;16;7;0;7;6;38;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39030;Guriezo;179;9;25;43;3;53;46;6;13;21;126;13
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39031;Hazas de Cesto;131;7;38;26;5;30;25;5;12;17;94;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39032;Hermandad de Campoo de Suso;65;2;19;23;3;10;8;2;8;4;47;4
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39033;Herrerías;69;5;24;23;2;9;6;3;2;14;49;1
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39034;Lamasón;25;1;7;10;2;2;3;3;1;5;16;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39035;Laredo;971;41;204;249;29;214;234;9;89;126;700;47
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39036;Liendo;82;2;17;28;3;10;22;1;6;9;63;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39037;Liérganes;198;9;47;46;9;58;29;4;22;30;128;14
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39038;Limpias;163;4;29;45;5;41;39;5;15;18;122;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39039;Luena;41;2;12;16;1;6;4;0;3;13;20;5
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39040;Marina de Cudeyo;399;18;90;107;8;80;96;17;42;66;253;21
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39041;Mazcuerras;181;10;37;56;5;35;38;6;15;22;126;12
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39042;Medio Cudeyo;605;43;131;119;29;163;120;11;71;54;407;62
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39043;Meruelo;169;5;28;38;8;46;44;4;14;11;133;7
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39044;Miengo;399;12;96;83;13;113;82;3;29;40;301;26
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39045;Miera;35;0;12;8;1;9;5;2;1;6;26;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39046;Molledo;147;16;30;39;4;29;29;5;9;18;89;26
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39047;Noja;239;12;58;53;9;57;50;2;9;24;197;7
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39048;Penagos;132;8;38;27;3;31;25;4;12;15;91;10
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39049;Peñarrubia;30;0;9;8;0;5;8;0;0;3;25;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39050;Pesaguero;26;0;5;13;2;5;1;1;1;3;21;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39051;Pesquera;6;0;3;1;0;0;2;0;1;0;5;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39052;Piélagos;1571;50;398;349;33;450;291;20;151;170;1117;113
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39053;Polaciones;17;1;1;6;2;1;6;1;0;1;15;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39054;Polanco;505;28;133;100;11;144;89;6;40;55;376;28
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39055;Potes;108;5;26;27;3;28;19;0;8;6;93;1
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39056;Puente Viesgo;215;6;65;57;5;47;35;2;30;37;137;9
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39057;Ramales de la Victoria;309;19;67;79;14;74;56;16;47;39;194;13
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39058;Rasines;82;7;24;18;2;13;18;3;11;8;58;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39059;Reinosa;667;21;136;144;14;186;166;12;87;79;428;61
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39060;Reocín;741;42;180;168;23;184;144;10;71;99;504;57
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39061;Ribamontán al Mar;302;14;72;74;14;57;71;6;16;26;238;16
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39062;Ribamontán al Monte;152;7;39;42;3;32;29;4;14;20;98;16
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39063;Rionansa;109;9;31;37;2;16;14;10;4;10;82;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39064;Riotuerto;143;10;26;34;5;33;35;3;12;20;92;16
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39065;Rozas de Valdearroyo, Las;25;0;4;12;1;4;4;0;3;8;13;1
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39066;Ruente;81;2;30;27;1;12;9;0;4;14;59;4
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39067;Ruesga;77;5;23;24;4;8;13;1;7;12;53;4
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39068;Ruiloba;53;2;7;17;2;11;14;0;1;8;43;1
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39069;San Felices de Buelna;215;4;57;58;7;47;42;3;31;34;124;23
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39070;San Miguel de Aguayo;12;1;2;5;1;3;0;3;1;2;6;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39071;San Pedro del Romeral;44;2;22;10;1;7;2;1;4;7;29;3
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39072;San Roque de Riomiera;54;6;12;10;5;11;10;6;0;3;38;7
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39073;Santa Cruz de Bezana;807;23;194;162;23;222;183;4;60;97;579;67
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39074;Santa María de Cayón;737;29;190;169;28;205;116;17;76;85;490;69
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39075;Santander;14530;487;3180;3413;483;3362;3605;162;933;1805;10487;1143
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39076;Santillana del Mar;291;11;55;72;8;87;58;0;26;34;218;13
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39077;Santiurde de Reinosa;20;1;4;10;0;2;3;0;1;1;18;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39078;Santiurde de Toranzo;119;6;27;29;5;31;21;2;14;15;75;13
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39079;Santoña;1004;50;262;201;43;240;208;18;172;80;683;51
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39080;San Vicente de la Barquera;363;10;88;79;22;88;76;7;14;46;279;17
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39081;Saro;46;5;8;13;3;9;8;0;3;5;33;5
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39082;Selaya;141;6;41;32;11;31;20;1;15;18;97;10
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39083;Soba;102;9;17;32;10;22;12;3;12;10;71;6
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39084;Solórzano;92;9;24;18;4;17;20;3;9;15;59;6
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39085;Suances;686;25;146;159;16;195;145;5;67;118;448;48
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39086;Tojos, Los;35;5;8;10;1;7;4;0;1;4;28;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39087;Torrelavega;5553;224;1344;1181;199;1292;1313;94;495;683;3572;709
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39088;Tresviso;5;0;1;3;0;0;1;1;0;1;3;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39089;Tudanca;27;3;4;13;1;3;3;1;0;3;23;0
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39090;Udías;62;3;13;20;2;16;8;0;6;9;45;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39091;Valdáliga;157;4;46;44;7;30;26;5;7;35;105;5
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39092;Valdeolea;83;6;19;20;5;15;18;4;6;9;55;9
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39093;Valdeprado del Río;18;0;3;7;1;3;4;0;0;2;15;1
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39094;Valderredible;86;6;20;28;6;17;9;3;4;10;65;4
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39095;Val de San Vicente;266;13;50;79;9;71;44;8;20;37;192;9
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39096;Vega de Liébana;47;6;10;15;0;10;6;2;1;3;39;2
201603;Marzo de 2016;6;Cantabria;39;Cantabria;39097;Vega de Pas;70;6;21;23;6;7;7;9;5;7;41;8
