url_meneame,tema,id_prensa,titulo_prensa,url_original
https://www.meneame.net/story/medio-centenar-detenciones-contra-narcotrafico-inmigracion-cadiz,inmigracion,1c4955d6ec7093896e4b68524d3fef87cfd9b6c545b8196a6183c18ddba05e79,"Medio centenar de detenciones contra el narcotráfico y la inmigración ilegal en Cádiz, Málaga y Ceuta",https://www.20minutos.es/noticia/4030747/0/medio-centenar-detenciones-narcotrafico-inmigracion-ilegal-cadiz-malaga-ceuta/
https://www.meneame.net/story/medio-centenar-inmigrantes-entran-melilla-mayor-asalto-valla,inmigracion,3135e64fbbf361a52f8863e14f0e22bae72ab82c5aa4e9bd5a07ff20d061cbec,Medio centenar de inmigrantes entran en Melilla en el mayor asalto a la valla en seis meses,https://www.elcomercio.es/sociedad/sucesos/medio-centenar-inmigrantes-entran-melilla-20190512111136-ntrc.html
https://www.meneame.net/story/mein-katalampf-manifiesto-tilda-castellano-lengua-inmigrantes,inmigracion,fb794ad4c1e1e6c6942a953a9c5f18d251c3dcd5b77f22f3fc948328072c701f,Mein Katalampf: un manifiesto tilda al castellano de lengua de los inmigrantes,http://blogs.elconfidencial.com/sociedad/espana-is-not-spain/2016-04-01/mein-katalampf-un-manifiesto-tilda-al-castellano-de-lengua-de-los-inmigrantes_1177664/
https://www.meneame.net/story/meloni-cambia-politica-migratoria-europa-italia-tienen-necesidad,inmigracion,677b147e8bb7818350b561516d4ad9c31aad286438ff7ef7aae0dc0f04d88a45,"Meloni cambia política migratoria: «Europa e Italia tienen necesidad de inmigrantes, es un deber ayudarles»",https://www.abc.es/internacional/meloni-cambia-politica-migratoria-europa-italia-necesidad-20230723190921-nt.html
https://www.meneame.net/story/meloni-pide-ayuda-ong-ante-fuerte-aumento-llegadas-migrantes,inmigracion,e94755ea54eed94906c206943ffb28adf38b9d3a70932d3dc605986e235cf77f,Meloni pide ayuda a las ONG ante el fuerte aumento de las llegadas de migrantes,https://elpais.com/internacional/2023-08-12/meloni-pide-ayuda-a-las-ong-ante-el-fuerte-aumento-de-las-llegadas-de-migrantes.html
https://www.meneame.net/story/menores-inmigrantes-suman-concentracion-vecinos-hortaleza-contra,inmigracion,8085fb73843530a156057afa1fda75afb4e50676a85eae0412f97f21b72048d5,Menores inmigrantes se suman a la concentraciÃ³n de los vecinos de Hortaleza contra los discursos del odio,https://www.elmundo.es/madrid/2019/12/08/5decdf7f21efa082338b45f2.html
https://www.meneame.net/story/menores-migrantes-huyen-marruecos,inmigracion,ddf06f33d2bd3bf704927bc81b292da2e93da4ab566cfeee02558ae5f52b9b86,¿Por qué los menores migrantes huyen de Marruecos?,https://www.elsaltodiario.com/migracion/por-que-los-menores-migrantes-huyen-marruecos
https://www.meneame.net/story/menos-10-000-ninos-refugiados-han-desaparecido-europa,inmigracion,2a8454c010094d05aded19cc6a80b61ac44787e6602785403a9c4a79f4c82bc9,Al menos 10.000 niños refugiados han desaparecido en Europa,http://www.europapress.es/internacional/noticia-menos-10000-ninos-refugiados-desaparecido-europa-20160131094942.html
https://www.meneame.net/story/menos-106-muertos-72-heridos-naufragar-barcaza-refugiados-frente,inmigracion,fb9a44810f188f9a1311d6dda16636d85d6b3e1562de81ea2cf1812b4f5f856a,Al menos 106 muertos y 72 heridos al naufragar una barcaza con refugiados frente a las costas de Somalilandia,http://www.europapress.es/internacional/noticia-menos-106-muertos-72-heridos-naufragar-barcaza-refugiados-frente-costas-somalilandia-20160109142812.html
https://www.meneame.net/story/menos-22-muertos-naufragar-dos-barcos-inmigrantes-frente-costas,inmigracion,68db859d5613abb90376cff6c14cf27301dee752b3d3f63f3c09b3be5a8fb68c,Al menos 22 muertos al naufragar dos barcos con inmigrantes frente a las costas de Grecia,http://www.europapress.es/internacional/noticia-mueren-15-personas-ocho-ellas-ninos-naufragar-dos-barcas-inmigrantes-frente-grecia-20160122083346.html
https://www.meneame.net/story/menos-239-inmigrantes-desaparecidos-dos-naufragios-mediterraneo,inmigracion,18162cfa8fe37764332a81d3ae114447158d4cb080e1c94dc149b18d3aa5b004,Al menos 239 inmigrantes desaparecidos en dos naufragios en el Mediterráneo,http://www.20minutos.es/noticia/2878902/0/239-inmigrantes-desaparecidos-dos-naufragios-mediterraneo-acnur/
https://www.meneame.net/story/menos-29-muertos-tras-naufragio-barco-600-inmigrantes-frente,inmigracion,c146e37effd7e48ec9abe5751e4ac58246cd5f138d039d793107db68937835d1,Al menos 29 muertos tras el naufragio de un barco con 600 inmigrantes frente a la costa de Egipto,http://www.europapress.es/internacional/noticia-menos-29-muertos-naufragio-barco-600-inmigrantes-frente-costa-egipto-20160921150422.html
https://www.meneame.net/story/menos-37-inmigrantes-muertos-hundirse-embarcacion-costas-libias,inmigracion,b0fda34088cc6adff1adc9218ad1f1409594fd6056fc547478561831bea990d9,Al menos 37 inmigrantes muertos al hundirse su embarcación en las costas libias,http://www.europapress.es/internacional/noticia-menos-37-inmigrantes-muertos-hundirse-embarcacion-costas-libias-20150830235425.html
https://www.meneame.net/story/menos-37-muertos-incendiarse-centro-inmigrantes-mexico,inmigracion,bc33c25ab81b353c5330f4290972ab5ae1d81d60bdf362f5b025e249a3c98a0d,Al menos 37 muertos al incendiarse un centro de inmigrantes en México,https://www.20minutos.es/noticia/5113613/0/tragedia-centro-inmigrantes-mexico-37-muertos-incendio-ciudad-juarez/
